omega,alpha,beta,t
1,0.222973,1.35135e-05,1.02456e+06
1,0.222973,1.36486e-05,982828
1,0.222973,1.37838e-05,991082
1,0.222973,1.39189e-05,992579
1,0.222973,1.40541e-05,936554
1,0.222973,1.41892e-05,970895
1,0.222973,1.43243e-05,960772
1,0.222973,1.44595e-05,923285
1,0.222973,1.45946e-05,925232
1,0.222973,1.47297e-05,935469
1,0.222973,1.48649e-05,968143
1,0.222973,1.5e-05,966342
1,0.225676,5e-06,2.31497e+06
1,0.225676,5.13514e-06,2.2369e+06
1,0.225676,5.27027e-06,2.18583e+06
1,0.225676,5.40541e-06,2.11285e+06
1,0.225676,5.54054e-06,2.13912e+06
1,0.225676,5.67568e-06,2.08814e+06
1,0.225676,5.81081e-06,2.07016e+06
1,0.225676,5.94595e-06,1.95474e+06
1,0.225676,6.08108e-06,1.93037e+06
1,0.225676,6.21622e-06,1.89342e+06
1,0.225676,6.35135e-06,1.87348e+06
1,0.225676,6.48649e-06,1.80689e+06
1,0.225676,6.62162e-06,1.78289e+06
1,0.225676,6.75676e-06,1.77369e+06
1,0.225676,6.89189e-06,1.70371e+06
1,0.225676,7.02703e-06,1.69942e+06
1,0.225676,7.16216e-06,1.71551e+06
1,0.225676,7.2973e-06,1.66076e+06
1,0.225676,7.43243e-06,1.60315e+06
1,0.225676,7.56757e-06,1.64677e+06
1,0.225676,7.7027e-06,1.56057e+06
1,0.225676,7.83784e-06,1.56104e+06
1,0.225676,7.97297e-06,1.52153e+06
1,0.225676,8.10811e-06,1.47746e+06
1,0.225676,8.24324e-06,1.47412e+06
1,0.225676,8.37838e-06,1.49097e+06
1,0.225676,8.51351e-06,1.45785e+06
1,0.225676,8.64865e-06,1.41651e+06
1,0.225676,8.78378e-06,1.43002e+06
1,0.225676,8.91892e-06,1.38949e+06
1,0.225676,9.05405e-06,1.41131e+06
1,0.225676,9.18919e-06,1.36437e+06
1,0.225676,9.32432e-06,1.36954e+06
1,0.225676,9.45946e-06,1.3552e+06
1,0.225676,9.59459e-06,1.30378e+06
1,0.225676,9.72973e-06,1.32169e+06
1,0.225676,9.86486e-06,1.29573e+06
1,0.225676,1e-05,1.28835e+06
1,0.225676,1.01351e-05,1.26428e+06
1,0.225676,1.02703e-05,1.25931e+06
1,0.225676,1.04054e-05,1.20476e+06
1,0.225676,1.05405e-05,1.22975e+06
1,0.225676,1.06757e-05,1.21272e+06
1,0.225676,1.08108e-05,1.24392e+06
1,0.225676,1.09459e-05,1.22546e+06
1,0.225676,1.10811e-05,1.23173e+06
1,0.225676,1.12162e-05,1.19661e+06
1,0.225676,1.13514e-05,1.18115e+06
1,0.225676,1.14865e-05,1.11615e+06
1,0.225676,1.16216e-05,1.1361e+06
1,0.225676,1.17568e-05,1.12343e+06
1,0.225676,1.18919e-05,1.09922e+06
1,0.225676,1.2027e-05,1.12588e+06
1,0.225676,1.21622e-05,1.08474e+06
1,0.225676,1.22973e-05,1.08281e+06
1,0.225676,1.24324e-05,1.07524e+06
1,0.225676,1.25676e-05,1.02432e+06
1,0.225676,1.27027e-05,1.07925e+06
1,0.225676,1.28378e-05,1.04012e+06
1,0.225676,1.2973e-05,1.01073e+06
1,0.225676,1.31081e-05,1.04112e+06
1,0.225676,1.32432e-05,1.0399e+06
1,0.225676,1.33784e-05,991444
1,0.225676,1.35135e-05,1.04687e+06
1,0.225676,1.36486e-05,997871
1,0.225676,1.37838e-05,1.01609e+06
1,0.225676,1.39189e-05,990888
1,0.225676,1.40541e-05,1.0341e+06
1,0.225676,1.41892e-05,1.02758e+06
1,0.225676,1.43243e-05,959937
1,0.225676,1.44595e-05,988654
1,0.225676,1.45946e-05,928024
1,0.225676,1.47297e-05,915198
1,0.225676,1.48649e-05,932017
1,0.225676,1.5e-05,961221
1,0.228378,5e-06,2.27462e+06
1,0.228378,5.13514e-06,2.20721e+06
1,0.228378,5.27027e-06,2.18328e+06
1,0.228378,5.40541e-06,2.13109e+06
1,0.228378,5.54054e-06,2.12277e+06
1,0.228378,5.67568e-06,2.04668e+06
1,0.228378,5.81081e-06,2.01424e+06
1,0.228378,5.94595e-06,1.95944e+06
1,0.228378,6.08108e-06,1.96619e+06
1,0.228378,6.21622e-06,1.87573e+06
1,0.228378,6.35135e-06,1.8691e+06
1,0.228378,6.48649e-06,1.84116e+06
1,0.228378,6.62162e-06,1.79077e+06
1,0.228378,6.75676e-06,1.75889e+06
1,0.228378,6.89189e-06,1.75956e+06
1,0.228378,7.02703e-06,1.7223e+06
1,0.228378,7.16216e-06,1.69486e+06
1,0.228378,7.2973e-06,1.6647e+06
1,0.228378,7.43243e-06,1.62467e+06
1,0.228378,7.56757e-06,1.62566e+06
1,0.228378,7.7027e-06,1.58154e+06
1,0.228378,7.83784e-06,1.55005e+06
1,0.228378,7.97297e-06,1.53265e+06
1,0.228378,8.10811e-06,1.52296e+06
1,0.228378,8.24324e-06,1.4903e+06
1,0.228378,8.37838e-06,1.47459e+06
1,0.228378,8.51351e-06,1.46032e+06
1,0.228378,8.64865e-06,1.44784e+06
1,0.228378,8.78378e-06,1.40032e+06
1,0.228378,8.91892e-06,1.3793e+06
1,0.228378,9.05405e-06,1.37551e+06
1,0.228378,9.18919e-06,1.34102e+06
1,0.228378,9.32432e-06,1.35155e+06
1,0.228378,9.45946e-06,1.33891e+06
1,0.228378,9.59459e-06,1.33456e+06
1,0.228378,9.72973e-06,1.30867e+06
1,0.228378,9.86486e-06,1.28417e+06
1,0.228378,1e-05,1.29772e+06
1,0.228378,1.01351e-05,1.24128e+06
1,0.228378,1.02703e-05,1.23786e+06
1,0.228378,1.04054e-05,1.22826e+06
1,0.228378,1.05405e-05,1.23518e+06
1,0.228378,1.06757e-05,1.22129e+06
1,0.228378,1.08108e-05,1.21937e+06
1,0.228378,1.09459e-05,1.15227e+06
1,0.228378,1.10811e-05,1.23838e+06
1,0.228378,1.12162e-05,1.15928e+06
1,0.228378,1.13514e-05,1.17831e+06
1,0.228378,1.14865e-05,1.13688e+06
1,0.228378,1.16216e-05,1.14014e+06
1,0.228378,1.17568e-05,1.11684e+06
1,0.228378,1.18919e-05,1.14553e+06
1,0.228378,1.2027e-05,1.10083e+06
1,0.228378,1.21622e-05,1.09103e+06
1,0.228378,1.22973e-05,1.08068e+06
1,0.228378,1.24324e-05,1.0837e+06
1,0.228378,1.25676e-05,1.1022e+06
1,0.228378,1.27027e-05,1.08638e+06
1,0.228378,1.28378e-05,1.04432e+06
1,0.228378,1.2973e-05,1.0306e+06
1,0.228378,1.31081e-05,1.03355e+06
1,0.228378,1.32432e-05,989506
1,0.228378,1.33784e-05,992292
1,0.228378,1.35135e-05,1.00651e+06
1,0.228378,1.36486e-05,1.04331e+06
1,0.228378,1.37838e-05,986198
1,0.228378,1.39189e-05,985329
1,0.228378,1.40541e-05,957356
1,0.228378,1.41892e-05,972343
1,0.228378,1.43243e-05,971133
1,0.228378,1.44595e-05,964257
1,0.228378,1.45946e-05,954319
1,0.228378,1.47297e-05,963192
1,0.228378,1.48649e-05,940175
1,0.228378,1.5e-05,927989
1,0.231081,5e-06,2.31171e+06
1,0.231081,5.13514e-06,2.25085e+06
1,0.231081,5.27027e-06,2.17045e+06
1,0.231081,5.40541e-06,2.17778e+06
1,0.231081,5.54054e-06,2.10889e+06
1,0.231081,5.67568e-06,2.03234e+06
1,0.231081,5.81081e-06,2.01308e+06
1,0.231081,5.94595e-06,1.95844e+06
1,0.231081,6.08108e-06,1.96218e+06
1,0.231081,6.21622e-06,1.91176e+06
1,0.231081,6.35135e-06,1.88097e+06
1,0.231081,6.48649e-06,1.85441e+06
1,0.231081,6.62162e-06,1.759e+06
1,0.231081,6.75676e-06,1.74436e+06
1,0.231081,6.89189e-06,1.77775e+06
1,0.231081,7.02703e-06,1.70499e+06
1,0.231081,7.16216e-06,1.67262e+06
1,0.231081,7.2973e-06,1.65392e+06
1,0.231081,7.43243e-06,1.63253e+06
1,0.231081,7.56757e-06,1.60497e+06
1,0.231081,7.7027e-06,1.58733e+06
1,0.231081,7.83784e-06,1.57863e+06
1,0.231081,7.97297e-06,1.5403e+06
1,0.231081,8.10811e-06,1.50028e+06
1,0.231081,8.24324e-06,1.49359e+06
1,0.231081,8.37838e-06,1.50077e+06
1,0.231081,8.51351e-06,1.43002e+06
1,0.231081,8.64865e-06,1.46601e+06
1,0.231081,8.78378e-06,1.41444e+06
1,0.231081,8.91892e-06,1.38353e+06
1,0.231081,9.05405e-06,1.36268e+06
1,0.231081,9.18919e-06,1.38163e+06
1,0.231081,9.32432e-06,1.33494e+06
1,0.231081,9.45946e-06,1.31317e+06
1,0.231081,9.59459e-06,1.30506e+06
1,0.231081,9.72973e-06,1.29279e+06
1,0.231081,9.86486e-06,1.30998e+06
1,0.231081,1e-05,1.30306e+06
1,0.231081,1.01351e-05,1.25043e+06
1,0.231081,1.02703e-05,1.26644e+06
1,0.231081,1.04054e-05,1.25778e+06
1,0.231081,1.05405e-05,1.26767e+06
1,0.231081,1.06757e-05,1.23567e+06
1,0.231081,1.08108e-05,1.17457e+06
1,0.231081,1.09459e-05,1.15929e+06
1,0.231081,1.10811e-05,1.18033e+06
1,0.231081,1.12162e-05,1.16464e+06
1,0.231081,1.13514e-05,1.1666e+06
1,0.231081,1.14865e-05,1.15632e+06
1,0.231081,1.16216e-05,1.10358e+06
1,0.231081,1.17568e-05,1.1326e+06
1,0.231081,1.18919e-05,1.12624e+06
1,0.231081,1.2027e-05,1.09569e+06
1,0.231081,1.21622e-05,1.10131e+06
1,0.231081,1.22973e-05,1.1041e+06
1,0.231081,1.24324e-05,1.05714e+06
1,0.231081,1.25676e-05,1.08792e+06
1,0.231081,1.27027e-05,1.03982e+06
1,0.231081,1.28378e-05,1.00642e+06
1,0.231081,1.2973e-05,1.04596e+06
1,0.231081,1.31081e-05,1.0199e+06
1,0.231081,1.32432e-05,1.02806e+06
1,0.231081,1.33784e-05,980954
1,0.231081,1.35135e-05,1.07745e+06
1,0.231081,1.36486e-05,979522
1,0.231081,1.37838e-05,976088
1,0.231081,1.39189e-05,988695
1,0.231081,1.40541e-05,1.00526e+06
1,0.231081,1.41892e-05,970084
1,0.231081,1.43243e-05,989660
1,0.231081,1.44595e-05,949158
1,0.231081,1.45946e-05,991502
1,0.231081,1.47297e-05,913732
1,0.231081,1.48649e-05,933465
1,0.231081,1.5e-05,948477
1,0.233784,5e-06,2.29354e+06
1,0.233784,5.13514e-06,2.26305e+06
1,0.233784,5.27027e-06,2.22742e+06
1,0.233784,5.40541e-06,2.11974e+06
1,0.233784,5.54054e-06,2.08694e+06
1,0.233784,5.67568e-06,2.04239e+06
1,0.233784,5.81081e-06,2.02193e+06
1,0.233784,5.94595e-06,1.98945e+06
1,0.233784,6.08108e-06,1.91001e+06
1,0.233784,6.21622e-06,1.93154e+06
1,0.233784,6.35135e-06,1.90202e+06
1,0.233784,6.48649e-06,1.81626e+06
1,0.233784,6.62162e-06,1.80487e+06
1,0.233784,6.75676e-06,1.77106e+06
1,0.233784,6.89189e-06,1.72344e+06
1,0.233784,7.02703e-06,1.71946e+06
1,0.233784,7.16216e-06,1.65323e+06
1,0.233784,7.2973e-06,1.6475e+06
1,0.233784,7.43243e-06,1.65011e+06
1,0.233784,7.56757e-06,1.60184e+06
1,0.233784,7.7027e-06,1.55553e+06
1,0.233784,7.83784e-06,1.55648e+06
1,0.233784,7.97297e-06,1.52354e+06
1,0.233784,8.10811e-06,1.52025e+06
1,0.233784,8.24324e-06,1.50236e+06
1,0.233784,8.37838e-06,1.45547e+06
1,0.233784,8.51351e-06,1.45644e+06
1,0.233784,8.64865e-06,1.4501e+06
1,0.233784,8.78378e-06,1.41134e+06
1,0.233784,8.91892e-06,1.41308e+06
1,0.233784,9.05405e-06,1.40657e+06
1,0.233784,9.18919e-06,1.39414e+06
1,0.233784,9.32432e-06,1.34305e+06
1,0.233784,9.45946e-06,1.33452e+06
1,0.233784,9.59459e-06,1.28428e+06
1,0.233784,9.72973e-06,1.29235e+06
1,0.233784,9.86486e-06,1.32762e+06
1,0.233784,1e-05,1.29314e+06
1,0.233784,1.01351e-05,1.28497e+06
1,0.233784,1.02703e-05,1.244e+06
1,0.233784,1.04054e-05,1.24977e+06
1,0.233784,1.05405e-05,1.22135e+06
1,0.233784,1.06757e-05,1.18045e+06
1,0.233784,1.08108e-05,1.18595e+06
1,0.233784,1.09459e-05,1.18351e+06
1,0.233784,1.10811e-05,1.15353e+06
1,0.233784,1.12162e-05,1.20645e+06
1,0.233784,1.13514e-05,1.11508e+06
1,0.233784,1.14865e-05,1.13809e+06
1,0.233784,1.16216e-05,1.14192e+06
1,0.233784,1.17568e-05,1.12152e+06
1,0.233784,1.18919e-05,1.1072e+06
1,0.233784,1.2027e-05,1.09711e+06
1,0.233784,1.21622e-05,1.09229e+06
1,0.233784,1.22973e-05,1.04433e+06
1,0.233784,1.24324e-05,1.12734e+06
1,0.233784,1.25676e-05,1.06625e+06
1,0.233784,1.27027e-05,1.06415e+06
1,0.233784,1.28378e-05,1.04313e+06
1,0.233784,1.2973e-05,1.06668e+06
1,0.233784,1.31081e-05,1.08792e+06
1,0.233784,1.32432e-05,1.02529e+06
1,0.233784,1.33784e-05,1.05665e+06
1,0.233784,1.35135e-05,1.07496e+06
1,0.233784,1.36486e-05,1.00155e+06
1,0.233784,1.37838e-05,1.0053e+06
1,0.233784,1.39189e-05,962793
1,0.233784,1.40541e-05,971545
1,0.233784,1.41892e-05,953441
1,0.233784,1.43243e-05,951451
1,0.233784,1.44595e-05,973233
1,0.233784,1.45946e-05,937714
1,0.233784,1.47297e-05,921312
1,0.233784,1.48649e-05,892435
1,0.233784,1.5e-05,912050
1,0.236486,5e-06,2.32322e+06
1,0.236486,5.13514e-06,2.24841e+06
1,0.236486,5.27027e-06,2.22275e+06
1,0.236486,5.40541e-06,2.11684e+06
1,0.236486,5.54054e-06,2.10319e+06
1,0.236486,5.67568e-06,2.0891e+06
1,0.236486,5.81081e-06,2.04237e+06
1,0.236486,5.94595e-06,1.9557e+06
1,0.236486,6.08108e-06,1.95291e+06
1,0.236486,6.21622e-06,1.90171e+06
1,0.236486,6.35135e-06,1.91468e+06
1,0.236486,6.48649e-06,1.83098e+06
1,0.236486,6.62162e-06,1.79735e+06
1,0.236486,6.75676e-06,1.77422e+06
1,0.236486,6.89189e-06,1.72926e+06
1,0.236486,7.02703e-06,1.65414e+06
1,0.236486,7.16216e-06,1.68136e+06
1,0.236486,7.2973e-06,1.67877e+06
1,0.236486,7.43243e-06,1.61135e+06
1,0.236486,7.56757e-06,1.61135e+06
1,0.236486,7.7027e-06,1.58688e+06
1,0.236486,7.83784e-06,1.57138e+06
1,0.236486,7.97297e-06,1.55864e+06
1,0.236486,8.10811e-06,1.532e+06
1,0.236486,8.24324e-06,1.47853e+06
1,0.236486,8.37838e-06,1.48202e+06
1,0.236486,8.51351e-06,1.46005e+06
1,0.236486,8.64865e-06,1.3982e+06
1,0.236486,8.78378e-06,1.39462e+06
1,0.236486,8.91892e-06,1.39083e+06
1,0.236486,9.05405e-06,1.38957e+06
1,0.236486,9.18919e-06,1.36656e+06
1,0.236486,9.32432e-06,1.35725e+06
1,0.236486,9.45946e-06,1.36045e+06
1,0.236486,9.59459e-06,1.33027e+06
1,0.236486,9.72973e-06,1.30851e+06
1,0.236486,9.86486e-06,1.28638e+06
1,0.236486,1e-05,1.30627e+06
1,0.236486,1.01351e-05,1.2672e+06
1,0.236486,1.02703e-05,1.21842e+06
1,0.236486,1.04054e-05,1.23472e+06
1,0.236486,1.05405e-05,1.19198e+06
1,0.236486,1.06757e-05,1.23153e+06
1,0.236486,1.08108e-05,1.18981e+06
1,0.236486,1.09459e-05,1.17059e+06
1,0.236486,1.10811e-05,1.16918e+06
1,0.236486,1.12162e-05,1.20412e+06
1,0.236486,1.13514e-05,1.12116e+06
1,0.236486,1.14865e-05,1.13041e+06
1,0.236486,1.16216e-05,1.13098e+06
1,0.236486,1.17568e-05,1.11174e+06
1,0.236486,1.18919e-05,1.14416e+06
1,0.236486,1.2027e-05,1.10265e+06
1,0.236486,1.21622e-05,1.11594e+06
1,0.236486,1.22973e-05,1.05285e+06
1,0.236486,1.24324e-05,1.10615e+06
1,0.236486,1.25676e-05,1.07953e+06
1,0.236486,1.27027e-05,1.03975e+06
1,0.236486,1.28378e-05,1.06552e+06
1,0.236486,1.2973e-05,1.02622e+06
1,0.236486,1.31081e-05,1.07275e+06
1,0.236486,1.32432e-05,997533
1,0.236486,1.33784e-05,982560
1,0.236486,1.35135e-05,1.03792e+06
1,0.236486,1.36486e-05,1.01223e+06
1,0.236486,1.37838e-05,1.01563e+06
1,0.236486,1.39189e-05,982945
1,0.236486,1.40541e-05,991277
1,0.236486,1.41892e-05,999702
1,0.236486,1.43243e-05,964743
1,0.236486,1.44595e-05,969865
1,0.236486,1.45946e-05,944269
1,0.236486,1.47297e-05,951778
1,0.236486,1.48649e-05,916013
1,0.236486,1.5e-05,914114
1,0.239189,5e-06,2.33168e+06
1,0.239189,5.13514e-06,2.24333e+06
1,0.239189,5.27027e-06,2.20586e+06
1,0.239189,5.40541e-06,2.16731e+06
1,0.239189,5.54054e-06,2.12958e+06
1,0.239189,5.67568e-06,2.05908e+06
1,0.239189,5.81081e-06,2.04957e+06
1,0.239189,5.94595e-06,1.98914e+06
1,0.239189,6.08108e-06,1.93966e+06
1,0.239189,6.21622e-06,1.90822e+06
1,0.239189,6.35135e-06,1.85535e+06
1,0.239189,6.48649e-06,1.80356e+06
1,0.239189,6.62162e-06,1.80545e+06
1,0.239189,6.75676e-06,1.76588e+06
1,0.239189,6.89189e-06,1.77088e+06
1,0.239189,7.02703e-06,1.70126e+06
1,0.239189,7.16216e-06,1.70044e+06
1,0.239189,7.2973e-06,1.69321e+06
1,0.239189,7.43243e-06,1.66121e+06
1,0.239189,7.56757e-06,1.61513e+06
1,0.239189,7.7027e-06,1.6193e+06
1,0.239189,7.83784e-06,1.58137e+06
1,0.239189,7.97297e-06,1.54556e+06
1,0.239189,8.10811e-06,1.51922e+06
1,0.239189,8.24324e-06,1.52603e+06
1,0.239189,8.37838e-06,1.47038e+06
1,0.239189,8.51351e-06,1.47398e+06
1,0.239189,8.64865e-06,1.43761e+06
1,0.239189,8.78378e-06,1.42485e+06
1,0.239189,8.91892e-06,1.38268e+06
1,0.239189,9.05405e-06,1.40788e+06
1,0.239189,9.18919e-06,1.36679e+06
1,0.239189,9.32432e-06,1.35696e+06
1,0.239189,9.45946e-06,1.33728e+06
1,0.239189,9.59459e-06,1.3108e+06
1,0.239189,9.72973e-06,1.3638e+06
1,0.239189,9.86486e-06,1.2717e+06
1,0.239189,1e-05,1.29374e+06
1,0.239189,1.01351e-05,1.28762e+06
1,0.239189,1.02703e-05,1.24706e+06
1,0.239189,1.04054e-05,1.25502e+06
1,0.239189,1.05405e-05,1.21531e+06
1,0.239189,1.06757e-05,1.23643e+06
1,0.239189,1.08108e-05,1.18676e+06
1,0.239189,1.09459e-05,1.20039e+06
1,0.239189,1.10811e-05,1.20811e+06
1,0.239189,1.12162e-05,1.1807e+06
1,0.239189,1.13514e-05,1.15118e+06
1,0.239189,1.14865e-05,1.11829e+06
1,0.239189,1.16216e-05,1.12249e+06
1,0.239189,1.17568e-05,1.12938e+06
1,0.239189,1.18919e-05,1.06731e+06
1,0.239189,1.2027e-05,1.04448e+06
1,0.239189,1.21622e-05,1.07275e+06
1,0.239189,1.22973e-05,1.09625e+06
1,0.239189,1.24324e-05,1.09523e+06
1,0.239189,1.25676e-05,1.04261e+06
1,0.239189,1.27027e-05,1.11003e+06
1,0.239189,1.28378e-05,1.06235e+06
1,0.239189,1.2973e-05,1.0283e+06
1,0.239189,1.31081e-05,974341
1,0.239189,1.32432e-05,1.00849e+06
1,0.239189,1.33784e-05,1.03937e+06
1,0.239189,1.35135e-05,993777
1,0.239189,1.36486e-05,994260
1,0.239189,1.37838e-05,988977
1,0.239189,1.39189e-05,993902
1,0.239189,1.40541e-05,969571
1,0.239189,1.41892e-05,1.01741e+06
1,0.239189,1.43243e-05,970524
1,0.239189,1.44595e-05,954481
1,0.239189,1.45946e-05,958309
1,0.239189,1.47297e-05,985953
1,0.239189,1.48649e-05,938994
1,0.239189,1.5e-05,977935
1,0.241892,5e-06,2.32588e+06
1,0.241892,5.13514e-06,2.27718e+06
1,0.241892,5.27027e-06,2.1697e+06
1,0.241892,5.40541e-06,2.15046e+06
1,0.241892,5.54054e-06,2.09228e+06
1,0.241892,5.67568e-06,2.07389e+06
1,0.241892,5.81081e-06,2.01313e+06
1,0.241892,5.94595e-06,1.96887e+06
1,0.241892,6.08108e-06,1.92331e+06
1,0.241892,6.21622e-06,1.92677e+06
1,0.241892,6.35135e-06,1.87092e+06
1,0.241892,6.48649e-06,1.81581e+06
1,0.241892,6.62162e-06,1.77775e+06
1,0.241892,6.75676e-06,1.7407e+06
1,0.241892,6.89189e-06,1.74284e+06
1,0.241892,7.02703e-06,1.69288e+06
1,0.241892,7.16216e-06,1.71792e+06
1,0.241892,7.2973e-06,1.67716e+06
1,0.241892,7.43243e-06,1.61024e+06
1,0.241892,7.56757e-06,1.62631e+06
1,0.241892,7.7027e-06,1.60322e+06
1,0.241892,7.83784e-06,1.61086e+06
1,0.241892,7.97297e-06,1.54467e+06
1,0.241892,8.10811e-06,1.56014e+06
1,0.241892,8.24324e-06,1.50206e+06
1,0.241892,8.37838e-06,1.49112e+06
1,0.241892,8.51351e-06,1.46318e+06
1,0.241892,8.64865e-06,1.42388e+06
1,0.241892,8.78378e-06,1.43343e+06
1,0.241892,8.91892e-06,1.42107e+06
1,0.241892,9.05405e-06,1.38422e+06
1,0.241892,9.18919e-06,1.42149e+06
1,0.241892,9.32432e-06,1.34272e+06
1,0.241892,9.45946e-06,1.35841e+06
1,0.241892,9.59459e-06,1.32712e+06
1,0.241892,9.72973e-06,1.31067e+06
1,0.241892,9.86486e-06,1.31261e+06
1,0.241892,1e-05,1.26532e+06
1,0.241892,1.01351e-05,1.25859e+06
1,0.241892,1.02703e-05,1.22477e+06
1,0.241892,1.04054e-05,1.23134e+06
1,0.241892,1.05405e-05,1.21571e+06
1,0.241892,1.06757e-05,1.19238e+06
1,0.241892,1.08108e-05,1.21775e+06
1,0.241892,1.09459e-05,1.21724e+06
1,0.241892,1.10811e-05,1.13309e+06
1,0.241892,1.12162e-05,1.17567e+06
1,0.241892,1.13514e-05,1.15649e+06
1,0.241892,1.14865e-05,1.13044e+06
1,0.241892,1.16216e-05,1.14316e+06
1,0.241892,1.17568e-05,1.1353e+06
1,0.241892,1.18919e-05,1.11297e+06
1,0.241892,1.2027e-05,1.08886e+06
1,0.241892,1.21622e-05,1.08308e+06
1,0.241892,1.22973e-05,1.09879e+06
1,0.241892,1.24324e-05,1.05923e+06
1,0.241892,1.25676e-05,1.11163e+06
1,0.241892,1.27027e-05,1.0558e+06
1,0.241892,1.28378e-05,1.05027e+06
1,0.241892,1.2973e-05,1.03641e+06
1,0.241892,1.31081e-05,1.03457e+06
1,0.241892,1.32432e-05,1.01588e+06
1,0.241892,1.33784e-05,1.02039e+06
1,0.241892,1.35135e-05,1.0304e+06
1,0.241892,1.36486e-05,998173
1,0.241892,1.37838e-05,994624
1,0.241892,1.39189e-05,990953
1,0.241892,1.40541e-05,992319
1,0.241892,1.41892e-05,993775
1,0.241892,1.43243e-05,959234
1,0.241892,1.44595e-05,965881
1,0.241892,1.45946e-05,959828
1,0.241892,1.47297e-05,933682
1,0.241892,1.48649e-05,969800
1,0.241892,1.5e-05,974364
1,0.244595,5e-06,2.25148e+06
1,0.244595,5.13514e-06,2.21677e+06
1,0.244595,5.27027e-06,2.18411e+06
1,0.244595,5.40541e-06,2.15125e+06
1,0.244595,5.54054e-06,2.10307e+06
1,0.244595,5.67568e-06,2.0858e+06
1,0.244595,5.81081e-06,2.01982e+06
1,0.244595,5.94595e-06,2.04127e+06
1,0.244595,6.08108e-06,1.93653e+06
1,0.244595,6.21622e-06,1.9124e+06
1,0.244595,6.35135e-06,1.88501e+06
1,0.244595,6.48649e-06,1.88077e+06
1,0.244595,6.62162e-06,1.8249e+06
1,0.244595,6.75676e-06,1.75568e+06
1,0.244595,6.89189e-06,1.78867e+06
1,0.244595,7.02703e-06,1.71715e+06
1,0.244595,7.16216e-06,1.69095e+06
1,0.244595,7.2973e-06,1.66472e+06
1,0.244595,7.43243e-06,1.63876e+06
1,0.244595,7.56757e-06,1.64825e+06
1,0.244595,7.7027e-06,1.57436e+06
1,0.244595,7.83784e-06,1.58259e+06
1,0.244595,7.97297e-06,1.54554e+06
1,0.244595,8.10811e-06,1.49622e+06
1,0.244595,8.24324e-06,1.4966e+06
1,0.244595,8.37838e-06,1.46442e+06
1,0.244595,8.51351e-06,1.45069e+06
1,0.244595,8.64865e-06,1.4519e+06
1,0.244595,8.78378e-06,1.42905e+06
1,0.244595,8.91892e-06,1.39019e+06
1,0.244595,9.05405e-06,1.40634e+06
1,0.244595,9.18919e-06,1.36422e+06
1,0.244595,9.32432e-06,1.35894e+06
1,0.244595,9.45946e-06,1.35902e+06
1,0.244595,9.59459e-06,1.32081e+06
1,0.244595,9.72973e-06,1.31767e+06
1,0.244595,9.86486e-06,1.2967e+06
1,0.244595,1e-05,1.2622e+06
1,0.244595,1.01351e-05,1.24876e+06
1,0.244595,1.02703e-05,1.2332e+06
1,0.244595,1.04054e-05,1.23915e+06
1,0.244595,1.05405e-05,1.22408e+06
1,0.244595,1.06757e-05,1.26652e+06
1,0.244595,1.08108e-05,1.23142e+06
1,0.244595,1.09459e-05,1.20589e+06
1,0.244595,1.10811e-05,1.17834e+06
1,0.244595,1.12162e-05,1.22552e+06
1,0.244595,1.13514e-05,1.18613e+06
1,0.244595,1.14865e-05,1.13387e+06
1,0.244595,1.16216e-05,1.14652e+06
1,0.244595,1.17568e-05,1.11782e+06
1,0.244595,1.18919e-05,1.12071e+06
1,0.244595,1.2027e-05,1.09031e+06
1,0.244595,1.21622e-05,1.0613e+06
1,0.244595,1.22973e-05,1.06235e+06
1,0.244595,1.24324e-05,1.03532e+06
1,0.244595,1.25676e-05,1.13989e+06
1,0.244595,1.27027e-05,1.03502e+06
1,0.244595,1.28378e-05,1.04369e+06
1,0.244595,1.2973e-05,1.05289e+06
1,0.244595,1.31081e-05,1.03134e+06
1,0.244595,1.32432e-05,1.0534e+06
1,0.244595,1.33784e-05,1.03183e+06
1,0.244595,1.35135e-05,1.00821e+06
1,0.244595,1.36486e-05,1.01039e+06
1,0.244595,1.37838e-05,1.00935e+06
1,0.244595,1.39189e-05,980732
1,0.244595,1.40541e-05,966413
1,0.244595,1.41892e-05,998360
1,0.244595,1.43243e-05,948199
1,0.244595,1.44595e-05,945226
1,0.244595,1.45946e-05,939189
1,0.244595,1.47297e-05,981079
1,0.244595,1.48649e-05,930744
1,0.244595,1.5e-05,919131
1,0.247297,5e-06,2.27772e+06
1,0.247297,5.13514e-06,2.23768e+06
1,0.247297,5.27027e-06,2.17851e+06
1,0.247297,5.40541e-06,2.18848e+06
1,0.247297,5.54054e-06,2.1168e+06
1,0.247297,5.67568e-06,2.07113e+06
1,0.247297,5.81081e-06,2.03708e+06
1,0.247297,5.94595e-06,1.9616e+06
1,0.247297,6.08108e-06,1.94181e+06
1,0.247297,6.21622e-06,1.92453e+06
1,0.247297,6.35135e-06,1.88435e+06
1,0.247297,6.48649e-06,1.84965e+06
1,0.247297,6.62162e-06,1.80905e+06
1,0.247297,6.75676e-06,1.78526e+06
1,0.247297,6.89189e-06,1.72343e+06
1,0.247297,7.02703e-06,1.70099e+06
1,0.247297,7.16216e-06,1.65544e+06
1,0.247297,7.2973e-06,1.65874e+06
1,0.247297,7.43243e-06,1.61344e+06
