omega,gamma,beta,firm,profit
1,0.191615,1.38586e-05,2,0.134416
1,0.191615,1.40505e-05,1,0.133358
1,0.191615,1.40505e-05,2,0.134231
1,0.191615,1.42424e-05,1,0.135605
1,0.191615,1.42424e-05,2,0.135421
1,0.191615,1.44343e-05,1,0.133688
1,0.191615,1.44343e-05,2,0.134147
1,0.191615,1.46262e-05,1,0.134542
1,0.191615,1.46262e-05,2,0.134446
1,0.191615,1.48182e-05,1,0.13582
1,0.191615,1.48182e-05,2,0.135443
1,0.191615,1.50101e-05,1,0.134739
1,0.191615,1.50101e-05,2,0.135734
1,0.191615,1.5202e-05,1,0.135726
1,0.191615,1.5202e-05,2,0.135967
1,0.194544,5.798e-06,1,0.132615
1,0.194544,5.798e-06,2,0.132368
1,0.194544,5.98992e-06,1,0.13349
1,0.194544,5.98992e-06,2,0.132572
1,0.194544,6.18184e-06,1,0.132488
1,0.194544,6.18184e-06,2,0.133395
1,0.194544,6.37376e-06,1,0.132312
1,0.194544,6.37376e-06,2,0.133131
1,0.194544,6.56567e-06,1,0.132395
1,0.194544,6.56567e-06,2,0.131961
1,0.194544,6.75759e-06,1,0.133297
1,0.194544,6.75759e-06,2,0.133592
1,0.194544,6.94951e-06,1,0.133676
1,0.194544,6.94951e-06,2,0.133785
1,0.194544,7.14143e-06,1,0.133358
1,0.194544,7.14143e-06,2,0.133943
1,0.194544,7.33335e-06,1,0.132858
1,0.194544,7.33335e-06,2,0.13317
1,0.194544,7.52527e-06,1,0.134079
1,0.194544,7.52527e-06,2,0.134136
1,0.194544,7.71718e-06,1,0.133765
1,0.194544,7.71718e-06,2,0.133988
1,0.194544,7.9091e-06,1,0.133834
1,0.194544,7.9091e-06,2,0.133403
1,0.194544,8.10102e-06,1,0.133707
1,0.194544,8.10102e-06,2,0.134743
1,0.194544,8.29294e-06,1,0.13475
1,0.194544,8.29294e-06,2,0.134961
1,0.194544,8.48486e-06,1,0.133869
1,0.194544,8.48486e-06,2,0.133732
1,0.194544,8.67678e-06,1,0.133681
1,0.194544,8.67678e-06,2,0.133583
1,0.194544,8.86869e-06,1,0.13421
1,0.194544,8.86869e-06,2,0.133884
1,0.194544,9.06061e-06,1,0.133869
1,0.194544,9.06061e-06,2,0.134381
1,0.194544,9.25253e-06,1,0.133964
1,0.194544,9.25253e-06,2,0.134284
1,0.194544,9.44445e-06,1,0.135078
1,0.194544,9.44445e-06,2,0.134565
1,0.194544,9.63637e-06,1,0.133001
1,0.194544,9.63637e-06,2,0.133295
1,0.194544,9.82829e-06,1,0.13549
1,0.194544,9.82829e-06,2,0.13408
1,0.194544,1.00202e-05,1,0.133237
1,0.194544,1.00202e-05,2,0.134915
1,0.194544,1.02121e-05,1,0.135029
1,0.194544,1.02121e-05,2,0.133726
1,0.194544,1.0404e-05,1,0.134811
1,0.194544,1.0404e-05,2,0.132051
1,0.194544,1.0596e-05,1,0.135122
1,0.194544,1.0596e-05,2,0.135434
1,0.194544,1.07879e-05,1,0.133445
1,0.194544,1.07879e-05,2,0.13453
1,0.194544,1.09798e-05,1,0.1341
1,0.194544,1.09798e-05,2,0.133881
1,0.194544,1.11717e-05,1,0.134628
1,0.194544,1.11717e-05,2,0.133886
1,0.194544,1.13636e-05,1,0.13365
1,0.194544,1.13636e-05,2,0.134335
1,0.194544,1.15556e-05,1,0.133032
1,0.194544,1.15556e-05,2,0.132739
1,0.194544,1.17475e-05,1,0.134442
1,0.194544,1.17475e-05,2,0.13499
1,0.194544,1.19394e-05,1,0.134803
1,0.194544,1.19394e-05,2,0.133892
1,0.194544,1.21313e-05,1,0.135093
1,0.194544,1.21313e-05,2,0.135963
1,0.194544,1.23232e-05,1,0.133472
1,0.194544,1.23232e-05,2,0.133484
1,0.194544,1.25151e-05,1,0.135738
1,0.194544,1.25151e-05,2,0.136021
1,0.194544,1.27071e-05,1,0.134669
1,0.194544,1.27071e-05,2,0.134032
1,0.194544,1.2899e-05,1,0.134055
1,0.194544,1.2899e-05,2,0.133953
1,0.194544,1.30909e-05,1,0.135115
1,0.194544,1.30909e-05,2,0.1348
1,0.194544,1.32828e-05,1,0.135904
1,0.194544,1.32828e-05,2,0.135516
1,0.194544,1.34747e-05,1,0.13521
1,0.194544,1.34747e-05,2,0.134845
1,0.194544,1.36667e-05,1,0.134904
1,0.194544,1.36667e-05,2,0.135151
1,0.194544,1.38586e-05,1,0.134845
1,0.194544,1.38586e-05,2,0.136233
1,0.194544,1.40505e-05,1,0.13536
1,0.194544,1.40505e-05,2,0.135728
1,0.194544,1.42424e-05,1,0.134358
1,0.194544,1.42424e-05,2,0.135511
1,0.194544,1.44343e-05,1,0.13526
1,0.194544,1.44343e-05,2,0.135634
1,0.194544,1.46262e-05,1,0.135084
1,0.194544,1.46262e-05,2,0.133773
1,0.194544,1.48182e-05,1,0.133738
1,0.194544,1.48182e-05,2,0.134116
1,0.194544,1.50101e-05,1,0.133998
1,0.194544,1.50101e-05,2,0.134609
1,0.194544,1.5202e-05,1,0.135156
1,0.194544,1.5202e-05,2,0.135907
1,0.197473,5.798e-06,1,0.133182
1,0.197473,5.798e-06,2,0.133717
1,0.197473,5.98992e-06,1,0.131864
1,0.197473,5.98992e-06,2,0.131244
1,0.197473,6.18184e-06,1,0.133457
1,0.197473,6.18184e-06,2,0.1328
1,0.197473,6.37376e-06,1,0.133386
1,0.197473,6.37376e-06,2,0.132072
1,0.197473,6.56567e-06,1,0.132073
1,0.197473,6.56567e-06,2,0.13346
1,0.197473,6.75759e-06,1,0.133358
1,0.197473,6.75759e-06,2,0.13433
1,0.197473,6.94951e-06,1,0.132177
1,0.197473,6.94951e-06,2,0.132441
1,0.197473,7.14143e-06,1,0.134296
1,0.197473,7.14143e-06,2,0.135016
1,0.197473,7.33335e-06,1,0.13392
1,0.197473,7.33335e-06,2,0.133628
1,0.197473,7.52527e-06,1,0.134633
1,0.197473,7.52527e-06,2,0.133835
1,0.197473,7.71718e-06,1,0.133469
1,0.197473,7.71718e-06,2,0.13276
1,0.197473,7.9091e-06,1,0.134189
1,0.197473,7.9091e-06,2,0.133778
1,0.197473,8.10102e-06,1,0.134738
1,0.197473,8.10102e-06,2,0.133906
1,0.197473,8.29294e-06,1,0.133709
1,0.197473,8.29294e-06,2,0.134977
1,0.197473,8.48486e-06,1,0.133618
1,0.197473,8.48486e-06,2,0.133974
1,0.197473,8.67678e-06,1,0.133489
1,0.197473,8.67678e-06,2,0.133232
1,0.197473,8.86869e-06,1,0.134549
1,0.197473,8.86869e-06,2,0.134652
1,0.197473,9.06061e-06,1,0.133265
1,0.197473,9.06061e-06,2,0.132803
1,0.197473,9.25253e-06,1,0.134262
1,0.197473,9.25253e-06,2,0.133189
1,0.197473,9.44445e-06,1,0.134489
1,0.197473,9.44445e-06,2,0.134808
1,0.197473,9.63637e-06,1,0.134749
1,0.197473,9.63637e-06,2,0.134549
1,0.197473,9.82829e-06,1,0.133637
1,0.197473,9.82829e-06,2,0.133734
1,0.197473,1.00202e-05,1,0.133389
1,0.197473,1.00202e-05,2,0.134398
1,0.197473,1.02121e-05,1,0.13405
1,0.197473,1.02121e-05,2,0.134442
1,0.197473,1.0404e-05,1,0.133513
1,0.197473,1.0404e-05,2,0.133833
1,0.197473,1.0596e-05,1,0.132801
1,0.197473,1.0596e-05,2,0.133393
1,0.197473,1.07879e-05,1,0.135326
1,0.197473,1.07879e-05,2,0.134802
1,0.197473,1.09798e-05,1,0.134445
1,0.197473,1.09798e-05,2,0.133673
1,0.197473,1.11717e-05,1,0.134615
1,0.197473,1.11717e-05,2,0.135234
1,0.197473,1.13636e-05,1,0.135179
1,0.197473,1.13636e-05,2,0.135514
1,0.197473,1.15556e-05,1,0.134501
1,0.197473,1.15556e-05,2,0.133669
1,0.197473,1.17475e-05,1,0.136147
1,0.197473,1.17475e-05,2,0.135894
1,0.197473,1.19394e-05,1,0.133649
1,0.197473,1.19394e-05,2,0.134317
1,0.197473,1.21313e-05,1,0.13435
1,0.197473,1.21313e-05,2,0.133914
1,0.197473,1.23232e-05,1,0.134373
1,0.197473,1.23232e-05,2,0.134553
1,0.197473,1.25151e-05,1,0.13428
1,0.197473,1.25151e-05,2,0.134176
1,0.197473,1.27071e-05,1,0.13482
1,0.197473,1.27071e-05,2,0.134041
1,0.197473,1.2899e-05,1,0.134508
1,0.197473,1.2899e-05,2,0.13428
1,0.197473,1.30909e-05,1,0.135104
1,0.197473,1.30909e-05,2,0.135523
1,0.197473,1.32828e-05,1,0.135091
1,0.197473,1.32828e-05,2,0.134
1,0.197473,1.34747e-05,1,0.137117
1,0.197473,1.34747e-05,2,0.135579
1,0.197473,1.36667e-05,1,0.135223
1,0.197473,1.36667e-05,2,0.135632
1,0.197473,1.38586e-05,1,0.133731
1,0.197473,1.38586e-05,2,0.133887
1,0.197473,1.40505e-05,1,0.134166
1,0.197473,1.40505e-05,2,0.133312
1,0.197473,1.42424e-05,1,0.134174
1,0.197473,1.42424e-05,2,0.133631
1,0.197473,1.44343e-05,1,0.135151
1,0.197473,1.44343e-05,2,0.134681
1,0.197473,1.46262e-05,1,0.133678
1,0.197473,1.46262e-05,2,0.134185
1,0.197473,1.48182e-05,1,0.133827
1,0.197473,1.48182e-05,2,0.133484
1,0.197473,1.50101e-05,1,0.135135
1,0.197473,1.50101e-05,2,0.135462
1,0.197473,1.5202e-05,1,0.134744
1,0.197473,1.5202e-05,2,0.133694
1,0.200402,5.798e-06,1,0.13382
1,0.200402,5.798e-06,2,0.133009
1,0.200402,5.98992e-06,1,0.134558
1,0.200402,5.98992e-06,2,0.134882
1,0.200402,6.18184e-06,1,0.133761
1,0.200402,6.18184e-06,2,0.134517
1,0.200402,6.37376e-06,1,0.1332
1,0.200402,6.37376e-06,2,0.133653
1,0.200402,6.56567e-06,1,0.133145
1,0.200402,6.56567e-06,2,0.133333
1,0.200402,6.75759e-06,1,0.13241
1,0.200402,6.75759e-06,2,0.134016
1,0.200402,6.94951e-06,1,0.132337
1,0.200402,6.94951e-06,2,0.130855
1,0.200402,7.14143e-06,1,0.13324
1,0.200402,7.14143e-06,2,0.133801
1,0.200402,7.33335e-06,1,0.133064
1,0.200402,7.33335e-06,2,0.132962
1,0.200402,7.52527e-06,1,0.134269
1,0.200402,7.52527e-06,2,0.1337
1,0.200402,7.71718e-06,1,0.133502
1,0.200402,7.71718e-06,2,0.134071
1,0.200402,7.9091e-06,1,0.13402
1,0.200402,7.9091e-06,2,0.132954
1,0.200402,8.10102e-06,1,0.133919
1,0.200402,8.10102e-06,2,0.135039
1,0.200402,8.29294e-06,1,0.133364
1,0.200402,8.29294e-06,2,0.133677
1,0.200402,8.48486e-06,1,0.135262
1,0.200402,8.48486e-06,2,0.134535
1,0.200402,8.67678e-06,1,0.133159
1,0.200402,8.67678e-06,2,0.132729
1,0.200402,8.86869e-06,1,0.13397
1,0.200402,8.86869e-06,2,0.134071
1,0.200402,9.06061e-06,1,0.135307
1,0.200402,9.06061e-06,2,0.134959
1,0.200402,9.25253e-06,1,0.134742
1,0.200402,9.25253e-06,2,0.134863
1,0.200402,9.44445e-06,1,0.133684
1,0.200402,9.44445e-06,2,0.134328
1,0.200402,9.63637e-06,1,0.134325
1,0.200402,9.63637e-06,2,0.135401
1,0.200402,9.82829e-06,1,0.13411
1,0.200402,9.82829e-06,2,0.134194
1,0.200402,1.00202e-05,1,0.134075
1,0.200402,1.00202e-05,2,0.134967
1,0.200402,1.02121e-05,1,0.133657
1,0.200402,1.02121e-05,2,0.133532
1,0.200402,1.0404e-05,1,0.133768
1,0.200402,1.0404e-05,2,0.133437
1,0.200402,1.0596e-05,1,0.135244
1,0.200402,1.0596e-05,2,0.135413
1,0.200402,1.07879e-05,1,0.133922
1,0.200402,1.07879e-05,2,0.134474
1,0.200402,1.09798e-05,1,0.133822
1,0.200402,1.09798e-05,2,0.132505
1,0.200402,1.11717e-05,1,0.134936
1,0.200402,1.11717e-05,2,0.135393
1,0.200402,1.13636e-05,1,0.135858
1,0.200402,1.13636e-05,2,0.134632
1,0.200402,1.15556e-05,1,0.135
1,0.200402,1.15556e-05,2,0.135195
1,0.200402,1.17475e-05,1,0.135398
1,0.200402,1.17475e-05,2,0.136716
1,0.200402,1.19394e-05,1,0.134577
1,0.200402,1.19394e-05,2,0.133523
1,0.200402,1.21313e-05,1,0.134459
1,0.200402,1.21313e-05,2,0.134084
1,0.200402,1.23232e-05,1,0.134958
1,0.200402,1.23232e-05,2,0.135108
1,0.200402,1.25151e-05,1,0.1353
1,0.200402,1.25151e-05,2,0.13574
1,0.200402,1.27071e-05,1,0.134387
1,0.200402,1.27071e-05,2,0.13289
1,0.200402,1.2899e-05,1,0.135496
1,0.200402,1.2899e-05,2,0.134227
1,0.200402,1.30909e-05,1,0.13524
1,0.200402,1.30909e-05,2,0.134979
1,0.200402,1.32828e-05,1,0.13361
1,0.200402,1.32828e-05,2,0.135004
1,0.200402,1.34747e-05,1,0.133672
1,0.200402,1.34747e-05,2,0.135356
1,0.200402,1.36667e-05,1,0.134586
1,0.200402,1.36667e-05,2,0.13392
1,0.200402,1.38586e-05,1,0.134637
1,0.200402,1.38586e-05,2,0.134381
1,0.200402,1.40505e-05,1,0.135707
1,0.200402,1.40505e-05,2,0.135166
1,0.200402,1.42424e-05,1,0.136068
1,0.200402,1.42424e-05,2,0.134733
1,0.200402,1.44343e-05,1,0.135132
1,0.200402,1.44343e-05,2,0.135361
1,0.200402,1.46262e-05,1,0.135484
1,0.200402,1.46262e-05,2,0.135298
1,0.200402,1.48182e-05,1,0.135513
1,0.200402,1.48182e-05,2,0.135489
1,0.200402,1.50101e-05,1,0.133721
1,0.200402,1.50101e-05,2,0.134126
1,0.200402,1.5202e-05,1,0.134338
1,0.200402,1.5202e-05,2,0.135375
1,0.203331,5.798e-06,1,0.133921
1,0.203331,5.798e-06,2,0.13358
1,0.203331,5.98992e-06,1,0.132243
1,0.203331,5.98992e-06,2,0.132307
1,0.203331,6.18184e-06,1,0.13289
1,0.203331,6.18184e-06,2,0.131735
1,0.203331,6.37376e-06,1,0.133267
1,0.203331,6.37376e-06,2,0.133048
1,0.203331,6.56567e-06,1,0.131331
1,0.203331,6.56567e-06,2,0.132802
1,0.203331,6.75759e-06,1,0.133265
1,0.203331,6.75759e-06,2,0.133381
1,0.203331,6.94951e-06,1,0.133298
1,0.203331,6.94951e-06,2,0.132393
1,0.203331,7.14143e-06,1,0.134057
1,0.203331,7.14143e-06,2,0.132847
1,0.203331,7.33335e-06,1,0.134556
1,0.203331,7.33335e-06,2,0.133799
1,0.203331,7.52527e-06,1,0.134296
1,0.203331,7.52527e-06,2,0.134816
1,0.203331,7.71718e-06,1,0.133481
1,0.203331,7.71718e-06,2,0.133363
1,0.203331,7.9091e-06,1,0.132138
1,0.203331,7.9091e-06,2,0.133353
1,0.203331,8.10102e-06,1,0.133635
1,0.203331,8.10102e-06,2,0.133773
1,0.203331,8.29294e-06,1,0.132078
1,0.203331,8.29294e-06,2,0.132825
1,0.203331,8.48486e-06,1,0.134039
1,0.203331,8.48486e-06,2,0.134758
1,0.203331,8.67678e-06,1,0.133597
1,0.203331,8.67678e-06,2,0.134265
1,0.203331,8.86869e-06,1,0.135571
1,0.203331,8.86869e-06,2,0.134838
1,0.203331,9.06061e-06,1,0.133106
1,0.203331,9.06061e-06,2,0.133683
1,0.203331,9.25253e-06,1,0.13439
1,0.203331,9.25253e-06,2,0.133291
1,0.203331,9.44445e-06,1,0.134661
1,0.203331,9.44445e-06,2,0.134672
1,0.203331,9.63637e-06,1,0.134153
1,0.203331,9.63637e-06,2,0.134217
1,0.203331,9.82829e-06,1,0.135133
1,0.203331,9.82829e-06,2,0.134984
1,0.203331,1.00202e-05,1,0.13402
1,0.203331,1.00202e-05,2,0.134372
1,0.203331,1.02121e-05,1,0.135754
1,0.203331,1.02121e-05,2,0.134711
1,0.203331,1.0404e-05,1,0.134486
1,0.203331,1.0404e-05,2,0.133989
1,0.203331,1.0596e-05,1,0.134966
1,0.203331,1.0596e-05,2,0.133941
1,0.203331,1.07879e-05,1,0.133986
1,0.203331,1.07879e-05,2,0.133047
1,0.203331,1.09798e-05,1,0.133305
1,0.203331,1.09798e-05,2,0.133769
1,0.203331,1.11717e-05,1,0.132939
1,0.203331,1.11717e-05,2,0.131951
1,0.203331,1.13636e-05,1,0.133852
1,0.203331,1.13636e-05,2,0.134622
1,0.203331,1.15556e-05,1,0.134157
1,0.203331,1.15556e-05,2,0.133922
1,0.203331,1.17475e-05,1,0.135378
1,0.203331,1.17475e-05,2,0.135522
1,0.203331,1.19394e-05,1,0.135959
1,0.203331,1.19394e-05,2,0.135431
1,0.203331,1.21313e-05,1,0.135136
1,0.203331,1.21313e-05,2,0.135096
1,0.203331,1.23232e-05,1,0.135394
1,0.203331,1.23232e-05,2,0.136336
1,0.203331,1.25151e-05,1,0.134009
1,0.203331,1.25151e-05,2,0.133293
1,0.203331,1.27071e-05,1,0.134638
1,0.203331,1.27071e-05,2,0.133259
1,0.203331,1.2899e-05,1,0.13541
1,0.203331,1.2899e-05,2,0.135108
1,0.203331,1.30909e-05,1,0.1339
1,0.203331,1.30909e-05,2,0.13352
1,0.203331,1.32828e-05,1,0.134459
1,0.203331,1.32828e-05,2,0.13465
1,0.203331,1.34747e-05,1,0.135743
1,0.203331,1.34747e-05,2,0.134576
1,0.203331,1.36667e-05,1,0.133649
1,0.203331,1.36667e-05,2,0.134557
1,0.203331,1.38586e-05,1,0.135457
1,0.203331,1.38586e-05,2,0.135196
1,0.203331,1.40505e-05,1,0.134028
1,0.203331,1.40505e-05,2,0.133872
1,0.203331,1.42424e-05,1,0.135152
1,0.203331,1.42424e-05,2,0.134928
1,0.203331,1.44343e-05,1,0.135743
1,0.203331,1.44343e-05,2,0.133704
1,0.203331,1.46262e-05,1,0.135787
1,0.203331,1.46262e-05,2,0.136258
1,0.203331,1.48182e-05,1,0.134064
1,0.203331,1.48182e-05,2,0.134075
1,0.203331,1.50101e-05,1,0.134643
1,0.203331,1.50101e-05,2,0.134631
1,0.203331,1.5202e-05,1,0.134279
1,0.203331,1.5202e-05,2,0.134592
1,0.20626,5.798e-06,1,0.131511
1,0.20626,5.798e-06,2,0.131566
1,0.20626,5.98992e-06,1,0.131998
1,0.20626,5.98992e-06,2,0.133504
1,0.20626,6.18184e-06,1,0.133354
1,0.20626,6.18184e-06,2,0.133101
1,0.20626,6.37376e-06,1,0.133372
1,0.20626,6.37376e-06,2,0.13284
1,0.20626,6.56567e-06,1,0.134328
1,0.20626,6.56567e-06,2,0.13466
1,0.20626,6.75759e-06,1,0.13268
1,0.20626,6.75759e-06,2,0.132427
1,0.20626,6.94951e-06,1,0.132046
1,0.20626,6.94951e-06,2,0.132637
1,0.20626,7.14143e-06,1,0.133791
1,0.20626,7.14143e-06,2,0.133848
1,0.20626,7.33335e-06,1,0.135088
1,0.20626,7.33335e-06,2,0.1328
1,0.20626,7.52527e-06,1,0.133633
1,0.20626,7.52527e-06,2,0.132718
1,0.20626,7.71718e-06,1,0.133216
1,0.20626,7.71718e-06,2,0.132768
1,0.20626,7.9091e-06,1,0.133787
1,0.20626,7.9091e-06,2,0.133109
1,0.20626,8.10102e-06,1,0.133998
1,0.20626,8.10102e-06,2,0.133057
1,0.20626,8.29294e-06,1,0.133278
1,0.20626,8.29294e-06,2,0.134188
1,0.20626,8.48486e-06,1,0.133837
1,0.20626,8.48486e-06,2,0.133711
1,0.20626,8.67678e-06,1,0.132649
1,0.20626,8.67678e-06,2,0.1327
1,0.20626,8.86869e-06,1,0.133587
1,0.20626,8.86869e-06,2,0.13338
1,0.20626,9.06061e-06,1,0.134061
1,0.20626,9.06061e-06,2,0.134372
1,0.20626,9.25253e-06,1,0.133661
1,0.20626,9.25253e-06,2,0.133808
1,0.20626,9.44445e-06,1,0.133911
1,0.20626,9.44445e-06,2,0.133906
1,0.20626,9.63637e-06,1,0.13394
1,0.20626,9.63637e-06,2,0.134022
1,0.20626,9.82829e-06,1,0.133702
1,0.20626,9.82829e-06,2,0.13449
1,0.20626,1.00202e-05,1,0.134742
1,0.20626,1.00202e-05,2,0.135551
1,0.20626,1.02121e-05,1,0.132522
1,0.20626,1.02121e-05,2,0.133134
1,0.20626,1.0404e-05,1,0.133896
1,0.20626,1.0404e-05,2,0.133642
1,0.20626,1.0596e-05,1,0.13539
1,0.20626,1.0596e-05,2,0.135936
1,0.20626,1.07879e-05,1,0.134917
1,0.20626,1.07879e-05,2,0.13437
1,0.20626,1.09798e-05,1,0.135038
1,0.20626,1.09798e-05,2,0.13528
1,0.20626,1.11717e-05,1,0.135605
1,0.20626,1.11717e-05,2,0.13471
1,0.20626,1.13636e-05,1,0.133057
1,0.20626,1.13636e-05,2,0.134687
1,0.20626,1.15556e-05,1,0.135244
1,0.20626,1.15556e-05,2,0.133642
1,0.20626,1.17475e-05,1,0.13346
1,0.20626,1.17475e-05,2,0.133866
1,0.20626,1.19394e-05,1,0.134194
1,0.20626,1.19394e-05,2,0.133377
1,0.20626,1.21313e-05,1,0.133675
1,0.20626,1.21313e-05,2,0.133533
1,0.20626,1.23232e-05,1,0.134497
1,0.20626,1.23232e-05,2,0.134914
1,0.20626,1.25151e-05,1,0.134924
1,0.20626,1.25151e-05,2,0.135129
1,0.20626,1.27071e-05,1,0.134246
1,0.20626,1.27071e-05,2,0.134291
1,0.20626,1.2899e-05,1,0.135447
1,0.20626,1.2899e-05,2,0.1356
1,0.20626,1.30909e-05,1,0.134677
1,0.20626,1.30909e-05,2,0.134044
1,0.20626,1.32828e-05,1,0.133626
1,0.20626,1.32828e-05,2,0.13423
1,0.20626,1.34747e-05,1,0.134212
1,0.20626,1.34747e-05,2,0.134877
1,0.20626,1.36667e-05,1,0.134043
1,0.20626,1.36667e-05,2,0.134178
1,0.20626,1.38586e-05,1,0.13496
1,0.20626,1.38586e-05,2,0.1351
1,0.20626,1.40505e-05,1,0.135599
1,0.20626,1.40505e-05,2,0.133954
1,0.20626,1.42424e-05,1,0.134209
1,0.20626,1.42424e-05,2,0.134156
1,0.20626,1.44343e-05,1,0.134633
1,0.20626,1.44343e-05,2,0.134067
1,0.20626,1.46262e-05,1,0.134847
1,0.20626,1.46262e-05,2,0.135463
1,0.20626,1.48182e-05,1,0.134331
1,0.20626,1.48182e-05,2,0.133777
1,0.20626,1.50101e-05,1,0.13462
1,0.20626,1.50101e-05,2,0.136055
1,0.20626,1.5202e-05,1,0.135368
1,0.20626,1.5202e-05,2,0.135838
1,0.20919,5.798e-06,1,0.133422
1,0.20919,5.798e-06,2,0.133061
1,0.20919,5.98992e-06,1,0.133426
1,0.20919,5.98992e-06,2,0.132693
1,0.20919,6.18184e-06,1,0.134608
1,0.20919,6.18184e-06,2,0.133723
1,0.20919,6.37376e-06,1,0.13229
1,0.20919,6.37376e-06,2,0.131763
1,0.20919,6.56567e-06,1,0.131889
1,0.20919,6.56567e-06,2,0.132832
1,0.20919,6.75759e-06,1,0.134068
1,0.20919,6.75759e-06,2,0.13242
1,0.20919,6.94951e-06,1,0.13374
1,0.20919,6.94951e-06,2,0.133063
1,0.20919,7.14143e-06,1,0.132421
1,0.20919,7.14143e-06,2,0.132234
1,0.20919,7.33335e-06,1,0.1333
1,0.20919,7.33335e-06,2,0.133363
1,0.20919,7.52527e-06,1,0.134903
1,0.20919,7.52527e-06,2,0.134946
1,0.20919,7.71718e-06,1,0.133916
1,0.20919,7.71718e-06,2,0.133839
1,0.20919,7.9091e-06,1,0.134575
1,0.20919,7.9091e-06,2,0.133807
1,0.20919,8.10102e-06,1,0.134154
1,0.20919,8.10102e-06,2,0.133675
1,0.20919,8.29294e-06,1,0.133197
1,0.20919,8.29294e-06,2,0.133036
1,0.20919,8.48486e-06,1,0.133369
1,0.20919,8.48486e-06,2,0.132492
1,0.20919,8.67678e-06,1,0.133804
1,0.20919,8.67678e-06,2,0.13336
1,0.20919,8.86869e-06,1,0.132178
1,0.20919,8.86869e-06,2,0.134819
1,0.20919,9.06061e-06,1,0.132608
1,0.20919,9.06061e-06,2,0.13385
1,0.20919,9.25253e-06,1,0.133416
1,0.20919,9.25253e-06,2,0.134599
1,0.20919,9.44445e-06,1,0.13389
1,0.20919,9.44445e-06,2,0.134086
1,0.20919,9.63637e-06,1,0.13315
1,0.20919,9.63637e-06,2,0.133899
1,0.20919,9.82829e-06,1,0.133919
1,0.20919,9.82829e-06,2,0.133682
1,0.20919,1.00202e-05,1,0.135055
1,0.20919,1.00202e-05,2,0.134832
1,0.20919,1.02121e-05,1,0.133339
1,0.20919,1.02121e-05,2,0.134999
1,0.20919,1.0404e-05,1,0.133185
1,0.20919,1.0404e-05,2,0.133554
1,0.20919,1.0596e-05,1,0.132573
1,0.20919,1.0596e-05,2,0.133496
1,0.20919,1.07879e-05,1,0.133983
1,0.20919,1.07879e-05,2,0.132332
1,0.20919,1.09798e-05,1,0.134986
1,0.20919,1.09798e-05,2,0.135374
1,0.20919,1.11717e-05,1,0.132455
1,0.20919,1.11717e-05,2,0.134364
1,0.20919,1.13636e-05,1,0.13476
1,0.20919,1.13636e-05,2,0.134812
1,0.20919,1.15556e-05,1,0.134938
1,0.20919,1.15556e-05,2,0.134538
1,0.20919,1.17475e-05,1,0.134149
1,0.20919,1.17475e-05,2,0.135571
1,0.20919,1.19394e-05,1,0.134544
1,0.20919,1.19394e-05,2,0.134602
1,0.20919,1.21313e-05,1,0.134496
1,0.20919,1.21313e-05,2,0.133167
1,0.20919,1.23232e-05,1,0.133746
1,0.20919,1.23232e-05,2,0.134948
1,0.20919,1.25151e-05,1,0.135859
1,0.20919,1.25151e-05,2,0.134637
1,0.20919,1.27071e-05,1,0.135098
1,0.20919,1.27071e-05,2,0.135077
1,0.20919,1.2899e-05,1,0.134999
1,0.20919,1.2899e-05,2,0.134946
1,0.20919,1.30909e-05,1,0.135247
1,0.20919,1.30909e-05,2,0.135896
1,0.20919,1.32828e-05,1,0.132966
1,0.20919,1.32828e-05,2,0.134026
1,0.20919,1.34747e-05,1,0.133773
1,0.20919,1.34747e-05,2,0.132188
1,0.20919,1.36667e-05,1,0.134844
1,0.20919,1.36667e-05,2,0.135111
1,0.20919,1.38586e-05,1,0.134017
1,0.20919,1.38586e-05,2,0.135215
1,0.20919,1.40505e-05,1,0.135114
1,0.20919,1.40505e-05,2,0.135039
1,0.20919,1.42424e-05,1,0.134226
1,0.20919,1.42424e-05,2,0.135537
1,0.20919,1.44343e-05,1,0.132596
1,0.20919,1.44343e-05,2,0.134216
1,0.20919,1.46262e-05,1,0.135704
1,0.20919,1.46262e-05,2,0.134079
1,0.20919,1.48182e-05,1,0.135131
1,0.20919,1.48182e-05,2,0.13297
1,0.20919,1.50101e-05,1,0.134306
1,0.20919,1.50101e-05,2,0.133943
1,0.20919,1.5202e-05,1,0.135117
1,0.20919,1.5202e-05,2,0.135447
1,0.212119,5.798e-06,1,0.132759
1,0.212119,5.798e-06,2,0.132222
1,0.212119,5.98992e-06,1,0.132705
1,0.212119,5.98992e-06,2,0.133267
1,0.212119,6.18184e-06,1,0.133726
1,0.212119,6.18184e-06,2,0.134143
1,0.212119,6.37376e-06,1,0.132129
1,0.212119,6.37376e-06,2,0.131957
1,0.212119,6.56567e-06,1,0.133963
1,0.212119,6.56567e-06,2,0.133466
1,0.212119,6.75759e-06,1,0.134055
1,0.212119,6.75759e-06,2,0.133103
1,0.212119,6.94951e-06,1,0.134598
1,0.212119,6.94951e-06,2,0.134301
1,0.212119,7.14143e-06,1,0.132435
1,0.212119,7.14143e-06,2,0.132965
1,0.212119,7.33335e-06,1,0.133384
1,0.212119,7.33335e-06,2,0.13304
1,0.212119,7.52527e-06,1,0.132843
1,0.212119,7.52527e-06,2,0.133405
1,0.212119,7.71718e-06,1,0.133177
