omega,alpha,beta,t
0.8,0.168919,1.31081e-05,1.08637e+06
0.8,0.168919,1.32432e-05,1.07423e+06
0.8,0.168919,1.33784e-05,1.07457e+06
0.8,0.168919,1.35135e-05,1.03088e+06
0.8,0.168919,1.36486e-05,1.05547e+06
0.8,0.168919,1.37838e-05,1.05248e+06
0.8,0.168919,1.39189e-05,1.04281e+06
0.8,0.168919,1.40541e-05,1.01198e+06
0.8,0.168919,1.41892e-05,989673
0.8,0.168919,1.43243e-05,1.00716e+06
0.8,0.168919,1.44595e-05,1.02128e+06
0.8,0.168919,1.45946e-05,983293
0.8,0.168919,1.47297e-05,1.01961e+06
0.8,0.168919,1.48649e-05,986889
0.8,0.168919,1.5e-05,990062
0.8,0.171622,5e-06,2.29928e+06
0.8,0.171622,5.13514e-06,2.23542e+06
0.8,0.171622,5.27027e-06,2.22676e+06
0.8,0.171622,5.40541e-06,2.18927e+06
0.8,0.171622,5.54054e-06,2.08763e+06
0.8,0.171622,5.67568e-06,2.06668e+06
0.8,0.171622,5.81081e-06,2.00401e+06
0.8,0.171622,5.94595e-06,1.98648e+06
0.8,0.171622,6.08108e-06,1.95989e+06
0.8,0.171622,6.21622e-06,1.93704e+06
0.8,0.171622,6.35135e-06,1.84048e+06
0.8,0.171622,6.48649e-06,1.85646e+06
0.8,0.171622,6.62162e-06,1.78812e+06
0.8,0.171622,6.75676e-06,1.78968e+06
0.8,0.171622,6.89189e-06,1.7443e+06
0.8,0.171622,7.02703e-06,1.72749e+06
0.8,0.171622,7.16216e-06,1.69879e+06
0.8,0.171622,7.2973e-06,1.67566e+06
0.8,0.171622,7.43243e-06,1.62939e+06
0.8,0.171622,7.56757e-06,1.63975e+06
0.8,0.171622,7.7027e-06,1.5867e+06
0.8,0.171622,7.83784e-06,1.54947e+06
0.8,0.171622,7.97297e-06,1.57563e+06
0.8,0.171622,8.10811e-06,1.52946e+06
0.8,0.171622,8.24324e-06,1.55113e+06
0.8,0.171622,8.37838e-06,1.51666e+06
0.8,0.171622,8.51351e-06,1.47755e+06
0.8,0.171622,8.64865e-06,1.44634e+06
0.8,0.171622,8.78378e-06,1.43762e+06
0.8,0.171622,8.91892e-06,1.43671e+06
0.8,0.171622,9.05405e-06,1.43078e+06
0.8,0.171622,9.18919e-06,1.36888e+06
0.8,0.171622,9.32432e-06,1.34605e+06
0.8,0.171622,9.45946e-06,1.38793e+06
0.8,0.171622,9.59459e-06,1.35598e+06
0.8,0.171622,9.72973e-06,1.35155e+06
0.8,0.171622,9.86486e-06,1.36237e+06
0.8,0.171622,1e-05,1.33438e+06
0.8,0.171622,1.01351e-05,1.29499e+06
0.8,0.171622,1.02703e-05,1.2847e+06
0.8,0.171622,1.04054e-05,1.25861e+06
0.8,0.171622,1.05405e-05,1.25921e+06
0.8,0.171622,1.06757e-05,1.22387e+06
0.8,0.171622,1.08108e-05,1.18835e+06
0.8,0.171622,1.09459e-05,1.23285e+06
0.8,0.171622,1.10811e-05,1.21786e+06
0.8,0.171622,1.12162e-05,1.17767e+06
0.8,0.171622,1.13514e-05,1.17987e+06
0.8,0.171622,1.14865e-05,1.19471e+06
0.8,0.171622,1.16216e-05,1.20515e+06
0.8,0.171622,1.17568e-05,1.1584e+06
0.8,0.171622,1.18919e-05,1.14879e+06
0.8,0.171622,1.2027e-05,1.1493e+06
0.8,0.171622,1.21622e-05,1.1285e+06
0.8,0.171622,1.22973e-05,1.11993e+06
0.8,0.171622,1.24324e-05,1.12806e+06
0.8,0.171622,1.25676e-05,1.1039e+06
0.8,0.171622,1.27027e-05,1.11352e+06
0.8,0.171622,1.28378e-05,1.12846e+06
0.8,0.171622,1.2973e-05,1.07348e+06
0.8,0.171622,1.31081e-05,1.12654e+06
0.8,0.171622,1.32432e-05,1.06947e+06
0.8,0.171622,1.33784e-05,1.03866e+06
0.8,0.171622,1.35135e-05,1.06034e+06
0.8,0.171622,1.36486e-05,1.05498e+06
0.8,0.171622,1.37838e-05,1.11333e+06
0.8,0.171622,1.39189e-05,1.02765e+06
0.8,0.171622,1.40541e-05,984051
0.8,0.171622,1.41892e-05,1.02136e+06
0.8,0.171622,1.43243e-05,1.0379e+06
0.8,0.171622,1.44595e-05,1.06601e+06
0.8,0.171622,1.45946e-05,1.02709e+06
0.8,0.171622,1.47297e-05,966364
0.8,0.171622,1.48649e-05,1.01854e+06
0.8,0.171622,1.5e-05,1.019e+06
0.8,0.174324,5e-06,2.30403e+06
0.8,0.174324,5.13514e-06,2.27519e+06
0.8,0.174324,5.27027e-06,2.24498e+06
0.8,0.174324,5.40541e-06,2.15355e+06
0.8,0.174324,5.54054e-06,2.09881e+06
0.8,0.174324,5.67568e-06,2.08054e+06
0.8,0.174324,5.81081e-06,2.01292e+06
0.8,0.174324,5.94595e-06,2.02147e+06
0.8,0.174324,6.08108e-06,1.94789e+06
0.8,0.174324,6.21622e-06,1.90671e+06
0.8,0.174324,6.35135e-06,1.88669e+06
0.8,0.174324,6.48649e-06,1.81549e+06
0.8,0.174324,6.62162e-06,1.80354e+06
0.8,0.174324,6.75676e-06,1.74802e+06
0.8,0.174324,6.89189e-06,1.72178e+06
0.8,0.174324,7.02703e-06,1.72691e+06
0.8,0.174324,7.16216e-06,1.69693e+06
0.8,0.174324,7.2973e-06,1.65056e+06
0.8,0.174324,7.43243e-06,1.65218e+06
0.8,0.174324,7.56757e-06,1.62566e+06
0.8,0.174324,7.7027e-06,1.5941e+06
0.8,0.174324,7.83784e-06,1.56836e+06
0.8,0.174324,7.97297e-06,1.5286e+06
0.8,0.174324,8.10811e-06,1.53548e+06
0.8,0.174324,8.24324e-06,1.47543e+06
0.8,0.174324,8.37838e-06,1.49294e+06
0.8,0.174324,8.51351e-06,1.44454e+06
0.8,0.174324,8.64865e-06,1.45313e+06
0.8,0.174324,8.78378e-06,1.40772e+06
0.8,0.174324,8.91892e-06,1.43554e+06
0.8,0.174324,9.05405e-06,1.40456e+06
0.8,0.174324,9.18919e-06,1.4022e+06
0.8,0.174324,9.32432e-06,1.3764e+06
0.8,0.174324,9.45946e-06,1.40436e+06
0.8,0.174324,9.59459e-06,1.32536e+06
0.8,0.174324,9.72973e-06,1.33012e+06
0.8,0.174324,9.86486e-06,1.35368e+06
0.8,0.174324,1e-05,1.29996e+06
0.8,0.174324,1.01351e-05,1.29435e+06
0.8,0.174324,1.02703e-05,1.245e+06
0.8,0.174324,1.04054e-05,1.23014e+06
0.8,0.174324,1.05405e-05,1.24303e+06
0.8,0.174324,1.06757e-05,1.25242e+06
0.8,0.174324,1.08108e-05,1.24013e+06
0.8,0.174324,1.09459e-05,1.19708e+06
0.8,0.174324,1.10811e-05,1.18579e+06
0.8,0.174324,1.12162e-05,1.20528e+06
0.8,0.174324,1.13514e-05,1.18719e+06
0.8,0.174324,1.14865e-05,1.20331e+06
0.8,0.174324,1.16216e-05,1.17814e+06
0.8,0.174324,1.17568e-05,1.18378e+06
0.8,0.174324,1.18919e-05,1.1355e+06
0.8,0.174324,1.2027e-05,1.11322e+06
0.8,0.174324,1.21622e-05,1.14398e+06
0.8,0.174324,1.22973e-05,1.13838e+06
0.8,0.174324,1.24324e-05,1.10916e+06
0.8,0.174324,1.25676e-05,1.07389e+06
0.8,0.174324,1.27027e-05,1.0961e+06
0.8,0.174324,1.28378e-05,1.0878e+06
0.8,0.174324,1.2973e-05,1.08789e+06
0.8,0.174324,1.31081e-05,1.083e+06
0.8,0.174324,1.32432e-05,1.04387e+06
0.8,0.174324,1.33784e-05,1.0933e+06
0.8,0.174324,1.35135e-05,1.06859e+06
0.8,0.174324,1.36486e-05,1.05885e+06
0.8,0.174324,1.37838e-05,1.04894e+06
0.8,0.174324,1.39189e-05,1.07517e+06
0.8,0.174324,1.40541e-05,1.01757e+06
0.8,0.174324,1.41892e-05,1.01378e+06
0.8,0.174324,1.43243e-05,1.01399e+06
0.8,0.174324,1.44595e-05,1.02354e+06
0.8,0.174324,1.45946e-05,1.02629e+06
0.8,0.174324,1.47297e-05,1.01452e+06
0.8,0.174324,1.48649e-05,1.00707e+06
0.8,0.174324,1.5e-05,1.00388e+06
0.8,0.177027,5e-06,2.29945e+06
0.8,0.177027,5.13514e-06,2.25109e+06
0.8,0.177027,5.27027e-06,2.19641e+06
0.8,0.177027,5.40541e-06,2.14587e+06
0.8,0.177027,5.54054e-06,2.08541e+06
0.8,0.177027,5.67568e-06,2.08138e+06
0.8,0.177027,5.81081e-06,2.02434e+06
0.8,0.177027,5.94595e-06,1.96181e+06
0.8,0.177027,6.08108e-06,1.93694e+06
0.8,0.177027,6.21622e-06,1.89721e+06
0.8,0.177027,6.35135e-06,1.86307e+06
0.8,0.177027,6.48649e-06,1.85667e+06
0.8,0.177027,6.62162e-06,1.83246e+06
0.8,0.177027,6.75676e-06,1.74947e+06
0.8,0.177027,6.89189e-06,1.73881e+06
0.8,0.177027,7.02703e-06,1.7187e+06
0.8,0.177027,7.16216e-06,1.69872e+06
0.8,0.177027,7.2973e-06,1.6592e+06
0.8,0.177027,7.43243e-06,1.62761e+06
0.8,0.177027,7.56757e-06,1.6417e+06
0.8,0.177027,7.7027e-06,1.58176e+06
0.8,0.177027,7.83784e-06,1.55094e+06
0.8,0.177027,7.97297e-06,1.55606e+06
0.8,0.177027,8.10811e-06,1.52217e+06
0.8,0.177027,8.24324e-06,1.50316e+06
0.8,0.177027,8.37838e-06,1.50711e+06
0.8,0.177027,8.51351e-06,1.48338e+06
0.8,0.177027,8.64865e-06,1.48391e+06
0.8,0.177027,8.78378e-06,1.41749e+06
0.8,0.177027,8.91892e-06,1.38965e+06
0.8,0.177027,9.05405e-06,1.41864e+06
0.8,0.177027,9.18919e-06,1.39084e+06
0.8,0.177027,9.32432e-06,1.36649e+06
0.8,0.177027,9.45946e-06,1.37737e+06
0.8,0.177027,9.59459e-06,1.32544e+06
0.8,0.177027,9.72973e-06,1.32772e+06
0.8,0.177027,9.86486e-06,1.31885e+06
0.8,0.177027,1e-05,1.2793e+06
0.8,0.177027,1.01351e-05,1.28526e+06
0.8,0.177027,1.02703e-05,1.26486e+06
0.8,0.177027,1.04054e-05,1.29865e+06
0.8,0.177027,1.05405e-05,1.25783e+06
0.8,0.177027,1.06757e-05,1.24714e+06
0.8,0.177027,1.08108e-05,1.21821e+06
0.8,0.177027,1.09459e-05,1.23276e+06
0.8,0.177027,1.10811e-05,1.20717e+06
0.8,0.177027,1.12162e-05,1.18606e+06
0.8,0.177027,1.13514e-05,1.18385e+06
0.8,0.177027,1.14865e-05,1.17088e+06
0.8,0.177027,1.16216e-05,1.17617e+06
0.8,0.177027,1.17568e-05,1.14026e+06
0.8,0.177027,1.18919e-05,1.17507e+06
0.8,0.177027,1.2027e-05,1.1579e+06
0.8,0.177027,1.21622e-05,1.141e+06
0.8,0.177027,1.22973e-05,1.13187e+06
0.8,0.177027,1.24324e-05,1.10879e+06
0.8,0.177027,1.25676e-05,1.0952e+06
0.8,0.177027,1.27027e-05,1.09645e+06
0.8,0.177027,1.28378e-05,1.11215e+06
0.8,0.177027,1.2973e-05,1.10446e+06
0.8,0.177027,1.31081e-05,1.08044e+06
0.8,0.177027,1.32432e-05,1.07743e+06
0.8,0.177027,1.33784e-05,1.0763e+06
0.8,0.177027,1.35135e-05,1.05975e+06
0.8,0.177027,1.36486e-05,1.06118e+06
0.8,0.177027,1.37838e-05,1.00181e+06
0.8,0.177027,1.39189e-05,1.0277e+06
0.8,0.177027,1.40541e-05,1.04216e+06
0.8,0.177027,1.41892e-05,1.01135e+06
0.8,0.177027,1.43243e-05,991858
0.8,0.177027,1.44595e-05,1.03119e+06
0.8,0.177027,1.45946e-05,1.04504e+06
0.8,0.177027,1.47297e-05,1.02982e+06
0.8,0.177027,1.48649e-05,988831
0.8,0.177027,1.5e-05,993515
0.8,0.17973,5e-06,2.33827e+06
0.8,0.17973,5.13514e-06,2.27351e+06
0.8,0.17973,5.27027e-06,2.19383e+06
0.8,0.17973,5.40541e-06,2.18464e+06
0.8,0.17973,5.54054e-06,2.11485e+06
0.8,0.17973,5.67568e-06,2.07388e+06
0.8,0.17973,5.81081e-06,2.03288e+06
0.8,0.17973,5.94595e-06,1.97836e+06
0.8,0.17973,6.08108e-06,1.95105e+06
0.8,0.17973,6.21622e-06,1.90294e+06
0.8,0.17973,6.35135e-06,1.84285e+06
0.8,0.17973,6.48649e-06,1.87201e+06
0.8,0.17973,6.62162e-06,1.81221e+06
0.8,0.17973,6.75676e-06,1.77491e+06
0.8,0.17973,6.89189e-06,1.7456e+06
0.8,0.17973,7.02703e-06,1.69531e+06
0.8,0.17973,7.16216e-06,1.70184e+06
0.8,0.17973,7.2973e-06,1.68013e+06
0.8,0.17973,7.43243e-06,1.65148e+06
0.8,0.17973,7.56757e-06,1.64162e+06
0.8,0.17973,7.7027e-06,1.61799e+06
0.8,0.17973,7.83784e-06,1.58718e+06
0.8,0.17973,7.97297e-06,1.55115e+06
0.8,0.17973,8.10811e-06,1.53402e+06
0.8,0.17973,8.24324e-06,1.50103e+06
0.8,0.17973,8.37838e-06,1.52173e+06
0.8,0.17973,8.51351e-06,1.48033e+06
0.8,0.17973,8.64865e-06,1.45768e+06
0.8,0.17973,8.78378e-06,1.41031e+06
0.8,0.17973,8.91892e-06,1.42292e+06
0.8,0.17973,9.05405e-06,1.39522e+06
0.8,0.17973,9.18919e-06,1.38207e+06
0.8,0.17973,9.32432e-06,1.4047e+06
0.8,0.17973,9.45946e-06,1.39833e+06
0.8,0.17973,9.59459e-06,1.35183e+06
0.8,0.17973,9.72973e-06,1.32674e+06
0.8,0.17973,9.86486e-06,1.30834e+06
0.8,0.17973,1e-05,1.30174e+06
0.8,0.17973,1.01351e-05,1.29979e+06
0.8,0.17973,1.02703e-05,1.2647e+06
0.8,0.17973,1.04054e-05,1.2226e+06
0.8,0.17973,1.05405e-05,1.23427e+06
0.8,0.17973,1.06757e-05,1.26123e+06
0.8,0.17973,1.08108e-05,1.25014e+06
0.8,0.17973,1.09459e-05,1.22192e+06
0.8,0.17973,1.10811e-05,1.1592e+06
0.8,0.17973,1.12162e-05,1.23451e+06
0.8,0.17973,1.13514e-05,1.1878e+06
0.8,0.17973,1.14865e-05,1.20511e+06
0.8,0.17973,1.16216e-05,1.19316e+06
0.8,0.17973,1.17568e-05,1.16256e+06
0.8,0.17973,1.18919e-05,1.1584e+06
0.8,0.17973,1.2027e-05,1.13668e+06
0.8,0.17973,1.21622e-05,1.15478e+06
0.8,0.17973,1.22973e-05,1.1139e+06
0.8,0.17973,1.24324e-05,1.13703e+06
0.8,0.17973,1.25676e-05,1.10199e+06
0.8,0.17973,1.27027e-05,1.09053e+06
0.8,0.17973,1.28378e-05,1.12216e+06
0.8,0.17973,1.2973e-05,1.10113e+06
0.8,0.17973,1.31081e-05,1.07058e+06
0.8,0.17973,1.32432e-05,1.08305e+06
0.8,0.17973,1.33784e-05,1.0687e+06
0.8,0.17973,1.35135e-05,1.06622e+06
0.8,0.17973,1.36486e-05,1.06333e+06
0.8,0.17973,1.37838e-05,1.08157e+06
0.8,0.17973,1.39189e-05,1.04485e+06
0.8,0.17973,1.40541e-05,1.03737e+06
0.8,0.17973,1.41892e-05,1.02603e+06
0.8,0.17973,1.43243e-05,1.02469e+06
0.8,0.17973,1.44595e-05,1.00133e+06
0.8,0.17973,1.45946e-05,1.00443e+06
0.8,0.17973,1.47297e-05,1.00793e+06
0.8,0.17973,1.48649e-05,1.00065e+06
0.8,0.17973,1.5e-05,1.02368e+06
0.8,0.182432,5e-06,2.29293e+06
0.8,0.182432,5.13514e-06,2.27671e+06
0.8,0.182432,5.27027e-06,2.20435e+06
0.8,0.182432,5.40541e-06,2.165e+06
0.8,0.182432,5.54054e-06,2.09051e+06
0.8,0.182432,5.67568e-06,2.06174e+06
0.8,0.182432,5.81081e-06,2.0259e+06
0.8,0.182432,5.94595e-06,1.98045e+06
0.8,0.182432,6.08108e-06,1.94813e+06
0.8,0.182432,6.21622e-06,1.89476e+06
0.8,0.182432,6.35135e-06,1.8701e+06
0.8,0.182432,6.48649e-06,1.8041e+06
0.8,0.182432,6.62162e-06,1.80456e+06
0.8,0.182432,6.75676e-06,1.75286e+06
0.8,0.182432,6.89189e-06,1.76264e+06
0.8,0.182432,7.02703e-06,1.6864e+06
0.8,0.182432,7.16216e-06,1.72322e+06
0.8,0.182432,7.2973e-06,1.69344e+06
0.8,0.182432,7.43243e-06,1.65572e+06
0.8,0.182432,7.56757e-06,1.62248e+06
0.8,0.182432,7.7027e-06,1.61435e+06
0.8,0.182432,7.83784e-06,1.59423e+06
0.8,0.182432,7.97297e-06,1.56584e+06
0.8,0.182432,8.10811e-06,1.58454e+06
0.8,0.182432,8.24324e-06,1.53107e+06
0.8,0.182432,8.37838e-06,1.51825e+06
0.8,0.182432,8.51351e-06,1.47813e+06
0.8,0.182432,8.64865e-06,1.41751e+06
0.8,0.182432,8.78378e-06,1.43314e+06
0.8,0.182432,8.91892e-06,1.42833e+06
0.8,0.182432,9.05405e-06,1.37602e+06
0.8,0.182432,9.18919e-06,1.41651e+06
0.8,0.182432,9.32432e-06,1.4063e+06
0.8,0.182432,9.45946e-06,1.35194e+06
0.8,0.182432,9.59459e-06,1.33035e+06
0.8,0.182432,9.72973e-06,1.32078e+06
0.8,0.182432,9.86486e-06,1.31085e+06
0.8,0.182432,1e-05,1.32835e+06
0.8,0.182432,1.01351e-05,1.28448e+06
0.8,0.182432,1.02703e-05,1.25625e+06
0.8,0.182432,1.04054e-05,1.29595e+06
0.8,0.182432,1.05405e-05,1.23426e+06
0.8,0.182432,1.06757e-05,1.21656e+06
0.8,0.182432,1.08108e-05,1.2486e+06
0.8,0.182432,1.09459e-05,1.23599e+06
0.8,0.182432,1.10811e-05,1.20398e+06
0.8,0.182432,1.12162e-05,1.18622e+06
0.8,0.182432,1.13514e-05,1.17634e+06
0.8,0.182432,1.14865e-05,1.17488e+06
0.8,0.182432,1.16216e-05,1.16271e+06
0.8,0.182432,1.17568e-05,1.16314e+06
0.8,0.182432,1.18919e-05,1.14981e+06
0.8,0.182432,1.2027e-05,1.10754e+06
0.8,0.182432,1.21622e-05,1.15977e+06
0.8,0.182432,1.22973e-05,1.13007e+06
0.8,0.182432,1.24324e-05,1.12746e+06
0.8,0.182432,1.25676e-05,1.13514e+06
0.8,0.182432,1.27027e-05,1.10513e+06
0.8,0.182432,1.28378e-05,1.11067e+06
0.8,0.182432,1.2973e-05,1.07468e+06
0.8,0.182432,1.31081e-05,1.09832e+06
0.8,0.182432,1.32432e-05,1.09248e+06
0.8,0.182432,1.33784e-05,1.06622e+06
0.8,0.182432,1.35135e-05,1.05997e+06
0.8,0.182432,1.36486e-05,1.08327e+06
0.8,0.182432,1.37838e-05,1.05739e+06
0.8,0.182432,1.39189e-05,1.01946e+06
0.8,0.182432,1.40541e-05,1.06048e+06
0.8,0.182432,1.41892e-05,1.04668e+06
0.8,0.182432,1.43243e-05,1.02684e+06
0.8,0.182432,1.44595e-05,1.01036e+06
0.8,0.182432,1.45946e-05,1.01395e+06
0.8,0.182432,1.47297e-05,990333
0.8,0.182432,1.48649e-05,991989
0.8,0.182432,1.5e-05,1.03133e+06
0.8,0.185135,5e-06,2.31021e+06
0.8,0.185135,5.13514e-06,2.26714e+06
0.8,0.185135,5.27027e-06,2.20223e+06
0.8,0.185135,5.40541e-06,2.17311e+06
0.8,0.185135,5.54054e-06,2.12734e+06
0.8,0.185135,5.67568e-06,2.0825e+06
0.8,0.185135,5.81081e-06,2.03136e+06
0.8,0.185135,5.94595e-06,2.00405e+06
0.8,0.185135,6.08108e-06,1.96576e+06
0.8,0.185135,6.21622e-06,1.93266e+06
0.8,0.185135,6.35135e-06,1.86284e+06
0.8,0.185135,6.48649e-06,1.86104e+06
0.8,0.185135,6.62162e-06,1.814e+06
0.8,0.185135,6.75676e-06,1.79997e+06
0.8,0.185135,6.89189e-06,1.75694e+06
0.8,0.185135,7.02703e-06,1.72807e+06
0.8,0.185135,7.16216e-06,1.68689e+06
0.8,0.185135,7.2973e-06,1.65395e+06
0.8,0.185135,7.43243e-06,1.6517e+06
0.8,0.185135,7.56757e-06,1.60801e+06
0.8,0.185135,7.7027e-06,1.58478e+06
0.8,0.185135,7.83784e-06,1.57313e+06
0.8,0.185135,7.97297e-06,1.55605e+06
0.8,0.185135,8.10811e-06,1.5304e+06
0.8,0.185135,8.24324e-06,1.53257e+06
0.8,0.185135,8.37838e-06,1.49658e+06
0.8,0.185135,8.51351e-06,1.47495e+06
0.8,0.185135,8.64865e-06,1.46428e+06
0.8,0.185135,8.78378e-06,1.45031e+06
0.8,0.185135,8.91892e-06,1.42741e+06
0.8,0.185135,9.05405e-06,1.401e+06
0.8,0.185135,9.18919e-06,1.40139e+06
0.8,0.185135,9.32432e-06,1.39942e+06
0.8,0.185135,9.45946e-06,1.37506e+06
0.8,0.185135,9.59459e-06,1.30857e+06
0.8,0.185135,9.72973e-06,1.33341e+06
0.8,0.185135,9.86486e-06,1.30531e+06
0.8,0.185135,1e-05,1.33121e+06
0.8,0.185135,1.01351e-05,1.26051e+06
0.8,0.185135,1.02703e-05,1.31891e+06
0.8,0.185135,1.04054e-05,1.2785e+06
0.8,0.185135,1.05405e-05,1.24628e+06
0.8,0.185135,1.06757e-05,1.23058e+06
0.8,0.185135,1.08108e-05,1.22114e+06
0.8,0.185135,1.09459e-05,1.23549e+06
0.8,0.185135,1.10811e-05,1.19956e+06
0.8,0.185135,1.12162e-05,1.20062e+06
0.8,0.185135,1.13514e-05,1.20157e+06
0.8,0.185135,1.14865e-05,1.17836e+06
0.8,0.185135,1.16216e-05,1.17856e+06
0.8,0.185135,1.17568e-05,1.16373e+06
0.8,0.185135,1.18919e-05,1.14526e+06
0.8,0.185135,1.2027e-05,1.14228e+06
0.8,0.185135,1.21622e-05,1.13129e+06
0.8,0.185135,1.22973e-05,1.11873e+06
0.8,0.185135,1.24324e-05,1.12392e+06
0.8,0.185135,1.25676e-05,1.11591e+06
0.8,0.185135,1.27027e-05,1.13881e+06
0.8,0.185135,1.28378e-05,1.08572e+06
0.8,0.185135,1.2973e-05,1.0555e+06
0.8,0.185135,1.31081e-05,1.08575e+06
0.8,0.185135,1.32432e-05,1.08036e+06
0.8,0.185135,1.33784e-05,1.06705e+06
0.8,0.185135,1.35135e-05,1.06505e+06
0.8,0.185135,1.36486e-05,1.03431e+06
0.8,0.185135,1.37838e-05,1.05656e+06
0.8,0.185135,1.39189e-05,1.04192e+06
0.8,0.185135,1.40541e-05,1.02352e+06
0.8,0.185135,1.41892e-05,1.01136e+06
0.8,0.185135,1.43243e-05,1.0484e+06
0.8,0.185135,1.44595e-05,1.0361e+06
0.8,0.185135,1.45946e-05,1.05222e+06
0.8,0.185135,1.47297e-05,979772
0.8,0.185135,1.48649e-05,997722
0.8,0.185135,1.5e-05,976808
0.8,0.187838,5e-06,2.28442e+06
0.8,0.187838,5.13514e-06,2.26848e+06
0.8,0.187838,5.27027e-06,2.22079e+06
0.8,0.187838,5.40541e-06,2.15455e+06
0.8,0.187838,5.54054e-06,2.10148e+06
0.8,0.187838,5.67568e-06,2.08637e+06
0.8,0.187838,5.81081e-06,2.01075e+06
0.8,0.187838,5.94595e-06,1.97561e+06
0.8,0.187838,6.08108e-06,1.93913e+06
0.8,0.187838,6.21622e-06,1.94039e+06
0.8,0.187838,6.35135e-06,1.90745e+06
0.8,0.187838,6.48649e-06,1.87329e+06
0.8,0.187838,6.62162e-06,1.84456e+06
0.8,0.187838,6.75676e-06,1.76288e+06
0.8,0.187838,6.89189e-06,1.77839e+06
0.8,0.187838,7.02703e-06,1.70174e+06
0.8,0.187838,7.16216e-06,1.70936e+06
0.8,0.187838,7.2973e-06,1.66677e+06
0.8,0.187838,7.43243e-06,1.64877e+06
0.8,0.187838,7.56757e-06,1.62008e+06
0.8,0.187838,7.7027e-06,1.60473e+06
0.8,0.187838,7.83784e-06,1.57699e+06
0.8,0.187838,7.97297e-06,1.54132e+06
0.8,0.187838,8.10811e-06,1.50823e+06
0.8,0.187838,8.24324e-06,1.50058e+06
0.8,0.187838,8.37838e-06,1.49252e+06
0.8,0.187838,8.51351e-06,1.49274e+06
0.8,0.187838,8.64865e-06,1.47885e+06
0.8,0.187838,8.78378e-06,1.45558e+06
0.8,0.187838,8.91892e-06,1.40693e+06
0.8,0.187838,9.05405e-06,1.39968e+06
0.8,0.187838,9.18919e-06,1.38695e+06
0.8,0.187838,9.32432e-06,1.40682e+06
0.8,0.187838,9.45946e-06,1.39444e+06
0.8,0.187838,9.59459e-06,1.32516e+06
0.8,0.187838,9.72973e-06,1.31389e+06
0.8,0.187838,9.86486e-06,1.32592e+06
0.8,0.187838,1e-05,1.30558e+06
0.8,0.187838,1.01351e-05,1.29604e+06
0.8,0.187838,1.02703e-05,1.29207e+06
0.8,0.187838,1.04054e-05,1.31559e+06
0.8,0.187838,1.05405e-05,1.33584e+06
0.8,0.187838,1.06757e-05,1.24718e+06
0.8,0.187838,1.08108e-05,1.21372e+06
0.8,0.187838,1.09459e-05,1.2219e+06
0.8,0.187838,1.10811e-05,1.21994e+06
0.8,0.187838,1.12162e-05,1.20293e+06
0.8,0.187838,1.13514e-05,1.17958e+06
0.8,0.187838,1.14865e-05,1.18593e+06
0.8,0.187838,1.16216e-05,1.1657e+06
0.8,0.187838,1.17568e-05,1.17358e+06
0.8,0.187838,1.18919e-05,1.14713e+06
0.8,0.187838,1.2027e-05,1.14537e+06
0.8,0.187838,1.21622e-05,1.16989e+06
0.8,0.187838,1.22973e-05,1.19222e+06
0.8,0.187838,1.24324e-05,1.0961e+06
0.8,0.187838,1.25676e-05,1.14158e+06
0.8,0.187838,1.27027e-05,1.07088e+06
0.8,0.187838,1.28378e-05,1.13105e+06
0.8,0.187838,1.2973e-05,1.06323e+06
0.8,0.187838,1.31081e-05,1.08384e+06
0.8,0.187838,1.32432e-05,1.07251e+06
0.8,0.187838,1.33784e-05,1.01024e+06
0.8,0.187838,1.35135e-05,1.06946e+06
0.8,0.187838,1.36486e-05,1.03084e+06
0.8,0.187838,1.37838e-05,1.07164e+06
0.8,0.187838,1.39189e-05,1.05864e+06
0.8,0.187838,1.40541e-05,1.01705e+06
0.8,0.187838,1.41892e-05,1.0177e+06
0.8,0.187838,1.43243e-05,1.01857e+06
0.8,0.187838,1.44595e-05,1.04971e+06
0.8,0.187838,1.45946e-05,1.01665e+06
0.8,0.187838,1.47297e-05,975995
0.8,0.187838,1.48649e-05,994793
0.8,0.187838,1.5e-05,988695
0.8,0.190541,5e-06,2.31213e+06
0.8,0.190541,5.13514e-06,2.2534e+06
0.8,0.190541,5.27027e-06,2.22071e+06
0.8,0.190541,5.40541e-06,2.15558e+06
0.8,0.190541,5.54054e-06,2.08824e+06
0.8,0.190541,5.67568e-06,2.08992e+06
0.8,0.190541,5.81081e-06,2.01298e+06
0.8,0.190541,5.94595e-06,1.95726e+06
0.8,0.190541,6.08108e-06,1.96169e+06
0.8,0.190541,6.21622e-06,1.91619e+06
0.8,0.190541,6.35135e-06,1.89299e+06
0.8,0.190541,6.48649e-06,1.85095e+06
0.8,0.190541,6.62162e-06,1.79899e+06
0.8,0.190541,6.75676e-06,1.81113e+06
0.8,0.190541,6.89189e-06,1.74354e+06
0.8,0.190541,7.02703e-06,1.70862e+06
0.8,0.190541,7.16216e-06,1.69271e+06
0.8,0.190541,7.2973e-06,1.66167e+06
0.8,0.190541,7.43243e-06,1.65875e+06
0.8,0.190541,7.56757e-06,1.6095e+06
0.8,0.190541,7.7027e-06,1.59937e+06
0.8,0.190541,7.83784e-06,1.57136e+06
0.8,0.190541,7.97297e-06,1.52721e+06
0.8,0.190541,8.10811e-06,1.5477e+06
0.8,0.190541,8.24324e-06,1.50921e+06
