omega,alpha,beta,cs
0.8,0.117568,1.5e-05,0.3443
0.8,0.12027,5e-06,0.342099
0.8,0.12027,5.13514e-06,0.339464
0.8,0.12027,5.27027e-06,0.341671
0.8,0.12027,5.40541e-06,0.336836
0.8,0.12027,5.54054e-06,0.338534
0.8,0.12027,5.67568e-06,0.340492
0.8,0.12027,5.81081e-06,0.341401
0.8,0.12027,5.94595e-06,0.338494
0.8,0.12027,6.08108e-06,0.344368
0.8,0.12027,6.21622e-06,0.341398
0.8,0.12027,6.35135e-06,0.341155
0.8,0.12027,6.48649e-06,0.342994
0.8,0.12027,6.62162e-06,0.344403
0.8,0.12027,6.75676e-06,0.342904
0.8,0.12027,6.89189e-06,0.34473
0.8,0.12027,7.02703e-06,0.345899
0.8,0.12027,7.16216e-06,0.344708
0.8,0.12027,7.2973e-06,0.345506
0.8,0.12027,7.43243e-06,0.344903
0.8,0.12027,7.56757e-06,0.345659
0.8,0.12027,7.7027e-06,0.344334
0.8,0.12027,7.83784e-06,0.344896
0.8,0.12027,7.97297e-06,0.349969
0.8,0.12027,8.10811e-06,0.345499
0.8,0.12027,8.24324e-06,0.349577
0.8,0.12027,8.37838e-06,0.34611
0.8,0.12027,8.51351e-06,0.348869
0.8,0.12027,8.64865e-06,0.347311
0.8,0.12027,8.78378e-06,0.348658
0.8,0.12027,8.91892e-06,0.347751
0.8,0.12027,9.05405e-06,0.349427
0.8,0.12027,9.18919e-06,0.351288
0.8,0.12027,9.32432e-06,0.347665
0.8,0.12027,9.45946e-06,0.350612
0.8,0.12027,9.59459e-06,0.349136
0.8,0.12027,9.72973e-06,0.348425
0.8,0.12027,9.86486e-06,0.349462
0.8,0.12027,1e-05,0.347706
0.8,0.12027,1.01351e-05,0.350343
0.8,0.12027,1.02703e-05,0.351529
0.8,0.12027,1.04054e-05,0.351581
0.8,0.12027,1.05405e-05,0.351085
0.8,0.12027,1.06757e-05,0.350032
0.8,0.12027,1.08108e-05,0.350535
0.8,0.12027,1.09459e-05,0.349095
0.8,0.12027,1.10811e-05,0.351243
0.8,0.12027,1.12162e-05,0.350698
0.8,0.12027,1.13514e-05,0.3492
0.8,0.12027,1.14865e-05,0.349525
0.8,0.12027,1.16216e-05,0.347954
0.8,0.12027,1.17568e-05,0.347561
0.8,0.12027,1.18919e-05,0.35289
0.8,0.12027,1.2027e-05,0.351159
0.8,0.12027,1.21622e-05,0.348226
0.8,0.12027,1.22973e-05,0.346073
0.8,0.12027,1.24324e-05,0.350356
0.8,0.12027,1.25676e-05,0.347829
0.8,0.12027,1.27027e-05,0.349916
0.8,0.12027,1.28378e-05,0.34994
0.8,0.12027,1.2973e-05,0.346875
0.8,0.12027,1.31081e-05,0.35172
0.8,0.12027,1.32432e-05,0.350705
0.8,0.12027,1.33784e-05,0.350064
0.8,0.12027,1.35135e-05,0.350739
0.8,0.12027,1.36486e-05,0.349899
0.8,0.12027,1.37838e-05,0.351378
0.8,0.12027,1.39189e-05,0.346046
0.8,0.12027,1.40541e-05,0.347953
0.8,0.12027,1.41892e-05,0.347836
0.8,0.12027,1.43243e-05,0.350565
0.8,0.12027,1.44595e-05,0.35328
0.8,0.12027,1.45946e-05,0.349866
0.8,0.12027,1.47297e-05,0.352683
0.8,0.12027,1.48649e-05,0.348635
0.8,0.12027,1.5e-05,0.351652
0.8,0.122973,5e-06,0.340148
0.8,0.122973,5.13514e-06,0.33877
0.8,0.122973,5.27027e-06,0.341614
0.8,0.122973,5.40541e-06,0.338808
0.8,0.122973,5.54054e-06,0.341436
0.8,0.122973,5.67568e-06,0.341807
0.8,0.122973,5.81081e-06,0.341391
0.8,0.122973,5.94595e-06,0.342611
0.8,0.122973,6.08108e-06,0.343133
0.8,0.122973,6.21622e-06,0.341595
0.8,0.122973,6.35135e-06,0.34487
0.8,0.122973,6.48649e-06,0.34363
0.8,0.122973,6.62162e-06,0.344881
0.8,0.122973,6.75676e-06,0.345961
0.8,0.122973,6.89189e-06,0.344389
0.8,0.122973,7.02703e-06,0.34314
0.8,0.122973,7.16216e-06,0.34469
0.8,0.122973,7.2973e-06,0.347365
0.8,0.122973,7.43243e-06,0.345753
0.8,0.122973,7.56757e-06,0.345835
0.8,0.122973,7.7027e-06,0.348613
0.8,0.122973,7.83784e-06,0.346951
0.8,0.122973,7.97297e-06,0.346581
0.8,0.122973,8.10811e-06,0.345742
0.8,0.122973,8.24324e-06,0.347514
0.8,0.122973,8.37838e-06,0.348618
0.8,0.122973,8.51351e-06,0.348377
0.8,0.122973,8.64865e-06,0.349607
0.8,0.122973,8.78378e-06,0.348621
0.8,0.122973,8.91892e-06,0.347223
0.8,0.122973,9.05405e-06,0.349801
0.8,0.122973,9.18919e-06,0.34589
0.8,0.122973,9.32432e-06,0.351671
0.8,0.122973,9.45946e-06,0.34852
0.8,0.122973,9.59459e-06,0.349697
0.8,0.122973,9.72973e-06,0.346983
0.8,0.122973,9.86486e-06,0.349938
0.8,0.122973,1e-05,0.348879
0.8,0.122973,1.01351e-05,0.352203
0.8,0.122973,1.02703e-05,0.349949
0.8,0.122973,1.04054e-05,0.352184
0.8,0.122973,1.05405e-05,0.352167
0.8,0.122973,1.06757e-05,0.350356
0.8,0.122973,1.08108e-05,0.350516
0.8,0.122973,1.09459e-05,0.348437
0.8,0.122973,1.10811e-05,0.350554
0.8,0.122973,1.12162e-05,0.348283
0.8,0.122973,1.13514e-05,0.353428
0.8,0.122973,1.14865e-05,0.350977
0.8,0.122973,1.16216e-05,0.352114
0.8,0.122973,1.17568e-05,0.350276
0.8,0.122973,1.18919e-05,0.347604
0.8,0.122973,1.2027e-05,0.349312
0.8,0.122973,1.21622e-05,0.347284
0.8,0.122973,1.22973e-05,0.353236
0.8,0.122973,1.24324e-05,0.349769
0.8,0.122973,1.25676e-05,0.351885
0.8,0.122973,1.27027e-05,0.349939
0.8,0.122973,1.28378e-05,0.349537
0.8,0.122973,1.2973e-05,0.352003
0.8,0.122973,1.31081e-05,0.351829
0.8,0.122973,1.32432e-05,0.351155
0.8,0.122973,1.33784e-05,0.348548
0.8,0.122973,1.35135e-05,0.349279
0.8,0.122973,1.36486e-05,0.352336
0.8,0.122973,1.37838e-05,0.352792
0.8,0.122973,1.39189e-05,0.351837
0.8,0.122973,1.40541e-05,0.349644
0.8,0.122973,1.41892e-05,0.350808
0.8,0.122973,1.43243e-05,0.34871
0.8,0.122973,1.44595e-05,0.353616
0.8,0.122973,1.45946e-05,0.351654
0.8,0.122973,1.47297e-05,0.350316
0.8,0.122973,1.48649e-05,0.348717
0.8,0.122973,1.5e-05,0.353461
0.8,0.125676,5e-06,0.337557
0.8,0.125676,5.13514e-06,0.339627
0.8,0.125676,5.27027e-06,0.342406
0.8,0.125676,5.40541e-06,0.342704
0.8,0.125676,5.54054e-06,0.341723
0.8,0.125676,5.67568e-06,0.341761
0.8,0.125676,5.81081e-06,0.34479
0.8,0.125676,5.94595e-06,0.339488
0.8,0.125676,6.08108e-06,0.34423
0.8,0.125676,6.21622e-06,0.342544
0.8,0.125676,6.35135e-06,0.340682
0.8,0.125676,6.48649e-06,0.342956
0.8,0.125676,6.62162e-06,0.34632
0.8,0.125676,6.75676e-06,0.345377
0.8,0.125676,6.89189e-06,0.343802
0.8,0.125676,7.02703e-06,0.344419
0.8,0.125676,7.16216e-06,0.348471
0.8,0.125676,7.2973e-06,0.347677
0.8,0.125676,7.43243e-06,0.343967
0.8,0.125676,7.56757e-06,0.34746
0.8,0.125676,7.7027e-06,0.346325
0.8,0.125676,7.83784e-06,0.35015
0.8,0.125676,7.97297e-06,0.346593
0.8,0.125676,8.10811e-06,0.349426
0.8,0.125676,8.24324e-06,0.347232
0.8,0.125676,8.37838e-06,0.348025
0.8,0.125676,8.51351e-06,0.347378
0.8,0.125676,8.64865e-06,0.350903
0.8,0.125676,8.78378e-06,0.348622
0.8,0.125676,8.91892e-06,0.347139
0.8,0.125676,9.05405e-06,0.352837
0.8,0.125676,9.18919e-06,0.351436
0.8,0.125676,9.32432e-06,0.353115
0.8,0.125676,9.45946e-06,0.349079
0.8,0.125676,9.59459e-06,0.348958
0.8,0.125676,9.72973e-06,0.351283
0.8,0.125676,9.86486e-06,0.348981
0.8,0.125676,1e-05,0.346956
0.8,0.125676,1.01351e-05,0.351657
0.8,0.125676,1.02703e-05,0.349075
0.8,0.125676,1.04054e-05,0.351975
0.8,0.125676,1.05405e-05,0.3539
0.8,0.125676,1.06757e-05,0.352937
0.8,0.125676,1.08108e-05,0.350049
0.8,0.125676,1.09459e-05,0.350424
0.8,0.125676,1.10811e-05,0.352004
0.8,0.125676,1.12162e-05,0.352522
0.8,0.125676,1.13514e-05,0.352106
0.8,0.125676,1.14865e-05,0.352083
0.8,0.125676,1.16216e-05,0.353201
0.8,0.125676,1.17568e-05,0.352295
0.8,0.125676,1.18919e-05,0.350582
0.8,0.125676,1.2027e-05,0.351419
0.8,0.125676,1.21622e-05,0.353228
0.8,0.125676,1.22973e-05,0.352572
0.8,0.125676,1.24324e-05,0.351141
0.8,0.125676,1.25676e-05,0.35002
0.8,0.125676,1.27027e-05,0.350078
0.8,0.125676,1.28378e-05,0.350588
0.8,0.125676,1.2973e-05,0.350293
0.8,0.125676,1.31081e-05,0.352688
0.8,0.125676,1.32432e-05,0.347657
0.8,0.125676,1.33784e-05,0.35189
0.8,0.125676,1.35135e-05,0.352755
0.8,0.125676,1.36486e-05,0.351404
0.8,0.125676,1.37838e-05,0.34817
0.8,0.125676,1.39189e-05,0.350022
0.8,0.125676,1.40541e-05,0.348254
0.8,0.125676,1.41892e-05,0.348662
0.8,0.125676,1.43243e-05,0.348352
0.8,0.125676,1.44595e-05,0.353971
0.8,0.125676,1.45946e-05,0.347734
0.8,0.125676,1.47297e-05,0.353397
0.8,0.125676,1.48649e-05,0.352569
0.8,0.125676,1.5e-05,0.351251
0.8,0.128378,5e-06,0.339026
0.8,0.128378,5.13514e-06,0.339738
0.8,0.128378,5.27027e-06,0.34007
0.8,0.128378,5.40541e-06,0.339631
0.8,0.128378,5.54054e-06,0.343622
0.8,0.128378,5.67568e-06,0.342134
0.8,0.128378,5.81081e-06,0.345703
0.8,0.128378,5.94595e-06,0.345168
0.8,0.128378,6.08108e-06,0.342788
0.8,0.128378,6.21622e-06,0.343969
0.8,0.128378,6.35135e-06,0.341622
0.8,0.128378,6.48649e-06,0.344897
0.8,0.128378,6.62162e-06,0.344733
0.8,0.128378,6.75676e-06,0.346138
0.8,0.128378,6.89189e-06,0.347362
0.8,0.128378,7.02703e-06,0.344797
0.8,0.128378,7.16216e-06,0.346473
0.8,0.128378,7.2973e-06,0.346514
0.8,0.128378,7.43243e-06,0.345325
0.8,0.128378,7.56757e-06,0.348465
0.8,0.128378,7.7027e-06,0.349019
0.8,0.128378,7.83784e-06,0.346304
0.8,0.128378,7.97297e-06,0.347285
0.8,0.128378,8.10811e-06,0.349746
0.8,0.128378,8.24324e-06,0.349728
0.8,0.128378,8.37838e-06,0.346314
0.8,0.128378,8.51351e-06,0.348095
0.8,0.128378,8.64865e-06,0.347414
0.8,0.128378,8.78378e-06,0.348065
0.8,0.128378,8.91892e-06,0.348066
0.8,0.128378,9.05405e-06,0.345587
0.8,0.128378,9.18919e-06,0.349581
0.8,0.128378,9.32432e-06,0.350267
0.8,0.128378,9.45946e-06,0.34871
0.8,0.128378,9.59459e-06,0.352507
0.8,0.128378,9.72973e-06,0.352751
0.8,0.128378,9.86486e-06,0.350658
0.8,0.128378,1e-05,0.351882
0.8,0.128378,1.01351e-05,0.352829
0.8,0.128378,1.02703e-05,0.351936
0.8,0.128378,1.04054e-05,0.35005
0.8,0.128378,1.05405e-05,0.35039
0.8,0.128378,1.06757e-05,0.348245
0.8,0.128378,1.08108e-05,0.349562
0.8,0.128378,1.09459e-05,0.350873
0.8,0.128378,1.10811e-05,0.349899
0.8,0.128378,1.12162e-05,0.351493
0.8,0.128378,1.13514e-05,0.352086
0.8,0.128378,1.14865e-05,0.35136
0.8,0.128378,1.16216e-05,0.349887
0.8,0.128378,1.17568e-05,0.354222
0.8,0.128378,1.18919e-05,0.349514
0.8,0.128378,1.2027e-05,0.354093
0.8,0.128378,1.21622e-05,0.351242
0.8,0.128378,1.22973e-05,0.35091
0.8,0.128378,1.24324e-05,0.350348
0.8,0.128378,1.25676e-05,0.351373
0.8,0.128378,1.27027e-05,0.351764
0.8,0.128378,1.28378e-05,0.352528
0.8,0.128378,1.2973e-05,0.353462
0.8,0.128378,1.31081e-05,0.348254
0.8,0.128378,1.32432e-05,0.34985
0.8,0.128378,1.33784e-05,0.349458
0.8,0.128378,1.35135e-05,0.352029
0.8,0.128378,1.36486e-05,0.352421
0.8,0.128378,1.37838e-05,0.351318
0.8,0.128378,1.39189e-05,0.351249
0.8,0.128378,1.40541e-05,0.353219
0.8,0.128378,1.41892e-05,0.350193
0.8,0.128378,1.43243e-05,0.350668
0.8,0.128378,1.44595e-05,0.349611
0.8,0.128378,1.45946e-05,0.351051
0.8,0.128378,1.47297e-05,0.351349
0.8,0.128378,1.48649e-05,0.350134
0.8,0.128378,1.5e-05,0.347816
0.8,0.131081,5e-06,0.340282
0.8,0.131081,5.13514e-06,0.341055
0.8,0.131081,5.27027e-06,0.339881
0.8,0.131081,5.40541e-06,0.342267
0.8,0.131081,5.54054e-06,0.344014
0.8,0.131081,5.67568e-06,0.340651
0.8,0.131081,5.81081e-06,0.341465
0.8,0.131081,5.94595e-06,0.345505
0.8,0.131081,6.08108e-06,0.342817
0.8,0.131081,6.21622e-06,0.343567
0.8,0.131081,6.35135e-06,0.340872
0.8,0.131081,6.48649e-06,0.342336
0.8,0.131081,6.62162e-06,0.348725
0.8,0.131081,6.75676e-06,0.344549
0.8,0.131081,6.89189e-06,0.34554
0.8,0.131081,7.02703e-06,0.347794
0.8,0.131081,7.16216e-06,0.34608
0.8,0.131081,7.2973e-06,0.349807
0.8,0.131081,7.43243e-06,0.346089
0.8,0.131081,7.56757e-06,0.34736
0.8,0.131081,7.7027e-06,0.34683
0.8,0.131081,7.83784e-06,0.347304
0.8,0.131081,7.97297e-06,0.346378
0.8,0.131081,8.10811e-06,0.347926
0.8,0.131081,8.24324e-06,0.348959
0.8,0.131081,8.37838e-06,0.348594
0.8,0.131081,8.51351e-06,0.347711
0.8,0.131081,8.64865e-06,0.349293
0.8,0.131081,8.78378e-06,0.349811
0.8,0.131081,8.91892e-06,0.348353
0.8,0.131081,9.05405e-06,0.349843
0.8,0.131081,9.18919e-06,0.353366
0.8,0.131081,9.32432e-06,0.350595
0.8,0.131081,9.45946e-06,0.351245
0.8,0.131081,9.59459e-06,0.350512
0.8,0.131081,9.72973e-06,0.350913
0.8,0.131081,9.86486e-06,0.352167
0.8,0.131081,1e-05,0.352257
0.8,0.131081,1.01351e-05,0.348226
0.8,0.131081,1.02703e-05,0.353167
0.8,0.131081,1.04054e-05,0.352398
0.8,0.131081,1.05405e-05,0.348271
0.8,0.131081,1.06757e-05,0.351611
0.8,0.131081,1.08108e-05,0.350537
0.8,0.131081,1.09459e-05,0.35004
0.8,0.131081,1.10811e-05,0.350191
0.8,0.131081,1.12162e-05,0.349507
0.8,0.131081,1.13514e-05,0.35192
0.8,0.131081,1.14865e-05,0.352848
0.8,0.131081,1.16216e-05,0.350897
0.8,0.131081,1.17568e-05,0.352271
0.8,0.131081,1.18919e-05,0.353243
0.8,0.131081,1.2027e-05,0.353377
0.8,0.131081,1.21622e-05,0.354857
0.8,0.131081,1.22973e-05,0.354266
0.8,0.131081,1.24324e-05,0.349518
0.8,0.131081,1.25676e-05,0.353179
0.8,0.131081,1.27027e-05,0.349862
0.8,0.131081,1.28378e-05,0.350024
0.8,0.131081,1.2973e-05,0.353844
0.8,0.131081,1.31081e-05,0.353834
0.8,0.131081,1.32432e-05,0.353692
0.8,0.131081,1.33784e-05,0.352466
0.8,0.131081,1.35135e-05,0.352403
0.8,0.131081,1.36486e-05,0.348745
0.8,0.131081,1.37838e-05,0.35212
0.8,0.131081,1.39189e-05,0.350551
0.8,0.131081,1.40541e-05,0.352264
0.8,0.131081,1.41892e-05,0.354635
0.8,0.131081,1.43243e-05,0.354698
0.8,0.131081,1.44595e-05,0.35154
0.8,0.131081,1.45946e-05,0.3542
0.8,0.131081,1.47297e-05,0.349063
0.8,0.131081,1.48649e-05,0.351301
0.8,0.131081,1.5e-05,0.351376
0.8,0.133784,5e-06,0.337508
0.8,0.133784,5.13514e-06,0.3379
0.8,0.133784,5.27027e-06,0.338098
0.8,0.133784,5.40541e-06,0.343565
0.8,0.133784,5.54054e-06,0.340334
0.8,0.133784,5.67568e-06,0.344892
0.8,0.133784,5.81081e-06,0.345491
0.8,0.133784,5.94595e-06,0.343638
0.8,0.133784,6.08108e-06,0.346754
0.8,0.133784,6.21622e-06,0.343346
0.8,0.133784,6.35135e-06,0.342154
0.8,0.133784,6.48649e-06,0.345263
0.8,0.133784,6.62162e-06,0.346908
0.8,0.133784,6.75676e-06,0.346553
0.8,0.133784,6.89189e-06,0.346219
0.8,0.133784,7.02703e-06,0.347311
0.8,0.133784,7.16216e-06,0.345863
0.8,0.133784,7.2973e-06,0.348893
0.8,0.133784,7.43243e-06,0.348443
0.8,0.133784,7.56757e-06,0.351425
0.8,0.133784,7.7027e-06,0.347472
0.8,0.133784,7.83784e-06,0.350068
0.8,0.133784,7.97297e-06,0.350647
0.8,0.133784,8.10811e-06,0.349379
0.8,0.133784,8.24324e-06,0.348333
0.8,0.133784,8.37838e-06,0.348188
0.8,0.133784,8.51351e-06,0.348815
0.8,0.133784,8.64865e-06,0.351717
0.8,0.133784,8.78378e-06,0.350946
0.8,0.133784,8.91892e-06,0.348162
0.8,0.133784,9.05405e-06,0.34789
0.8,0.133784,9.18919e-06,0.351051
0.8,0.133784,9.32432e-06,0.350906
0.8,0.133784,9.45946e-06,0.352942
0.8,0.133784,9.59459e-06,0.349643
0.8,0.133784,9.72973e-06,0.351179
0.8,0.133784,9.86486e-06,0.349368
0.8,0.133784,1e-05,0.348442
0.8,0.133784,1.01351e-05,0.351598
0.8,0.133784,1.02703e-05,0.351184
0.8,0.133784,1.04054e-05,0.353174
0.8,0.133784,1.05405e-05,0.351346
0.8,0.133784,1.06757e-05,0.354077
0.8,0.133784,1.08108e-05,0.352614
0.8,0.133784,1.09459e-05,0.35162
0.8,0.133784,1.10811e-05,0.354152
0.8,0.133784,1.12162e-05,0.352215
0.8,0.133784,1.13514e-05,0.354407
0.8,0.133784,1.14865e-05,0.351617
0.8,0.133784,1.16216e-05,0.353222
0.8,0.133784,1.17568e-05,0.349282
0.8,0.133784,1.18919e-05,0.351057
0.8,0.133784,1.2027e-05,0.348941
0.8,0.133784,1.21622e-05,0.350873
0.8,0.133784,1.22973e-05,0.350474
0.8,0.133784,1.24324e-05,0.352322
0.8,0.133784,1.25676e-05,0.351908
0.8,0.133784,1.27027e-05,0.352161
0.8,0.133784,1.28378e-05,0.352071
0.8,0.133784,1.2973e-05,0.35332
0.8,0.133784,1.31081e-05,0.354456
0.8,0.133784,1.32432e-05,0.351106
0.8,0.133784,1.33784e-05,0.34953
0.8,0.133784,1.35135e-05,0.351157
0.8,0.133784,1.36486e-05,0.351966
0.8,0.133784,1.37838e-05,0.353498
0.8,0.133784,1.39189e-05,0.352256
0.8,0.133784,1.40541e-05,0.355853
0.8,0.133784,1.41892e-05,0.353678
0.8,0.133784,1.43243e-05,0.35337
0.8,0.133784,1.44595e-05,0.352844
0.8,0.133784,1.45946e-05,0.349975
0.8,0.133784,1.47297e-05,0.351624
0.8,0.133784,1.48649e-05,0.353372
0.8,0.133784,1.5e-05,0.353583
0.8,0.136486,5e-06,0.338423
0.8,0.136486,5.13514e-06,0.339105
0.8,0.136486,5.27027e-06,0.341233
0.8,0.136486,5.40541e-06,0.340305
0.8,0.136486,5.54054e-06,0.339705
0.8,0.136486,5.67568e-06,0.341748
0.8,0.136486,5.81081e-06,0.340861
0.8,0.136486,5.94595e-06,0.34453
0.8,0.136486,6.08108e-06,0.344551
0.8,0.136486,6.21622e-06,0.346164
0.8,0.136486,6.35135e-06,0.343173
0.8,0.136486,6.48649e-06,0.348859
0.8,0.136486,6.62162e-06,0.345213
0.8,0.136486,6.75676e-06,0.343251
0.8,0.136486,6.89189e-06,0.346288
0.8,0.136486,7.02703e-06,0.345553
0.8,0.136486,7.16216e-06,0.350085
0.8,0.136486,7.2973e-06,0.345407
0.8,0.136486,7.43243e-06,0.345397
0.8,0.136486,7.56757e-06,0.346903
0.8,0.136486,7.7027e-06,0.350458
0.8,0.136486,7.83784e-06,0.346752
0.8,0.136486,7.97297e-06,0.347158
0.8,0.136486,8.10811e-06,0.348856
0.8,0.136486,8.24324e-06,0.349705
0.8,0.136486,8.37838e-06,0.347697
0.8,0.136486,8.51351e-06,0.347874
0.8,0.136486,8.64865e-06,0.349369
0.8,0.136486,8.78378e-06,0.34809
0.8,0.136486,8.91892e-06,0.353478
0.8,0.136486,9.05405e-06,0.350761
0.8,0.136486,9.18919e-06,0.348266
0.8,0.136486,9.32432e-06,0.349229
0.8,0.136486,9.45946e-06,0.350701
0.8,0.136486,9.59459e-06,0.349445
0.8,0.136486,9.72973e-06,0.350598
0.8,0.136486,9.86486e-06,0.350984
0.8,0.136486,1e-05,0.350134
0.8,0.136486,1.01351e-05,0.351624
0.8,0.136486,1.02703e-05,0.350041
0.8,0.136486,1.04054e-05,0.349541
0.8,0.136486,1.05405e-05,0.352751
0.8,0.136486,1.06757e-05,0.353156
0.8,0.136486,1.08108e-05,0.350875
0.8,0.136486,1.09459e-05,0.353328
0.8,0.136486,1.10811e-05,0.352975
0.8,0.136486,1.12162e-05,0.349866
0.8,0.136486,1.13514e-05,0.35233
0.8,0.136486,1.14865e-05,0.354863
0.8,0.136486,1.16216e-05,0.357167
0.8,0.136486,1.17568e-05,0.353351
0.8,0.136486,1.18919e-05,0.354594
0.8,0.136486,1.2027e-05,0.352697
0.8,0.136486,1.21622e-05,0.352076
0.8,0.136486,1.22973e-05,0.354353
0.8,0.136486,1.24324e-05,0.353553
0.8,0.136486,1.25676e-05,0.350694
0.8,0.136486,1.27027e-05,0.355188
0.8,0.136486,1.28378e-05,0.352881
0.8,0.136486,1.2973e-05,0.353799
0.8,0.136486,1.31081e-05,0.354005
0.8,0.136486,1.32432e-05,0.351327
0.8,0.136486,1.33784e-05,0.349538
0.8,0.136486,1.35135e-05,0.354606
0.8,0.136486,1.36486e-05,0.351044
0.8,0.136486,1.37838e-05,0.352988
0.8,0.136486,1.39189e-05,0.352312
0.8,0.136486,1.40541e-05,0.354716
0.8,0.136486,1.41892e-05,0.353762
0.8,0.136486,1.43243e-05,0.355936
0.8,0.136486,1.44595e-05,0.355039
0.8,0.136486,1.45946e-05,0.351641
0.8,0.136486,1.47297e-05,0.35272
0.8,0.136486,1.48649e-05,0.350399
0.8,0.136486,1.5e-05,0.352927
0.8,0.139189,5e-06,0.339331
0.8,0.139189,5.13514e-06,0.341092
0.8,0.139189,5.27027e-06,0.340362
0.8,0.139189,5.40541e-06,0.3394
0.8,0.139189,5.54054e-06,0.343543
0.8,0.139189,5.67568e-06,0.340476
0.8,0.139189,5.81081e-06,0.346389
0.8,0.139189,5.94595e-06,0.340605
0.8,0.139189,6.08108e-06,0.343703
0.8,0.139189,6.21622e-06,0.340787
0.8,0.139189,6.35135e-06,0.345128
0.8,0.139189,6.48649e-06,0.345805
0.8,0.139189,6.62162e-06,0.3485
0.8,0.139189,6.75676e-06,0.346532
0.8,0.139189,6.89189e-06,0.345867
0.8,0.139189,7.02703e-06,0.346966
0.8,0.139189,7.16216e-06,0.349245
0.8,0.139189,7.2973e-06,0.350301
0.8,0.139189,7.43243e-06,0.350828
0.8,0.139189,7.56757e-06,0.348184
0.8,0.139189,7.7027e-06,0.350261
0.8,0.139189,7.83784e-06,0.348591
0.8,0.139189,7.97297e-06,0.349595
0.8,0.139189,8.10811e-06,0.348001
0.8,0.139189,8.24324e-06,0.347612
0.8,0.139189,8.37838e-06,0.348049
0.8,0.139189,8.51351e-06,0.351065
0.8,0.139189,8.64865e-06,0.34847
0.8,0.139189,8.78378e-06,0.351802
0.8,0.139189,8.91892e-06,0.349731
0.8,0.139189,9.05405e-06,0.350039
0.8,0.139189,9.18919e-06,0.351073
0.8,0.139189,9.32432e-06,0.352696
0.8,0.139189,9.45946e-06,0.347733
0.8,0.139189,9.59459e-06,0.349959
0.8,0.139189,9.72973e-06,0.347535
0.8,0.139189,9.86486e-06,0.35094
0.8,0.139189,1e-05,0.34848
0.8,0.139189,1.01351e-05,0.352123
0.8,0.139189,1.02703e-05,0.348907
0.8,0.139189,1.04054e-05,0.353219
0.8,0.139189,1.05405e-05,0.351714
0.8,0.139189,1.06757e-05,0.352329
0.8,0.139189,1.08108e-05,0.355259
0.8,0.139189,1.09459e-05,0.353565
0.8,0.139189,1.10811e-05,0.353214
0.8,0.139189,1.12162e-05,0.35329
0.8,0.139189,1.13514e-05,0.351475
0.8,0.139189,1.14865e-05,0.355001
0.8,0.139189,1.16216e-05,0.351561
0.8,0.139189,1.17568e-05,0.351929
0.8,0.139189,1.18919e-05,0.353758
0.8,0.139189,1.2027e-05,0.355748
0.8,0.139189,1.21622e-05,0.35249
0.8,0.139189,1.22973e-05,0.353421
0.8,0.139189,1.24324e-05,0.35521
0.8,0.139189,1.25676e-05,0.351803
0.8,0.139189,1.27027e-05,0.351744
0.8,0.139189,1.28378e-05,0.352494
0.8,0.139189,1.2973e-05,0.3519
0.8,0.139189,1.31081e-05,0.354958
0.8,0.139189,1.32432e-05,0.349673
0.8,0.139189,1.33784e-05,0.353936
0.8,0.139189,1.35135e-05,0.351596
0.8,0.139189,1.36486e-05,0.353714
0.8,0.139189,1.37838e-05,0.350052
0.8,0.139189,1.39189e-05,0.35284
0.8,0.139189,1.40541e-05,0.35436
0.8,0.139189,1.41892e-05,0.355315
0.8,0.139189,1.43243e-05,0.357967
0.8,0.139189,1.44595e-05,0.351062
0.8,0.139189,1.45946e-05,0.352179
0.8,0.139189,1.47297e-05,0.354966
0.8,0.139189,1.48649e-05,0.353115
0.8,0.139189,1.5e-05,0.353202
0.8,0.141892,5e-06,0.339778
0.8,0.141892,5.13514e-06,0.342008
0.8,0.141892,5.27027e-06,0.342574
0.8,0.141892,5.40541e-06,0.341595
0.8,0.141892,5.54054e-06,0.343397
0.8,0.141892,5.67568e-06,0.345864
0.8,0.141892,5.81081e-06,0.343364
0.8,0.141892,5.94595e-06,0.345209
0.8,0.141892,6.08108e-06,0.343111
0.8,0.141892,6.21622e-06,0.345366
0.8,0.141892,6.35135e-06,0.344068
0.8,0.141892,6.48649e-06,0.346284
0.8,0.141892,6.62162e-06,0.347709
0.8,0.141892,6.75676e-06,0.34468
0.8,0.141892,6.89189e-06,0.348546
0.8,0.141892,7.02703e-06,0.348513
0.8,0.141892,7.16216e-06,0.349468
0.8,0.141892,7.2973e-06,0.344316
0.8,0.141892,7.43243e-06,0.349172
0.8,0.141892,7.56757e-06,0.350827
0.8,0.141892,7.7027e-06,0.347993
0.8,0.141892,7.83784e-06,0.349599
0.8,0.141892,7.97297e-06,0.349682
0.8,0.141892,8.10811e-06,0.351029
0.8,0.141892,8.24324e-06,0.350833
0.8,0.141892,8.37838e-06,0.350537
0.8,0.141892,8.51351e-06,0.350909
0.8,0.141892,8.64865e-06,0.352484
0.8,0.141892,8.78378e-06,0.351146
0.8,0.141892,8.91892e-06,0.349044
0.8,0.141892,9.05405e-06,0.351855
0.8,0.141892,9.18919e-06,0.350621
0.8,0.141892,9.32432e-06,0.350631
0.8,0.141892,9.45946e-06,0.351111
0.8,0.141892,9.59459e-06,0.353319
0.8,0.141892,9.72973e-06,0.352563
0.8,0.141892,9.86486e-06,0.353992
