omega,gamma,beta,action,Count
0.8,0.185756,1.36667e-05,1,0.065118
0.8,0.185756,1.36667e-05,2,0.862535
0.8,0.185756,1.36667e-05,3,0.0056078
0.8,0.185756,1.36667e-05,4,0.0667387
0.8,0.185756,1.38586e-05,1,0.0655353
0.8,0.185756,1.38586e-05,2,0.858562
0.8,0.185756,1.38586e-05,3,0.0083645
0.8,0.185756,1.38586e-05,4,0.067538
0.8,0.185756,1.40505e-05,1,0.0812004
0.8,0.185756,1.40505e-05,2,0.823595
0.8,0.185756,1.40505e-05,3,0.0139279
0.8,0.185756,1.40505e-05,4,0.0812769
0.8,0.185756,1.42424e-05,1,0.0895513
0.8,0.185756,1.42424e-05,2,0.8137
0.8,0.185756,1.42424e-05,3,0.0070853
0.8,0.185756,1.42424e-05,4,0.0896633
0.8,0.185756,1.44343e-05,1,0.0384863
0.8,0.185756,1.44343e-05,2,0.914641
0.8,0.185756,1.44343e-05,3,0.0084131
0.8,0.185756,1.44343e-05,4,0.0384593
0.8,0.185756,1.46262e-05,1,0.0615267
0.8,0.185756,1.46262e-05,2,0.866752
0.8,0.185756,1.46262e-05,3,0.0087652
0.8,0.185756,1.46262e-05,4,0.0629556
0.8,0.185756,1.48182e-05,1,0.081597
0.8,0.185756,1.48182e-05,2,0.829005
0.8,0.185756,1.48182e-05,3,0.0077602
0.8,0.185756,1.48182e-05,4,0.0816373
0.8,0.185756,1.50101e-05,1,0.064598
0.8,0.185756,1.50101e-05,2,0.867693
0.8,0.185756,1.50101e-05,3,0.00144
0.8,0.185756,1.50101e-05,4,0.0662686
0.8,0.185756,1.5202e-05,1,0.0698788
0.8,0.185756,1.5202e-05,2,0.846563
0.8,0.185756,1.5202e-05,3,0.0136769
0.8,0.185756,1.5202e-05,4,0.0698809
0.8,0.188685,5.798e-06,1,0.13478
0.8,0.188685,5.798e-06,2,0.700538
0.8,0.188685,5.798e-06,3,0.0286395
0.8,0.188685,5.798e-06,4,0.136042
0.8,0.188685,5.98992e-06,1,0.118905
0.8,0.188685,5.98992e-06,2,0.741325
0.8,0.188685,5.98992e-06,3,0.0198606
0.8,0.188685,5.98992e-06,4,0.119909
0.8,0.188685,6.18184e-06,1,0.114816
0.8,0.188685,6.18184e-06,2,0.751487
0.8,0.188685,6.18184e-06,3,0.0191128
0.8,0.188685,6.18184e-06,4,0.114583
0.8,0.188685,6.37376e-06,1,0.135608
0.8,0.188685,6.37376e-06,2,0.711914
0.8,0.188685,6.37376e-06,3,0.0152039
0.8,0.188685,6.37376e-06,4,0.137274
0.8,0.188685,6.56567e-06,1,0.122993
0.8,0.188685,6.56567e-06,2,0.732061
0.8,0.188685,6.56567e-06,3,0.0229531
0.8,0.188685,6.56567e-06,4,0.121993
0.8,0.188685,6.75759e-06,1,0.131234
0.8,0.188685,6.75759e-06,2,0.717338
0.8,0.188685,6.75759e-06,3,0.0206655
0.8,0.188685,6.75759e-06,4,0.130763
0.8,0.188685,6.94951e-06,1,0.121745
0.8,0.188685,6.94951e-06,2,0.737333
0.8,0.188685,6.94951e-06,3,0.0190744
0.8,0.188685,6.94951e-06,4,0.121847
0.8,0.188685,7.14143e-06,1,0.135692
0.8,0.188685,7.14143e-06,2,0.688695
0.8,0.188685,7.14143e-06,3,0.0446816
0.8,0.188685,7.14143e-06,4,0.130932
0.8,0.188685,7.33335e-06,1,0.125998
0.8,0.188685,7.33335e-06,2,0.724963
0.8,0.188685,7.33335e-06,3,0.02773
0.8,0.188685,7.33335e-06,4,0.12131
0.8,0.188685,7.52527e-06,1,0.122938
0.8,0.188685,7.52527e-06,2,0.733605
0.8,0.188685,7.52527e-06,3,0.0245094
0.8,0.188685,7.52527e-06,4,0.118947
0.8,0.188685,7.71718e-06,1,0.0893
0.8,0.188685,7.71718e-06,2,0.806791
0.8,0.188685,7.71718e-06,3,0.0146076
0.8,0.188685,7.71718e-06,4,0.0893014
0.8,0.188685,7.9091e-06,1,0.0978672
0.8,0.188685,7.9091e-06,2,0.786496
0.8,0.188685,7.9091e-06,3,0.0156901
0.8,0.188685,7.9091e-06,4,0.0999463
0.8,0.188685,8.10102e-06,1,0.0981439
0.8,0.188685,8.10102e-06,2,0.786143
0.8,0.188685,8.10102e-06,3,0.0175519
0.8,0.188685,8.10102e-06,4,0.0981616
0.8,0.188685,8.29294e-06,1,0.0908445
0.8,0.188685,8.29294e-06,2,0.789217
0.8,0.188685,8.29294e-06,3,0.0291305
0.8,0.188685,8.29294e-06,4,0.0908075
0.8,0.188685,8.48486e-06,1,0.121196
0.8,0.188685,8.48486e-06,2,0.747259
0.8,0.188685,8.48486e-06,3,0.0123542
0.8,0.188685,8.48486e-06,4,0.119191
0.8,0.188685,8.67678e-06,1,0.0891521
0.8,0.188685,8.67678e-06,2,0.798052
0.8,0.188685,8.67678e-06,3,0.0216172
0.8,0.188685,8.67678e-06,4,0.0911791
0.8,0.188685,8.86869e-06,1,0.0842973
0.8,0.188685,8.86869e-06,2,0.809122
0.8,0.188685,8.86869e-06,3,0.0222851
0.8,0.188685,8.86869e-06,4,0.0842959
0.8,0.188685,9.06061e-06,1,0.0990469
0.8,0.188685,9.06061e-06,2,0.78128
0.8,0.188685,9.06061e-06,3,0.0191901
0.8,0.188685,9.06061e-06,4,0.100483
0.8,0.188685,9.25253e-06,1,0.115278
0.8,0.188685,9.25253e-06,2,0.762686
0.8,0.188685,9.25253e-06,3,0.0057567
0.8,0.188685,9.25253e-06,4,0.116279
0.8,0.188685,9.44445e-06,1,0.0870164
0.8,0.188685,9.44445e-06,2,0.816819
0.8,0.188685,9.44445e-06,3,0.0091987
0.8,0.188685,9.44445e-06,4,0.0869658
0.8,0.188685,9.63637e-06,1,0.0907046
0.8,0.188685,9.63637e-06,2,0.798739
0.8,0.188685,9.63637e-06,3,0.0198519
0.8,0.188685,9.63637e-06,4,0.0907048
0.8,0.188685,9.82829e-06,1,0.122744
0.8,0.188685,9.82829e-06,2,0.734658
0.8,0.188685,9.82829e-06,3,0.019877
0.8,0.188685,9.82829e-06,4,0.122721
0.8,0.188685,1.00202e-05,1,0.0992508
0.8,0.188685,1.00202e-05,2,0.789669
0.8,0.188685,1.00202e-05,3,0.0118361
0.8,0.188685,1.00202e-05,4,0.0992445
0.8,0.188685,1.02121e-05,1,0.0918387
0.8,0.188685,1.02121e-05,2,0.805474
0.8,0.188685,1.02121e-05,3,0.010017
0.8,0.188685,1.02121e-05,4,0.0926701
0.8,0.188685,1.0404e-05,1,0.0836045
0.8,0.188685,1.0404e-05,2,0.831722
0.8,0.188685,1.0404e-05,3,0.001071
0.8,0.188685,1.0404e-05,4,0.0836027
0.8,0.188685,1.0596e-05,1,0.101756
0.8,0.188685,1.0596e-05,2,0.777831
0.8,0.188685,1.0596e-05,3,0.0185762
0.8,0.188685,1.0596e-05,4,0.101836
0.8,0.188685,1.07879e-05,1,0.0771958
0.8,0.188685,1.07879e-05,2,0.833934
0.8,0.188685,1.07879e-05,3,0.011673
0.8,0.188685,1.07879e-05,4,0.0771972
0.8,0.188685,1.09798e-05,1,0.091752
0.8,0.188685,1.09798e-05,2,0.806515
0.8,0.188685,1.09798e-05,3,0.0099819
0.8,0.188685,1.09798e-05,4,0.0917511
0.8,0.188685,1.11717e-05,1,0.0887849
0.8,0.188685,1.11717e-05,2,0.817941
0.8,0.188685,1.11717e-05,3,0.0095164
0.8,0.188685,1.11717e-05,4,0.0837575
0.8,0.188685,1.13636e-05,1,0.0712157
0.8,0.188685,1.13636e-05,2,0.839228
0.8,0.188685,1.13636e-05,3,0.0193432
0.8,0.188685,1.13636e-05,4,0.0702135
0.8,0.188685,1.15556e-05,1,0.0686741
0.8,0.188685,1.15556e-05,2,0.848939
0.8,0.188685,1.15556e-05,3,0.0137135
0.8,0.188685,1.15556e-05,4,0.0686732
0.8,0.188685,1.17475e-05,1,0.0915097
0.8,0.188685,1.17475e-05,2,0.798713
0.8,0.188685,1.17475e-05,3,0.0182254
0.8,0.188685,1.17475e-05,4,0.0915521
0.8,0.188685,1.19394e-05,1,0.0715467
0.8,0.188685,1.19394e-05,2,0.84631
0.8,0.188685,1.19394e-05,3,0.0105592
0.8,0.188685,1.19394e-05,4,0.0715845
0.8,0.188685,1.21313e-05,1,0.0718744
0.8,0.188685,1.21313e-05,2,0.851743
0.8,0.188685,1.21313e-05,3,0.0025085
0.8,0.188685,1.21313e-05,4,0.0738743
0.8,0.188685,1.23232e-05,1,0.0661695
0.8,0.188685,1.23232e-05,2,0.857989
0.8,0.188685,1.23232e-05,3,0.0129221
0.8,0.188685,1.23232e-05,4,0.0629193
0.8,0.188685,1.25151e-05,1,0.0842451
0.8,0.188685,1.25151e-05,2,0.825154
0.8,0.188685,1.25151e-05,3,0.003504
0.8,0.188685,1.25151e-05,4,0.087097
0.8,0.188685,1.27071e-05,1,0.0723704
0.8,0.188685,1.27071e-05,2,0.851367
0.8,0.188685,1.27071e-05,3,0.0039064
0.8,0.188685,1.27071e-05,4,0.0723564
0.8,0.188685,1.2899e-05,1,0.0724364
0.8,0.188685,1.2899e-05,2,0.84347
0.8,0.188685,1.2899e-05,3,0.011653
0.8,0.188685,1.2899e-05,4,0.0724405
0.8,0.188685,1.30909e-05,1,0.0602515
0.8,0.188685,1.30909e-05,2,0.853767
0.8,0.188685,1.30909e-05,3,0.0269829
0.8,0.188685,1.30909e-05,4,0.0589987
0.8,0.188685,1.32828e-05,1,0.0797037
0.8,0.188685,1.32828e-05,2,0.823159
0.8,0.188685,1.32828e-05,3,0.0159988
0.8,0.188685,1.32828e-05,4,0.0811383
0.8,0.188685,1.34747e-05,1,0.0703087
0.8,0.188685,1.34747e-05,2,0.847556
0.8,0.188685,1.34747e-05,3,0.0101596
0.8,0.188685,1.34747e-05,4,0.0719753
0.8,0.188685,1.36667e-05,1,0.0513302
0.8,0.188685,1.36667e-05,2,0.892531
0.8,0.188685,1.36667e-05,3,0.0061705
0.8,0.188685,1.36667e-05,4,0.0499685
0.8,0.188685,1.38586e-05,1,0.0460113
0.8,0.188685,1.38586e-05,2,0.906286
0.8,0.188685,1.38586e-05,3,0.0016832
0.8,0.188685,1.38586e-05,4,0.0460195
0.8,0.188685,1.40505e-05,1,0.0719704
0.8,0.188685,1.40505e-05,2,0.848586
0.8,0.188685,1.40505e-05,3,0.0085208
0.8,0.188685,1.40505e-05,4,0.0709231
0.8,0.188685,1.42424e-05,1,0.0693371
0.8,0.188685,1.42424e-05,2,0.856786
0.8,0.188685,1.42424e-05,3,0.0045395
0.8,0.188685,1.42424e-05,4,0.0693374
0.8,0.188685,1.44343e-05,1,0.0604553
0.8,0.188685,1.44343e-05,2,0.861313
0.8,0.188685,1.44343e-05,3,0.0158966
0.8,0.188685,1.44343e-05,4,0.0623355
0.8,0.188685,1.46262e-05,1,0.065391
0.8,0.188685,1.46262e-05,2,0.862525
0.8,0.188685,1.46262e-05,3,0.0066865
0.8,0.188685,1.46262e-05,4,0.0653975
0.8,0.188685,1.48182e-05,1,0.0546994
0.8,0.188685,1.48182e-05,2,0.883104
0.8,0.188685,1.48182e-05,3,0.0075007
0.8,0.188685,1.48182e-05,4,0.0546963
0.8,0.188685,1.50101e-05,1,0.0505845
0.8,0.188685,1.50101e-05,2,0.889032
0.8,0.188685,1.50101e-05,3,0.0098
0.8,0.188685,1.50101e-05,4,0.0505838
0.8,0.188685,1.5202e-05,1,0.0648441
0.8,0.188685,1.5202e-05,2,0.866946
0.8,0.188685,1.5202e-05,3,0.003366
0.8,0.188685,1.5202e-05,4,0.064844
0.8,0.191615,5.798e-06,1,0.15146
0.8,0.191615,5.798e-06,2,0.671463
0.8,0.191615,5.798e-06,3,0.0256172
0.8,0.191615,5.798e-06,4,0.15146
0.8,0.191615,5.98992e-06,1,0.115384
0.8,0.191615,5.98992e-06,2,0.761088
0.8,0.191615,5.98992e-06,3,0.0115792
0.8,0.191615,5.98992e-06,4,0.111949
0.8,0.191615,6.18184e-06,1,0.126728
0.8,0.191615,6.18184e-06,2,0.709422
0.8,0.191615,6.18184e-06,3,0.0401585
0.8,0.191615,6.18184e-06,4,0.123692
0.8,0.191615,6.37376e-06,1,0.150386
0.8,0.191615,6.37376e-06,2,0.683272
0.8,0.191615,6.37376e-06,3,0.0184527
0.8,0.191615,6.37376e-06,4,0.14789
0.8,0.191615,6.56567e-06,1,0.109798
0.8,0.191615,6.56567e-06,2,0.747466
0.8,0.191615,6.56567e-06,3,0.0315117
0.8,0.191615,6.56567e-06,4,0.111225
0.8,0.191615,6.75759e-06,1,0.119462
0.8,0.191615,6.75759e-06,2,0.734802
0.8,0.191615,6.75759e-06,3,0.0242708
0.8,0.191615,6.75759e-06,4,0.121466
0.8,0.191615,6.94951e-06,1,0.130162
0.8,0.191615,6.94951e-06,2,0.727754
0.8,0.191615,6.94951e-06,3,0.0112908
0.8,0.191615,6.94951e-06,4,0.130794
0.8,0.191615,7.14143e-06,1,0.114407
0.8,0.191615,7.14143e-06,2,0.750555
0.8,0.191615,7.14143e-06,3,0.0242971
0.8,0.191615,7.14143e-06,4,0.11074
0.8,0.191615,7.33335e-06,1,0.130322
0.8,0.191615,7.33335e-06,2,0.723924
0.8,0.191615,7.33335e-06,3,0.0154336
0.8,0.191615,7.33335e-06,4,0.13032
0.8,0.191615,7.52527e-06,1,0.139161
0.8,0.191615,7.52527e-06,2,0.697301
0.8,0.191615,7.52527e-06,3,0.0227285
0.8,0.191615,7.52527e-06,4,0.140809
0.8,0.191615,7.71718e-06,1,0.10507
0.8,0.191615,7.71718e-06,2,0.760778
0.8,0.191615,7.71718e-06,3,0.0290554
0.8,0.191615,7.71718e-06,4,0.105096
0.8,0.191615,7.9091e-06,1,0.143457
0.8,0.191615,7.9091e-06,2,0.698949
0.8,0.191615,7.9091e-06,3,0.0141326
0.8,0.191615,7.9091e-06,4,0.143461
0.8,0.191615,8.10102e-06,1,0.10385
0.8,0.191615,8.10102e-06,2,0.77153
0.8,0.191615,8.10102e-06,3,0.0221964
0.8,0.191615,8.10102e-06,4,0.102423
0.8,0.191615,8.29294e-06,1,0.0877812
0.8,0.191615,8.29294e-06,2,0.798724
0.8,0.191615,8.29294e-06,3,0.025713
0.8,0.191615,8.29294e-06,4,0.0877817
0.8,0.191615,8.48486e-06,1,0.068232
0.8,0.191615,8.48486e-06,2,0.852853
0.8,0.191615,8.48486e-06,3,0.0123118
0.8,0.191615,8.48486e-06,4,0.0666027
0.8,0.191615,8.67678e-06,1,0.0823121
0.8,0.191615,8.67678e-06,2,0.820478
0.8,0.191615,8.67678e-06,3,0.0148853
0.8,0.191615,8.67678e-06,4,0.0823244
0.8,0.191615,8.86869e-06,1,0.099032
0.8,0.191615,8.86869e-06,2,0.779847
0.8,0.191615,8.86869e-06,3,0.0221245
0.8,0.191615,8.86869e-06,4,0.0989968
0.8,0.191615,9.06061e-06,1,0.108618
0.8,0.191615,9.06061e-06,2,0.760507
0.8,0.191615,9.06061e-06,3,0.0205923
0.8,0.191615,9.06061e-06,4,0.110283
0.8,0.191615,9.25253e-06,1,0.0663833
0.8,0.191615,9.25253e-06,2,0.849773
0.8,0.191615,9.25253e-06,3,0.0174609
0.8,0.191615,9.25253e-06,4,0.0663825
0.8,0.191615,9.44445e-06,1,0.0801606
0.8,0.191615,9.44445e-06,2,0.829949
0.8,0.191615,9.44445e-06,3,0.0111478
0.8,0.191615,9.44445e-06,4,0.0787426
0.8,0.191615,9.63637e-06,1,0.0962134
0.8,0.191615,9.63637e-06,2,0.789736
0.8,0.191615,9.63637e-06,3,0.0178362
0.8,0.191615,9.63637e-06,4,0.0962142
0.8,0.191615,9.82829e-06,1,0.0844812
0.8,0.191615,9.82829e-06,2,0.817362
0.8,0.191615,9.82829e-06,3,0.0124256
0.8,0.191615,9.82829e-06,4,0.0857311
0.8,0.191615,1.00202e-05,1,0.0552254
0.8,0.191615,1.00202e-05,2,0.870808
0.8,0.191615,1.00202e-05,3,0.0187436
0.8,0.191615,1.00202e-05,4,0.0552235
0.8,0.191615,1.02121e-05,1,0.0714419
0.8,0.191615,1.02121e-05,2,0.846507
0.8,0.191615,1.02121e-05,3,0.0105593
0.8,0.191615,1.02121e-05,4,0.0714914
0.8,0.191615,1.0404e-05,1,0.103439
0.8,0.191615,1.0404e-05,2,0.783817
0.8,0.191615,1.0404e-05,3,0.0112706
0.8,0.191615,1.0404e-05,4,0.101474
0.8,0.191615,1.0596e-05,1,0.0779875
0.8,0.191615,1.0596e-05,2,0.824841
0.8,0.191615,1.0596e-05,3,0.0191851
0.8,0.191615,1.0596e-05,4,0.0779862
0.8,0.191615,1.07879e-05,1,0.0906236
0.8,0.191615,1.07879e-05,2,0.801076
0.8,0.191615,1.07879e-05,3,0.0158737
0.8,0.191615,1.07879e-05,4,0.0924268
0.8,0.191615,1.09798e-05,1,0.0747058
0.8,0.191615,1.09798e-05,2,0.836718
0.8,0.191615,1.09798e-05,3,0.0128688
0.8,0.191615,1.09798e-05,4,0.0757073
0.8,0.191615,1.11717e-05,1,0.0506162
0.8,0.191615,1.11717e-05,2,0.889738
0.8,0.191615,1.11717e-05,3,0.0090273
0.8,0.191615,1.11717e-05,4,0.0506181
0.8,0.191615,1.13636e-05,1,0.0706998
0.8,0.191615,1.13636e-05,2,0.849927
0.8,0.191615,1.13636e-05,3,0.0066743
0.8,0.191615,1.13636e-05,4,0.0726992
0.8,0.191615,1.15556e-05,1,0.0859891
0.8,0.191615,1.15556e-05,2,0.82017
0.8,0.191615,1.15556e-05,3,0.0078247
0.8,0.191615,1.15556e-05,4,0.0860158
0.8,0.191615,1.17475e-05,1,0.111172
0.8,0.191615,1.17475e-05,2,0.760922
0.8,0.191615,1.17475e-05,3,0.0179853
0.8,0.191615,1.17475e-05,4,0.109921
0.8,0.191615,1.19394e-05,1,0.0949797
0.8,0.191615,1.19394e-05,2,0.798518
0.8,0.191615,1.19394e-05,3,0.0129508
0.8,0.191615,1.19394e-05,4,0.0935513
0.8,0.191615,1.21313e-05,1,0.0541998
0.8,0.191615,1.21313e-05,2,0.874605
0.8,0.191615,1.21313e-05,3,0.0169969
0.8,0.191615,1.21313e-05,4,0.0541978
0.8,0.191615,1.23232e-05,1,0.0347438
0.8,0.191615,1.23232e-05,2,0.917552
0.8,0.191615,1.23232e-05,3,0.0098507
0.8,0.191615,1.23232e-05,4,0.037854
0.8,0.191615,1.25151e-05,1,0.0952729
0.8,0.191615,1.25151e-05,2,0.778511
0.8,0.191615,1.25151e-05,3,0.0308974
0.8,0.191615,1.25151e-05,4,0.0953189
0.8,0.191615,1.27071e-05,1,0.0656963
0.8,0.191615,1.27071e-05,2,0.847934
0.8,0.191615,1.27071e-05,3,0.020675
0.8,0.191615,1.27071e-05,4,0.0656952
0.8,0.191615,1.2899e-05,1,0.0546084
0.8,0.191615,1.2899e-05,2,0.867384
0.8,0.191615,1.2899e-05,3,0.0217472
0.8,0.191615,1.2899e-05,4,0.0562607
0.8,0.191615,1.30909e-05,1,0.0869825
0.8,0.191615,1.30909e-05,2,0.8076
0.8,0.191615,1.30909e-05,3,0.0201013
0.8,0.191615,1.30909e-05,4,0.0853165
0.8,0.191615,1.32828e-05,1,0.094768
0.8,0.191615,1.32828e-05,2,0.795051
0.8,0.191615,1.32828e-05,3,0.0152799
0.8,0.191615,1.32828e-05,4,0.094901
0.8,0.191615,1.34747e-05,1,0.0938049
0.8,0.191615,1.34747e-05,2,0.799679
0.8,0.191615,1.34747e-05,3,0.0127015
0.8,0.191615,1.34747e-05,4,0.0938146
0.8,0.191615,1.36667e-05,1,0.0786246
0.8,0.191615,1.36667e-05,2,0.830358
0.8,0.191615,1.36667e-05,3,0.012324
0.8,0.191615,1.36667e-05,4,0.0786934
0.8,0.191615,1.38586e-05,1,0.0473547
0.8,0.191615,1.38586e-05,2,0.892426
0.8,0.191615,1.38586e-05,3,0.0128494
0.8,0.191615,1.38586e-05,4,0.0473698
0.8,0.191615,1.40505e-05,1,0.0830752
0.8,0.191615,1.40505e-05,2,0.817673
0.8,0.191615,1.40505e-05,3,0.0161771
0.8,0.191615,1.40505e-05,4,0.0830749
0.8,0.191615,1.42424e-05,1,0.0690878
0.8,0.191615,1.42424e-05,2,0.856744
0.8,0.191615,1.42424e-05,3,0.0053264
0.8,0.191615,1.42424e-05,4,0.0688414
0.8,0.191615,1.44343e-05,1,0.103028
0.8,0.191615,1.44343e-05,2,0.785844
0.8,0.191615,1.44343e-05,3,0.0078636
0.8,0.191615,1.44343e-05,4,0.103265
0.8,0.191615,1.46262e-05,1,0.0667852
0.8,0.191615,1.46262e-05,2,0.853335
0.8,0.191615,1.46262e-05,3,0.0130661
0.8,0.191615,1.46262e-05,4,0.0668135
0.8,0.191615,1.48182e-05,1,0.064912
0.8,0.191615,1.48182e-05,2,0.84399
0.8,0.191615,1.48182e-05,3,0.0253799
0.8,0.191615,1.48182e-05,4,0.0657179
0.8,0.191615,1.50101e-05,1,0.0549613
0.8,0.191615,1.50101e-05,2,0.865659
0.8,0.191615,1.50101e-05,3,0.0244173
0.8,0.191615,1.50101e-05,4,0.0549622
0.8,0.191615,1.5202e-05,1,0.0674238
0.8,0.191615,1.5202e-05,2,0.842985
0.8,0.191615,1.5202e-05,3,0.0221674
0.8,0.191615,1.5202e-05,4,0.0674242
0.8,0.194544,5.798e-06,1,0.143742
0.8,0.194544,5.798e-06,2,0.677907
0.8,0.194544,5.798e-06,3,0.032635
0.8,0.194544,5.798e-06,4,0.145716
0.8,0.194544,5.98992e-06,1,0.119546
0.8,0.194544,5.98992e-06,2,0.710123
0.8,0.194544,5.98992e-06,3,0.0498692
0.8,0.194544,5.98992e-06,4,0.120463
0.8,0.194544,6.18184e-06,1,0.125038
0.8,0.194544,6.18184e-06,2,0.718205
0.8,0.194544,6.18184e-06,3,0.0325737
0.8,0.194544,6.18184e-06,4,0.124183
0.8,0.194544,6.37376e-06,1,0.152196
0.8,0.194544,6.37376e-06,2,0.656872
0.8,0.194544,6.37376e-06,3,0.038731
0.8,0.194544,6.37376e-06,4,0.1522
0.8,0.194544,6.56567e-06,1,0.115139
0.8,0.194544,6.56567e-06,2,0.72209
0.8,0.194544,6.56567e-06,3,0.0471304
0.8,0.194544,6.56567e-06,4,0.115641
0.8,0.194544,6.75759e-06,1,0.100355
0.8,0.194544,6.75759e-06,2,0.781036
0.8,0.194544,6.75759e-06,3,0.0180539
0.8,0.194544,6.75759e-06,4,0.100555
0.8,0.194544,6.94951e-06,1,0.112175
0.8,0.194544,6.94951e-06,2,0.754001
0.8,0.194544,6.94951e-06,3,0.0214138
0.8,0.194544,6.94951e-06,4,0.11241
0.8,0.194544,7.14143e-06,1,0.11368
0.8,0.194544,7.14143e-06,2,0.767395
0.8,0.194544,7.14143e-06,3,0.0076411
0.8,0.194544,7.14143e-06,4,0.111284
0.8,0.194544,7.33335e-06,1,0.120178
0.8,0.194544,7.33335e-06,2,0.739659
0.8,0.194544,7.33335e-06,3,0.0225844
0.8,0.194544,7.33335e-06,4,0.117578
0.8,0.194544,7.52527e-06,1,0.127336
0.8,0.194544,7.52527e-06,2,0.728184
0.8,0.194544,7.52527e-06,3,0.0130578
0.8,0.194544,7.52527e-06,4,0.131422
0.8,0.194544,7.71718e-06,1,0.109373
0.8,0.194544,7.71718e-06,2,0.764541
0.8,0.194544,7.71718e-06,3,0.0167156
0.8,0.194544,7.71718e-06,4,0.10937
0.8,0.194544,7.9091e-06,1,0.102462
0.8,0.194544,7.9091e-06,2,0.77737
0.8,0.194544,7.9091e-06,3,0.0177028
0.8,0.194544,7.9091e-06,4,0.102464
0.8,0.194544,8.10102e-06,1,0.1136
0.8,0.194544,8.10102e-06,2,0.753885
0.8,0.194544,8.10102e-06,3,0.018576
0.8,0.194544,8.10102e-06,4,0.113939
0.8,0.194544,8.29294e-06,1,0.102163
0.8,0.194544,8.29294e-06,2,0.770346
0.8,0.194544,8.29294e-06,3,0.0253285
0.8,0.194544,8.29294e-06,4,0.102162
0.8,0.194544,8.48486e-06,1,0.140746
0.8,0.194544,8.48486e-06,2,0.706112
0.8,0.194544,8.48486e-06,3,0.0107814
0.8,0.194544,8.48486e-06,4,0.142361
0.8,0.194544,8.67678e-06,1,0.0697269
0.8,0.194544,8.67678e-06,2,0.846941
0.8,0.194544,8.67678e-06,3,0.0119325
0.8,0.194544,8.67678e-06,4,0.0713992
0.8,0.194544,8.86869e-06,1,0.0660684
0.8,0.194544,8.86869e-06,2,0.857016
0.8,0.194544,8.86869e-06,3,0.0108462
0.8,0.194544,8.86869e-06,4,0.066069
0.8,0.194544,9.06061e-06,1,0.0923657
0.8,0.194544,9.06061e-06,2,0.799002
0.8,0.194544,9.06061e-06,3,0.0162714
0.8,0.194544,9.06061e-06,4,0.0923612
0.8,0.194544,9.25253e-06,1,0.0896265
0.8,0.194544,9.25253e-06,2,0.80615
0.8,0.194544,9.25253e-06,3,0.0145989
0.8,0.194544,9.25253e-06,4,0.0896249
0.8,0.194544,9.44445e-06,1,0.0651312
0.8,0.194544,9.44445e-06,2,0.837809
0.8,0.194544,9.44445e-06,3,0.0318757
0.8,0.194544,9.44445e-06,4,0.0651844
0.8,0.194544,9.63637e-06,1,0.0784457
0.8,0.194544,9.63637e-06,2,0.820229
0.8,0.194544,9.63637e-06,3,0.0212135
0.8,0.194544,9.63637e-06,4,0.0801121
0.8,0.194544,9.82829e-06,1,0.0915953
0.8,0.194544,9.82829e-06,2,0.792042
0.8,0.194544,9.82829e-06,3,0.0247685
0.8,0.194544,9.82829e-06,4,0.0915945
0.8,0.194544,1.00202e-05,1,0.0851284
0.8,0.194544,1.00202e-05,2,0.822493
0.8,0.194544,1.00202e-05,3,0.0072506
0.8,0.194544,1.00202e-05,4,0.0851276
0.8,0.194544,1.02121e-05,1,0.0925875
0.8,0.194544,1.02121e-05,2,0.800125
0.8,0.194544,1.02121e-05,3,0.011419
0.8,0.194544,1.02121e-05,4,0.0958686
0.8,0.194544,1.0404e-05,1,0.081919
0.8,0.194544,1.0404e-05,2,0.828495
0.8,0.194544,1.0404e-05,3,0.00694
0.8,0.194544,1.0404e-05,4,0.0826465
0.8,0.194544,1.0596e-05,1,0.0869368
0.8,0.194544,1.0596e-05,2,0.817452
0.8,0.194544,1.0596e-05,3,0.008743
0.8,0.194544,1.0596e-05,4,0.0868679
0.8,0.194544,1.07879e-05,1,0.0700197
0.8,0.194544,1.07879e-05,2,0.837902
0.8,0.194544,1.07879e-05,3,0.0220399
0.8,0.194544,1.07879e-05,4,0.0700379
0.8,0.194544,1.09798e-05,1,0.0921594
0.8,0.194544,1.09798e-05,2,0.788954
0.8,0.194544,1.09798e-05,3,0.0267327
0.8,0.194544,1.09798e-05,4,0.0921537
0.8,0.194544,1.11717e-05,1,0.0859438
0.8,0.194544,1.11717e-05,2,0.813971
0.8,0.194544,1.11717e-05,3,0.0141554
0.8,0.194544,1.11717e-05,4,0.0859298
0.8,0.194544,1.13636e-05,1,0.0805621
0.8,0.194544,1.13636e-05,2,0.828742
0.8,0.194544,1.13636e-05,3,0.0101196
0.8,0.194544,1.13636e-05,4,0.0805759
0.8,0.194544,1.15556e-05,1,0.109479
0.8,0.194544,1.15556e-05,2,0.766055
0.8,0.194544,1.15556e-05,3,0.0154476
0.8,0.194544,1.15556e-05,4,0.109019
0.8,0.194544,1.17475e-05,1,0.107811
0.8,0.194544,1.17475e-05,2,0.773204
0.8,0.194544,1.17475e-05,3,0.0095069
0.8,0.194544,1.17475e-05,4,0.109477
0.8,0.194544,1.19394e-05,1,0.101305
0.8,0.194544,1.19394e-05,2,0.77947
0.8,0.194544,1.19394e-05,3,0.0164913
0.8,0.194544,1.19394e-05,4,0.102733
0.8,0.194544,1.21313e-05,1,0.0932027
0.8,0.194544,1.21313e-05,2,0.810249
0.8,0.194544,1.21313e-05,3,0.0033449
