omega,alpha,beta,firm,profit
0.8,0.0824324,7.56757e-06,2,0.130352
0.8,0.0824324,7.7027e-06,1,0.130166
0.8,0.0824324,7.7027e-06,2,0.129634
0.8,0.0824324,7.83784e-06,1,0.13013
0.8,0.0824324,7.83784e-06,2,0.130656
0.8,0.0824324,7.97297e-06,1,0.129308
0.8,0.0824324,7.97297e-06,2,0.130634
0.8,0.0824324,8.10811e-06,1,0.130152
0.8,0.0824324,8.10811e-06,2,0.131667
0.8,0.0824324,8.24324e-06,1,0.131028
0.8,0.0824324,8.24324e-06,2,0.129876
0.8,0.0824324,8.37838e-06,1,0.130295
0.8,0.0824324,8.37838e-06,2,0.129789
0.8,0.0824324,8.51351e-06,1,0.129896
0.8,0.0824324,8.51351e-06,2,0.131126
0.8,0.0824324,8.64865e-06,1,0.129925
0.8,0.0824324,8.64865e-06,2,0.130897
0.8,0.0824324,8.78378e-06,1,0.129837
0.8,0.0824324,8.78378e-06,2,0.129912
0.8,0.0824324,8.91892e-06,1,0.129181
0.8,0.0824324,8.91892e-06,2,0.129824
0.8,0.0824324,9.05405e-06,1,0.129317
0.8,0.0824324,9.05405e-06,2,0.129423
0.8,0.0824324,9.18919e-06,1,0.130339
0.8,0.0824324,9.18919e-06,2,0.130286
0.8,0.0824324,9.32432e-06,1,0.130523
0.8,0.0824324,9.32432e-06,2,0.129857
0.8,0.0824324,9.45946e-06,1,0.130655
0.8,0.0824324,9.45946e-06,2,0.131555
0.8,0.0824324,9.59459e-06,1,0.130065
0.8,0.0824324,9.59459e-06,2,0.130307
0.8,0.0824324,9.72973e-06,1,0.129978
0.8,0.0824324,9.72973e-06,2,0.129787
0.8,0.0824324,9.86486e-06,1,0.130947
0.8,0.0824324,9.86486e-06,2,0.12972
0.8,0.0824324,1e-05,1,0.130696
0.8,0.0824324,1e-05,2,0.131126
0.8,0.0824324,1.01351e-05,1,0.131121
0.8,0.0824324,1.01351e-05,2,0.132533
0.8,0.0824324,1.02703e-05,1,0.129594
0.8,0.0824324,1.02703e-05,2,0.132137
0.8,0.0824324,1.04054e-05,1,0.129655
0.8,0.0824324,1.04054e-05,2,0.130989
0.8,0.0824324,1.05405e-05,1,0.131128
0.8,0.0824324,1.05405e-05,2,0.130377
0.8,0.0824324,1.06757e-05,1,0.13042
0.8,0.0824324,1.06757e-05,2,0.131187
0.8,0.0824324,1.08108e-05,1,0.131079
0.8,0.0824324,1.08108e-05,2,0.13028
0.8,0.0824324,1.09459e-05,1,0.131175
0.8,0.0824324,1.09459e-05,2,0.130807
0.8,0.0824324,1.10811e-05,1,0.129882
0.8,0.0824324,1.10811e-05,2,0.131784
0.8,0.0824324,1.12162e-05,1,0.130745
0.8,0.0824324,1.12162e-05,2,0.130732
0.8,0.0824324,1.13514e-05,1,0.131525
0.8,0.0824324,1.13514e-05,2,0.131373
0.8,0.0824324,1.14865e-05,1,0.131699
0.8,0.0824324,1.14865e-05,2,0.130591
0.8,0.0824324,1.16216e-05,1,0.132424
0.8,0.0824324,1.16216e-05,2,0.131596
0.8,0.0824324,1.17568e-05,1,0.130584
0.8,0.0824324,1.17568e-05,2,0.131209
0.8,0.0824324,1.18919e-05,1,0.131199
0.8,0.0824324,1.18919e-05,2,0.131004
0.8,0.0824324,1.2027e-05,1,0.130939
0.8,0.0824324,1.2027e-05,2,0.132483
0.8,0.0824324,1.21622e-05,1,0.131832
0.8,0.0824324,1.21622e-05,2,0.131623
0.8,0.0824324,1.22973e-05,1,0.131499
0.8,0.0824324,1.22973e-05,2,0.13137
0.8,0.0824324,1.24324e-05,1,0.131239
0.8,0.0824324,1.24324e-05,2,0.131091
0.8,0.0824324,1.25676e-05,1,0.131705
0.8,0.0824324,1.25676e-05,2,0.131259
0.8,0.0824324,1.27027e-05,1,0.131062
0.8,0.0824324,1.27027e-05,2,0.131043
0.8,0.0824324,1.28378e-05,1,0.130937
0.8,0.0824324,1.28378e-05,2,0.132127
0.8,0.0824324,1.2973e-05,1,0.131717
0.8,0.0824324,1.2973e-05,2,0.131159
0.8,0.0824324,1.31081e-05,1,0.131043
0.8,0.0824324,1.31081e-05,2,0.132239
0.8,0.0824324,1.32432e-05,1,0.13223
0.8,0.0824324,1.32432e-05,2,0.131716
0.8,0.0824324,1.33784e-05,1,0.131915
0.8,0.0824324,1.33784e-05,2,0.13072
0.8,0.0824324,1.35135e-05,1,0.130752
0.8,0.0824324,1.35135e-05,2,0.13146
0.8,0.0824324,1.36486e-05,1,0.130946
0.8,0.0824324,1.36486e-05,2,0.129797
0.8,0.0824324,1.37838e-05,1,0.132203
0.8,0.0824324,1.37838e-05,2,0.131289
0.8,0.0824324,1.39189e-05,1,0.131664
0.8,0.0824324,1.39189e-05,2,0.13173
0.8,0.0824324,1.40541e-05,1,0.132091
0.8,0.0824324,1.40541e-05,2,0.131026
0.8,0.0824324,1.41892e-05,1,0.13238
0.8,0.0824324,1.41892e-05,2,0.131884
0.8,0.0824324,1.43243e-05,1,0.13134
0.8,0.0824324,1.43243e-05,2,0.13144
0.8,0.0824324,1.44595e-05,1,0.132344
0.8,0.0824324,1.44595e-05,2,0.131894
0.8,0.0824324,1.45946e-05,1,0.131025
0.8,0.0824324,1.45946e-05,2,0.131767
0.8,0.0824324,1.47297e-05,1,0.131103
0.8,0.0824324,1.47297e-05,2,0.132623
0.8,0.0824324,1.48649e-05,1,0.131002
0.8,0.0824324,1.48649e-05,2,0.131332
0.8,0.0824324,1.5e-05,1,0.131798
0.8,0.0824324,1.5e-05,2,0.13225
0.8,0.0851351,5e-06,1,0.13018
0.8,0.0851351,5e-06,2,0.130916
0.8,0.0851351,5.13514e-06,1,0.131006
0.8,0.0851351,5.13514e-06,2,0.130246
0.8,0.0851351,5.27027e-06,1,0.131859
0.8,0.0851351,5.27027e-06,2,0.130847
0.8,0.0851351,5.40541e-06,1,0.131931
0.8,0.0851351,5.40541e-06,2,0.132081
0.8,0.0851351,5.54054e-06,1,0.130415
0.8,0.0851351,5.54054e-06,2,0.130654
0.8,0.0851351,5.67568e-06,1,0.130621
0.8,0.0851351,5.67568e-06,2,0.130849
0.8,0.0851351,5.81081e-06,1,0.131087
0.8,0.0851351,5.81081e-06,2,0.130727
0.8,0.0851351,5.94595e-06,1,0.129997
0.8,0.0851351,5.94595e-06,2,0.130849
0.8,0.0851351,6.08108e-06,1,0.129544
0.8,0.0851351,6.08108e-06,2,0.129937
0.8,0.0851351,6.21622e-06,1,0.131266
0.8,0.0851351,6.21622e-06,2,0.130529
0.8,0.0851351,6.35135e-06,1,0.13094
0.8,0.0851351,6.35135e-06,2,0.130819
0.8,0.0851351,6.48649e-06,1,0.130403
0.8,0.0851351,6.48649e-06,2,0.129988
0.8,0.0851351,6.62162e-06,1,0.129859
0.8,0.0851351,6.62162e-06,2,0.130408
0.8,0.0851351,6.75676e-06,1,0.130827
0.8,0.0851351,6.75676e-06,2,0.12989
0.8,0.0851351,6.89189e-06,1,0.13144
0.8,0.0851351,6.89189e-06,2,0.129847
0.8,0.0851351,7.02703e-06,1,0.13101
0.8,0.0851351,7.02703e-06,2,0.131307
0.8,0.0851351,7.16216e-06,1,0.129788
0.8,0.0851351,7.16216e-06,2,0.130376
0.8,0.0851351,7.2973e-06,1,0.130785
0.8,0.0851351,7.2973e-06,2,0.129839
0.8,0.0851351,7.43243e-06,1,0.130055
0.8,0.0851351,7.43243e-06,2,0.131544
0.8,0.0851351,7.56757e-06,1,0.130266
0.8,0.0851351,7.56757e-06,2,0.130402
0.8,0.0851351,7.7027e-06,1,0.129546
0.8,0.0851351,7.7027e-06,2,0.130844
0.8,0.0851351,7.83784e-06,1,0.128179
0.8,0.0851351,7.83784e-06,2,0.129714
0.8,0.0851351,7.97297e-06,1,0.130527
0.8,0.0851351,7.97297e-06,2,0.130234
0.8,0.0851351,8.10811e-06,1,0.128981
0.8,0.0851351,8.10811e-06,2,0.129573
0.8,0.0851351,8.24324e-06,1,0.130253
0.8,0.0851351,8.24324e-06,2,0.130342
0.8,0.0851351,8.37838e-06,1,0.129913
0.8,0.0851351,8.37838e-06,2,0.128587
0.8,0.0851351,8.51351e-06,1,0.130102
0.8,0.0851351,8.51351e-06,2,0.129722
0.8,0.0851351,8.64865e-06,1,0.128547
0.8,0.0851351,8.64865e-06,2,0.130279
0.8,0.0851351,8.78378e-06,1,0.130305
0.8,0.0851351,8.78378e-06,2,0.129071
0.8,0.0851351,8.91892e-06,1,0.130347
0.8,0.0851351,8.91892e-06,2,0.129533
0.8,0.0851351,9.05405e-06,1,0.130282
0.8,0.0851351,9.05405e-06,2,0.129181
0.8,0.0851351,9.18919e-06,1,0.129058
0.8,0.0851351,9.18919e-06,2,0.128999
0.8,0.0851351,9.32432e-06,1,0.12965
0.8,0.0851351,9.32432e-06,2,0.129868
0.8,0.0851351,9.45946e-06,1,0.129892
0.8,0.0851351,9.45946e-06,2,0.130515
0.8,0.0851351,9.59459e-06,1,0.129755
0.8,0.0851351,9.59459e-06,2,0.129109
0.8,0.0851351,9.72973e-06,1,0.129356
0.8,0.0851351,9.72973e-06,2,0.13081
0.8,0.0851351,9.86486e-06,1,0.131135
0.8,0.0851351,9.86486e-06,2,0.129871
0.8,0.0851351,1e-05,1,0.131125
0.8,0.0851351,1e-05,2,0.131413
0.8,0.0851351,1.01351e-05,1,0.130981
0.8,0.0851351,1.01351e-05,2,0.131091
0.8,0.0851351,1.02703e-05,1,0.130229
0.8,0.0851351,1.02703e-05,2,0.129587
0.8,0.0851351,1.04054e-05,1,0.129832
0.8,0.0851351,1.04054e-05,2,0.131193
0.8,0.0851351,1.05405e-05,1,0.130726
0.8,0.0851351,1.05405e-05,2,0.129802
0.8,0.0851351,1.06757e-05,1,0.131246
0.8,0.0851351,1.06757e-05,2,0.131098
0.8,0.0851351,1.08108e-05,1,0.130082
0.8,0.0851351,1.08108e-05,2,0.130165
0.8,0.0851351,1.09459e-05,1,0.130761
0.8,0.0851351,1.09459e-05,2,0.131029
0.8,0.0851351,1.10811e-05,1,0.130549
0.8,0.0851351,1.10811e-05,2,0.130185
0.8,0.0851351,1.12162e-05,1,0.131464
0.8,0.0851351,1.12162e-05,2,0.130893
0.8,0.0851351,1.13514e-05,1,0.131069
0.8,0.0851351,1.13514e-05,2,0.130697
0.8,0.0851351,1.14865e-05,1,0.132067
0.8,0.0851351,1.14865e-05,2,0.130804
0.8,0.0851351,1.16216e-05,1,0.131008
0.8,0.0851351,1.16216e-05,2,0.131037
0.8,0.0851351,1.17568e-05,1,0.13082
0.8,0.0851351,1.17568e-05,2,0.131849
0.8,0.0851351,1.18919e-05,1,0.129702
0.8,0.0851351,1.18919e-05,2,0.130928
0.8,0.0851351,1.2027e-05,1,0.13113
0.8,0.0851351,1.2027e-05,2,0.130649
0.8,0.0851351,1.21622e-05,1,0.13023
0.8,0.0851351,1.21622e-05,2,0.131118
0.8,0.0851351,1.22973e-05,1,0.131575
0.8,0.0851351,1.22973e-05,2,0.131799
0.8,0.0851351,1.24324e-05,1,0.131154
0.8,0.0851351,1.24324e-05,2,0.131178
0.8,0.0851351,1.25676e-05,1,0.131748
0.8,0.0851351,1.25676e-05,2,0.131439
0.8,0.0851351,1.27027e-05,1,0.131262
0.8,0.0851351,1.27027e-05,2,0.131865
0.8,0.0851351,1.28378e-05,1,0.13114
0.8,0.0851351,1.28378e-05,2,0.131083
0.8,0.0851351,1.2973e-05,1,0.132301
0.8,0.0851351,1.2973e-05,2,0.131829
0.8,0.0851351,1.31081e-05,1,0.130986
0.8,0.0851351,1.31081e-05,2,0.131242
0.8,0.0851351,1.32432e-05,1,0.130531
0.8,0.0851351,1.32432e-05,2,0.130816
0.8,0.0851351,1.33784e-05,1,0.131895
0.8,0.0851351,1.33784e-05,2,0.132075
0.8,0.0851351,1.35135e-05,1,0.130614
0.8,0.0851351,1.35135e-05,2,0.131177
0.8,0.0851351,1.36486e-05,1,0.130906
0.8,0.0851351,1.36486e-05,2,0.131428
0.8,0.0851351,1.37838e-05,1,0.132362
0.8,0.0851351,1.37838e-05,2,0.131899
0.8,0.0851351,1.39189e-05,1,0.130671
0.8,0.0851351,1.39189e-05,2,0.13167
0.8,0.0851351,1.40541e-05,1,0.130756
0.8,0.0851351,1.40541e-05,2,0.131404
0.8,0.0851351,1.41892e-05,1,0.131924
0.8,0.0851351,1.41892e-05,2,0.131214
0.8,0.0851351,1.43243e-05,1,0.132095
0.8,0.0851351,1.43243e-05,2,0.131231
0.8,0.0851351,1.44595e-05,1,0.133112
0.8,0.0851351,1.44595e-05,2,0.132675
0.8,0.0851351,1.45946e-05,1,0.132061
0.8,0.0851351,1.45946e-05,2,0.132261
0.8,0.0851351,1.47297e-05,1,0.130975
0.8,0.0851351,1.47297e-05,2,0.131059
0.8,0.0851351,1.48649e-05,1,0.131092
0.8,0.0851351,1.48649e-05,2,0.133027
0.8,0.0851351,1.5e-05,1,0.132781
0.8,0.0851351,1.5e-05,2,0.131789
0.8,0.0878378,5e-06,1,0.129029
0.8,0.0878378,5e-06,2,0.128403
0.8,0.0878378,5.13514e-06,1,0.129677
0.8,0.0878378,5.13514e-06,2,0.131011
0.8,0.0878378,5.27027e-06,1,0.130731
0.8,0.0878378,5.27027e-06,2,0.130956
0.8,0.0878378,5.40541e-06,1,0.129749
0.8,0.0878378,5.40541e-06,2,0.131836
0.8,0.0878378,5.54054e-06,1,0.129841
0.8,0.0878378,5.54054e-06,2,0.129826
0.8,0.0878378,5.67568e-06,1,0.130537
0.8,0.0878378,5.67568e-06,2,0.129468
0.8,0.0878378,5.81081e-06,1,0.129368
0.8,0.0878378,5.81081e-06,2,0.129821
0.8,0.0878378,5.94595e-06,1,0.130768
0.8,0.0878378,5.94595e-06,2,0.130311
0.8,0.0878378,6.08108e-06,1,0.130301
0.8,0.0878378,6.08108e-06,2,0.130506
0.8,0.0878378,6.21622e-06,1,0.130857
0.8,0.0878378,6.21622e-06,2,0.131186
0.8,0.0878378,6.35135e-06,1,0.131212
0.8,0.0878378,6.35135e-06,2,0.131942
0.8,0.0878378,6.48649e-06,1,0.130281
0.8,0.0878378,6.48649e-06,2,0.129605
0.8,0.0878378,6.62162e-06,1,0.131334
0.8,0.0878378,6.62162e-06,2,0.130502
0.8,0.0878378,6.75676e-06,1,0.129181
0.8,0.0878378,6.75676e-06,2,0.129524
0.8,0.0878378,6.89189e-06,1,0.129144
0.8,0.0878378,6.89189e-06,2,0.128795
0.8,0.0878378,7.02703e-06,1,0.129782
0.8,0.0878378,7.02703e-06,2,0.129217
0.8,0.0878378,7.16216e-06,1,0.130507
0.8,0.0878378,7.16216e-06,2,0.13003
0.8,0.0878378,7.2973e-06,1,0.130302
0.8,0.0878378,7.2973e-06,2,0.131008
0.8,0.0878378,7.43243e-06,1,0.129355
0.8,0.0878378,7.43243e-06,2,0.12993
0.8,0.0878378,7.56757e-06,1,0.130195
0.8,0.0878378,7.56757e-06,2,0.128829
0.8,0.0878378,7.7027e-06,1,0.131083
0.8,0.0878378,7.7027e-06,2,0.129908
0.8,0.0878378,7.83784e-06,1,0.130737
0.8,0.0878378,7.83784e-06,2,0.13031
0.8,0.0878378,7.97297e-06,1,0.129835
0.8,0.0878378,7.97297e-06,2,0.12971
0.8,0.0878378,8.10811e-06,1,0.130597
0.8,0.0878378,8.10811e-06,2,0.130459
0.8,0.0878378,8.24324e-06,1,0.130924
0.8,0.0878378,8.24324e-06,2,0.130505
0.8,0.0878378,8.37838e-06,1,0.130082
0.8,0.0878378,8.37838e-06,2,0.129731
0.8,0.0878378,8.51351e-06,1,0.130466
0.8,0.0878378,8.51351e-06,2,0.129563
0.8,0.0878378,8.64865e-06,1,0.129922
0.8,0.0878378,8.64865e-06,2,0.130161
0.8,0.0878378,8.78378e-06,1,0.129851
0.8,0.0878378,8.78378e-06,2,0.130394
0.8,0.0878378,8.91892e-06,1,0.130971
0.8,0.0878378,8.91892e-06,2,0.130889
0.8,0.0878378,9.05405e-06,1,0.131061
0.8,0.0878378,9.05405e-06,2,0.129817
0.8,0.0878378,9.18919e-06,1,0.130522
0.8,0.0878378,9.18919e-06,2,0.129966
0.8,0.0878378,9.32432e-06,1,0.13096
0.8,0.0878378,9.32432e-06,2,0.129809
0.8,0.0878378,9.45946e-06,1,0.129711
0.8,0.0878378,9.45946e-06,2,0.129147
0.8,0.0878378,9.59459e-06,1,0.128331
0.8,0.0878378,9.59459e-06,2,0.130237
0.8,0.0878378,9.72973e-06,1,0.13014
0.8,0.0878378,9.72973e-06,2,0.13138
0.8,0.0878378,9.86486e-06,1,0.129413
0.8,0.0878378,9.86486e-06,2,0.128894
0.8,0.0878378,1e-05,1,0.129497
0.8,0.0878378,1e-05,2,0.130865
0.8,0.0878378,1.01351e-05,1,0.130048
0.8,0.0878378,1.01351e-05,2,0.130399
0.8,0.0878378,1.02703e-05,1,0.129519
0.8,0.0878378,1.02703e-05,2,0.130799
0.8,0.0878378,1.04054e-05,1,0.129936
0.8,0.0878378,1.04054e-05,2,0.130246
0.8,0.0878378,1.05405e-05,1,0.132524
0.8,0.0878378,1.05405e-05,2,0.130911
0.8,0.0878378,1.06757e-05,1,0.131032
0.8,0.0878378,1.06757e-05,2,0.129915
0.8,0.0878378,1.08108e-05,1,0.131004
0.8,0.0878378,1.08108e-05,2,0.130635
0.8,0.0878378,1.09459e-05,1,0.12971
0.8,0.0878378,1.09459e-05,2,0.130847
0.8,0.0878378,1.10811e-05,1,0.130125
0.8,0.0878378,1.10811e-05,2,0.130016
0.8,0.0878378,1.12162e-05,1,0.131275
0.8,0.0878378,1.12162e-05,2,0.130067
0.8,0.0878378,1.13514e-05,1,0.131628
0.8,0.0878378,1.13514e-05,2,0.131592
0.8,0.0878378,1.14865e-05,1,0.129918
0.8,0.0878378,1.14865e-05,2,0.130057
0.8,0.0878378,1.16216e-05,1,0.129094
0.8,0.0878378,1.16216e-05,2,0.130159
0.8,0.0878378,1.17568e-05,1,0.129988
0.8,0.0878378,1.17568e-05,2,0.131288
0.8,0.0878378,1.18919e-05,1,0.13097
0.8,0.0878378,1.18919e-05,2,0.130384
0.8,0.0878378,1.2027e-05,1,0.12978
0.8,0.0878378,1.2027e-05,2,0.130915
0.8,0.0878378,1.21622e-05,1,0.130944
0.8,0.0878378,1.21622e-05,2,0.130901
0.8,0.0878378,1.22973e-05,1,0.130864
0.8,0.0878378,1.22973e-05,2,0.130987
0.8,0.0878378,1.24324e-05,1,0.131135
0.8,0.0878378,1.24324e-05,2,0.130468
0.8,0.0878378,1.25676e-05,1,0.130867
0.8,0.0878378,1.25676e-05,2,0.130818
0.8,0.0878378,1.27027e-05,1,0.129953
0.8,0.0878378,1.27027e-05,2,0.131465
0.8,0.0878378,1.28378e-05,1,0.131262
0.8,0.0878378,1.28378e-05,2,0.130761
0.8,0.0878378,1.2973e-05,1,0.130755
0.8,0.0878378,1.2973e-05,2,0.131285
0.8,0.0878378,1.31081e-05,1,0.131174
0.8,0.0878378,1.31081e-05,2,0.1319
0.8,0.0878378,1.32432e-05,1,0.130278
0.8,0.0878378,1.32432e-05,2,0.130756
0.8,0.0878378,1.33784e-05,1,0.13238
0.8,0.0878378,1.33784e-05,2,0.1316
0.8,0.0878378,1.35135e-05,1,0.131328
0.8,0.0878378,1.35135e-05,2,0.131237
0.8,0.0878378,1.36486e-05,1,0.131596
0.8,0.0878378,1.36486e-05,2,0.131339
0.8,0.0878378,1.37838e-05,1,0.130648
0.8,0.0878378,1.37838e-05,2,0.129936
0.8,0.0878378,1.39189e-05,1,0.128877
0.8,0.0878378,1.39189e-05,2,0.13143
0.8,0.0878378,1.40541e-05,1,0.131773
0.8,0.0878378,1.40541e-05,2,0.130781
0.8,0.0878378,1.41892e-05,1,0.130426
0.8,0.0878378,1.41892e-05,2,0.13097
0.8,0.0878378,1.43243e-05,1,0.131185
0.8,0.0878378,1.43243e-05,2,0.130846
0.8,0.0878378,1.44595e-05,1,0.131659
0.8,0.0878378,1.44595e-05,2,0.130887
0.8,0.0878378,1.45946e-05,1,0.13131
0.8,0.0878378,1.45946e-05,2,0.13171
0.8,0.0878378,1.47297e-05,1,0.132248
0.8,0.0878378,1.47297e-05,2,0.131487
0.8,0.0878378,1.48649e-05,1,0.132688
0.8,0.0878378,1.48649e-05,2,0.13159
0.8,0.0878378,1.5e-05,1,0.131128
0.8,0.0878378,1.5e-05,2,0.131274
0.8,0.0905405,5e-06,1,0.130285
0.8,0.0905405,5e-06,2,0.129996
0.8,0.0905405,5.13514e-06,1,0.129795
0.8,0.0905405,5.13514e-06,2,0.130783
0.8,0.0905405,5.27027e-06,1,0.130726
0.8,0.0905405,5.27027e-06,2,0.13104
0.8,0.0905405,5.40541e-06,1,0.129971
0.8,0.0905405,5.40541e-06,2,0.130201
0.8,0.0905405,5.54054e-06,1,0.130695
0.8,0.0905405,5.54054e-06,2,0.130012
0.8,0.0905405,5.67568e-06,1,0.129455
0.8,0.0905405,5.67568e-06,2,0.129611
0.8,0.0905405,5.81081e-06,1,0.129756
0.8,0.0905405,5.81081e-06,2,0.129271
0.8,0.0905405,5.94595e-06,1,0.129483
0.8,0.0905405,5.94595e-06,2,0.130381
0.8,0.0905405,6.08108e-06,1,0.129448
0.8,0.0905405,6.08108e-06,2,0.128741
0.8,0.0905405,6.21622e-06,1,0.128814
0.8,0.0905405,6.21622e-06,2,0.12864
0.8,0.0905405,6.35135e-06,1,0.129406
0.8,0.0905405,6.35135e-06,2,0.129709
0.8,0.0905405,6.48649e-06,1,0.129154
0.8,0.0905405,6.48649e-06,2,0.129318
0.8,0.0905405,6.62162e-06,1,0.129961
0.8,0.0905405,6.62162e-06,2,0.130071
0.8,0.0905405,6.75676e-06,1,0.130139
0.8,0.0905405,6.75676e-06,2,0.130387
0.8,0.0905405,6.89189e-06,1,0.130468
0.8,0.0905405,6.89189e-06,2,0.12941
0.8,0.0905405,7.02703e-06,1,0.130432
0.8,0.0905405,7.02703e-06,2,0.129878
0.8,0.0905405,7.16216e-06,1,0.130653
0.8,0.0905405,7.16216e-06,2,0.130369
0.8,0.0905405,7.2973e-06,1,0.130421
0.8,0.0905405,7.2973e-06,2,0.129584
0.8,0.0905405,7.43243e-06,1,0.130686
0.8,0.0905405,7.43243e-06,2,0.130596
0.8,0.0905405,7.56757e-06,1,0.129197
0.8,0.0905405,7.56757e-06,2,0.128785
0.8,0.0905405,7.7027e-06,1,0.129853
0.8,0.0905405,7.7027e-06,2,0.129641
0.8,0.0905405,7.83784e-06,1,0.129636
0.8,0.0905405,7.83784e-06,2,0.129574
0.8,0.0905405,7.97297e-06,1,0.129477
0.8,0.0905405,7.97297e-06,2,0.12938
0.8,0.0905405,8.10811e-06,1,0.1299
0.8,0.0905405,8.10811e-06,2,0.129802
0.8,0.0905405,8.24324e-06,1,0.129176
0.8,0.0905405,8.24324e-06,2,0.128888
0.8,0.0905405,8.37838e-06,1,0.129542
0.8,0.0905405,8.37838e-06,2,0.130833
0.8,0.0905405,8.51351e-06,1,0.129846
0.8,0.0905405,8.51351e-06,2,0.13033
0.8,0.0905405,8.64865e-06,1,0.128374
0.8,0.0905405,8.64865e-06,2,0.129265
0.8,0.0905405,8.78378e-06,1,0.129252
0.8,0.0905405,8.78378e-06,2,0.129442
0.8,0.0905405,8.91892e-06,1,0.130386
0.8,0.0905405,8.91892e-06,2,0.12937
0.8,0.0905405,9.05405e-06,1,0.129369
0.8,0.0905405,9.05405e-06,2,0.129446
0.8,0.0905405,9.18919e-06,1,0.130443
0.8,0.0905405,9.18919e-06,2,0.130863
0.8,0.0905405,9.32432e-06,1,0.129392
0.8,0.0905405,9.32432e-06,2,0.129403
0.8,0.0905405,9.45946e-06,1,0.130529
0.8,0.0905405,9.45946e-06,2,0.129421
0.8,0.0905405,9.59459e-06,1,0.131587
0.8,0.0905405,9.59459e-06,2,0.131673
0.8,0.0905405,9.72973e-06,1,0.129699
0.8,0.0905405,9.72973e-06,2,0.130407
0.8,0.0905405,9.86486e-06,1,0.130474
0.8,0.0905405,9.86486e-06,2,0.131009
0.8,0.0905405,1e-05,1,0.130119
0.8,0.0905405,1e-05,2,0.130072
0.8,0.0905405,1.01351e-05,1,0.129084
0.8,0.0905405,1.01351e-05,2,0.130776
0.8,0.0905405,1.02703e-05,1,0.129658
0.8,0.0905405,1.02703e-05,2,0.128779
0.8,0.0905405,1.04054e-05,1,0.130826
0.8,0.0905405,1.04054e-05,2,0.130409
0.8,0.0905405,1.05405e-05,1,0.130128
0.8,0.0905405,1.05405e-05,2,0.130735
0.8,0.0905405,1.06757e-05,1,0.130302
0.8,0.0905405,1.06757e-05,2,0.129999
0.8,0.0905405,1.08108e-05,1,0.13124
0.8,0.0905405,1.08108e-05,2,0.130316
0.8,0.0905405,1.09459e-05,1,0.131086
0.8,0.0905405,1.09459e-05,2,0.131412
0.8,0.0905405,1.10811e-05,1,0.131217
0.8,0.0905405,1.10811e-05,2,0.130932
0.8,0.0905405,1.12162e-05,1,0.131326
0.8,0.0905405,1.12162e-05,2,0.130519
0.8,0.0905405,1.13514e-05,1,0.130972
0.8,0.0905405,1.13514e-05,2,0.129797
0.8,0.0905405,1.14865e-05,1,0.129945
0.8,0.0905405,1.14865e-05,2,0.129484
0.8,0.0905405,1.16216e-05,1,0.129809
0.8,0.0905405,1.16216e-05,2,0.130788
0.8,0.0905405,1.17568e-05,1,0.130702
0.8,0.0905405,1.17568e-05,2,0.13105
0.8,0.0905405,1.18919e-05,1,0.129795
0.8,0.0905405,1.18919e-05,2,0.130585
0.8,0.0905405,1.2027e-05,1,0.130462
0.8,0.0905405,1.2027e-05,2,0.130841
0.8,0.0905405,1.21622e-05,1,0.131113
0.8,0.0905405,1.21622e-05,2,0.131064
0.8,0.0905405,1.22973e-05,1,0.131257
0.8,0.0905405,1.22973e-05,2,0.130328
0.8,0.0905405,1.24324e-05,1,0.130377
0.8,0.0905405,1.24324e-05,2,0.129813
0.8,0.0905405,1.25676e-05,1,0.13066
0.8,0.0905405,1.25676e-05,2,0.130253
0.8,0.0905405,1.27027e-05,1,0.130962
0.8,0.0905405,1.27027e-05,2,0.13075
0.8,0.0905405,1.28378e-05,1,0.130314
0.8,0.0905405,1.28378e-05,2,0.130417
0.8,0.0905405,1.2973e-05,1,0.130188
0.8,0.0905405,1.2973e-05,2,0.130534
0.8,0.0905405,1.31081e-05,1,0.130834
0.8,0.0905405,1.31081e-05,2,0.130955
0.8,0.0905405,1.32432e-05,1,0.130083
0.8,0.0905405,1.32432e-05,2,0.130608
0.8,0.0905405,1.33784e-05,1,0.130639
0.8,0.0905405,1.33784e-05,2,0.130751
0.8,0.0905405,1.35135e-05,1,0.130686
0.8,0.0905405,1.35135e-05,2,0.130896
0.8,0.0905405,1.36486e-05,1,0.131687
0.8,0.0905405,1.36486e-05,2,0.130477
0.8,0.0905405,1.37838e-05,1,0.131088
0.8,0.0905405,1.37838e-05,2,0.130342
0.8,0.0905405,1.39189e-05,1,0.131895
0.8,0.0905405,1.39189e-05,2,0.131626
0.8,0.0905405,1.40541e-05,1,0.130381
0.8,0.0905405,1.40541e-05,2,0.130843
0.8,0.0905405,1.41892e-05,1,0.132491
0.8,0.0905405,1.41892e-05,2,0.132332
0.8,0.0905405,1.43243e-05,1,0.130464
0.8,0.0905405,1.43243e-05,2,0.131624
0.8,0.0905405,1.44595e-05,1,0.131875
0.8,0.0905405,1.44595e-05,2,0.131201
0.8,0.0905405,1.45946e-05,1,0.131239
0.8,0.0905405,1.45946e-05,2,0.13041
0.8,0.0905405,1.47297e-05,1,0.132012
0.8,0.0905405,1.47297e-05,2,0.131554
0.8,0.0905405,1.48649e-05,1,0.131001
0.8,0.0905405,1.48649e-05,2,0.13129
0.8,0.0905405,1.5e-05,1,0.132792
0.8,0.0905405,1.5e-05,2,0.131378
