omega,alpha,beta,firm,profit
0,0.0851351,5e-06,2,0.127224
0,0.0851351,5.13514e-06,1,0.127502
0,0.0851351,5.13514e-06,2,0.125712
0,0.0851351,5.27027e-06,1,0.126789
0,0.0851351,5.27027e-06,2,0.126776
0,0.0851351,5.40541e-06,1,0.1265
0,0.0851351,5.40541e-06,2,0.12637
0,0.0851351,5.54054e-06,1,0.126454
0,0.0851351,5.54054e-06,2,0.128207
0,0.0851351,5.67568e-06,1,0.125412
0,0.0851351,5.67568e-06,2,0.125449
0,0.0851351,5.81081e-06,1,0.127112
0,0.0851351,5.81081e-06,2,0.126203
0,0.0851351,5.94595e-06,1,0.127281
0,0.0851351,5.94595e-06,2,0.126094
0,0.0851351,6.08108e-06,1,0.126998
0,0.0851351,6.08108e-06,2,0.12691
0,0.0851351,6.21622e-06,1,0.126996
0,0.0851351,6.21622e-06,2,0.126074
0,0.0851351,6.35135e-06,1,0.126387
0,0.0851351,6.35135e-06,2,0.12766
0,0.0851351,6.48649e-06,1,0.127912
0,0.0851351,6.48649e-06,2,0.126945
0,0.0851351,6.62162e-06,1,0.126169
0,0.0851351,6.62162e-06,2,0.126543
0,0.0851351,6.75676e-06,1,0.126246
0,0.0851351,6.75676e-06,2,0.12707
0,0.0851351,6.89189e-06,1,0.126654
0,0.0851351,6.89189e-06,2,0.127313
0,0.0851351,7.02703e-06,1,0.127258
0,0.0851351,7.02703e-06,2,0.12802
0,0.0851351,7.16216e-06,1,0.127375
0,0.0851351,7.16216e-06,2,0.12781
0,0.0851351,7.2973e-06,1,0.126515
0,0.0851351,7.2973e-06,2,0.128706
0,0.0851351,7.43243e-06,1,0.127447
0,0.0851351,7.43243e-06,2,0.127281
0,0.0851351,7.56757e-06,1,0.127845
0,0.0851351,7.56757e-06,2,0.126326
0,0.0851351,7.7027e-06,1,0.127299
0,0.0851351,7.7027e-06,2,0.127753
0,0.0851351,7.83784e-06,1,0.127155
0,0.0851351,7.83784e-06,2,0.128438
0,0.0851351,7.97297e-06,1,0.127451
0,0.0851351,7.97297e-06,2,0.126928
0,0.0851351,8.10811e-06,1,0.126842
0,0.0851351,8.10811e-06,2,0.127849
0,0.0851351,8.24324e-06,1,0.128272
0,0.0851351,8.24324e-06,2,0.126674
0,0.0851351,8.37838e-06,1,0.127454
0,0.0851351,8.37838e-06,2,0.125733
0,0.0851351,8.51351e-06,1,0.127076
0,0.0851351,8.51351e-06,2,0.127697
0,0.0851351,8.64865e-06,1,0.129039
0,0.0851351,8.64865e-06,2,0.127044
0,0.0851351,8.78378e-06,1,0.128423
0,0.0851351,8.78378e-06,2,0.127504
0,0.0851351,8.91892e-06,1,0.128079
0,0.0851351,8.91892e-06,2,0.128562
0,0.0851351,9.05405e-06,1,0.128358
0,0.0851351,9.05405e-06,2,0.127921
0,0.0851351,9.18919e-06,1,0.128724
0,0.0851351,9.18919e-06,2,0.127916
0,0.0851351,9.32432e-06,1,0.128781
0,0.0851351,9.32432e-06,2,0.127655
0,0.0851351,9.45946e-06,1,0.128988
0,0.0851351,9.45946e-06,2,0.128834
0,0.0851351,9.59459e-06,1,0.128552
0,0.0851351,9.59459e-06,2,0.128865
0,0.0851351,9.72973e-06,1,0.128726
0,0.0851351,9.72973e-06,2,0.12795
0,0.0851351,9.86486e-06,1,0.127052
0,0.0851351,9.86486e-06,2,0.128617
0,0.0851351,1e-05,1,0.129158
0,0.0851351,1e-05,2,0.128062
0,0.0851351,1.01351e-05,1,0.12935
0,0.0851351,1.01351e-05,2,0.129498
0,0.0851351,1.02703e-05,1,0.128742
0,0.0851351,1.02703e-05,2,0.128936
0,0.0851351,1.04054e-05,1,0.129042
0,0.0851351,1.04054e-05,2,0.129147
0,0.0851351,1.05405e-05,1,0.12929
0,0.0851351,1.05405e-05,2,0.128218
0,0.0851351,1.06757e-05,1,0.129081
0,0.0851351,1.06757e-05,2,0.13016
0,0.0851351,1.08108e-05,1,0.128813
0,0.0851351,1.08108e-05,2,0.129561
0,0.0851351,1.09459e-05,1,0.129861
0,0.0851351,1.09459e-05,2,0.129421
0,0.0851351,1.10811e-05,1,0.129681
0,0.0851351,1.10811e-05,2,0.129241
0,0.0851351,1.12162e-05,1,0.129037
0,0.0851351,1.12162e-05,2,0.129195
0,0.0851351,1.13514e-05,1,0.130531
0,0.0851351,1.13514e-05,2,0.130321
0,0.0851351,1.14865e-05,1,0.129721
0,0.0851351,1.14865e-05,2,0.128457
0,0.0851351,1.16216e-05,1,0.130137
0,0.0851351,1.16216e-05,2,0.130165
0,0.0851351,1.17568e-05,1,0.129728
0,0.0851351,1.17568e-05,2,0.129745
0,0.0851351,1.18919e-05,1,0.129841
0,0.0851351,1.18919e-05,2,0.130997
0,0.0851351,1.2027e-05,1,0.129342
0,0.0851351,1.2027e-05,2,0.129039
0,0.0851351,1.21622e-05,1,0.129447
0,0.0851351,1.21622e-05,2,0.129535
0,0.0851351,1.22973e-05,1,0.13074
0,0.0851351,1.22973e-05,2,0.129961
0,0.0851351,1.24324e-05,1,0.129394
0,0.0851351,1.24324e-05,2,0.129869
0,0.0851351,1.25676e-05,1,0.129685
0,0.0851351,1.25676e-05,2,0.12924
0,0.0851351,1.27027e-05,1,0.130173
0,0.0851351,1.27027e-05,2,0.130243
0,0.0851351,1.28378e-05,1,0.130858
0,0.0851351,1.28378e-05,2,0.130209
0,0.0851351,1.2973e-05,1,0.130295
0,0.0851351,1.2973e-05,2,0.130246
0,0.0851351,1.31081e-05,1,0.129127
0,0.0851351,1.31081e-05,2,0.130754
0,0.0851351,1.32432e-05,1,0.129461
0,0.0851351,1.32432e-05,2,0.130326
0,0.0851351,1.33784e-05,1,0.129252
0,0.0851351,1.33784e-05,2,0.130775
0,0.0851351,1.35135e-05,1,0.130853
0,0.0851351,1.35135e-05,2,0.130064
0,0.0851351,1.36486e-05,1,0.130516
0,0.0851351,1.36486e-05,2,0.130574
0,0.0851351,1.37838e-05,1,0.130186
0,0.0851351,1.37838e-05,2,0.130066
0,0.0851351,1.39189e-05,1,0.130246
0,0.0851351,1.39189e-05,2,0.129644
0,0.0851351,1.40541e-05,1,0.130699
0,0.0851351,1.40541e-05,2,0.129806
0,0.0851351,1.41892e-05,1,0.129992
0,0.0851351,1.41892e-05,2,0.13024
0,0.0851351,1.43243e-05,1,0.130888
0,0.0851351,1.43243e-05,2,0.129753
0,0.0851351,1.44595e-05,1,0.130361
0,0.0851351,1.44595e-05,2,0.130509
0,0.0851351,1.45946e-05,1,0.130413
0,0.0851351,1.45946e-05,2,0.129977
0,0.0851351,1.47297e-05,1,0.129964
0,0.0851351,1.47297e-05,2,0.129742
0,0.0851351,1.48649e-05,1,0.129693
0,0.0851351,1.48649e-05,2,0.129453
0,0.0851351,1.5e-05,1,0.130185
0,0.0851351,1.5e-05,2,0.131231
0,0.0878378,5e-06,1,0.127666
0,0.0878378,5e-06,2,0.125212
0,0.0878378,5.13514e-06,1,0.125638
0,0.0878378,5.13514e-06,2,0.126882
0,0.0878378,5.27027e-06,1,0.12665
0,0.0878378,5.27027e-06,2,0.124927
0,0.0878378,5.40541e-06,1,0.126362
0,0.0878378,5.40541e-06,2,0.127872
0,0.0878378,5.54054e-06,1,0.127327
0,0.0878378,5.54054e-06,2,0.12666
0,0.0878378,5.67568e-06,1,0.126725
0,0.0878378,5.67568e-06,2,0.127157
0,0.0878378,5.81081e-06,1,0.126574
0,0.0878378,5.81081e-06,2,0.126137
0,0.0878378,5.94595e-06,1,0.127009
0,0.0878378,5.94595e-06,2,0.126515
0,0.0878378,6.08108e-06,1,0.127495
0,0.0878378,6.08108e-06,2,0.126212
0,0.0878378,6.21622e-06,1,0.12653
0,0.0878378,6.21622e-06,2,0.12694
0,0.0878378,6.35135e-06,1,0.125662
0,0.0878378,6.35135e-06,2,0.126252
0,0.0878378,6.48649e-06,1,0.127182
0,0.0878378,6.48649e-06,2,0.126236
0,0.0878378,6.62162e-06,1,0.12711
0,0.0878378,6.62162e-06,2,0.127377
0,0.0878378,6.75676e-06,1,0.126819
0,0.0878378,6.75676e-06,2,0.127681
0,0.0878378,6.89189e-06,1,0.126531
0,0.0878378,6.89189e-06,2,0.126741
0,0.0878378,7.02703e-06,1,0.126499
0,0.0878378,7.02703e-06,2,0.128026
0,0.0878378,7.16216e-06,1,0.126271
0,0.0878378,7.16216e-06,2,0.126197
0,0.0878378,7.2973e-06,1,0.126059
0,0.0878378,7.2973e-06,2,0.127738
0,0.0878378,7.43243e-06,1,0.127691
0,0.0878378,7.43243e-06,2,0.127771
0,0.0878378,7.56757e-06,1,0.128264
0,0.0878378,7.56757e-06,2,0.126531
0,0.0878378,7.7027e-06,1,0.127098
0,0.0878378,7.7027e-06,2,0.127734
0,0.0878378,7.83784e-06,1,0.128061
0,0.0878378,7.83784e-06,2,0.128387
0,0.0878378,7.97297e-06,1,0.127099
0,0.0878378,7.97297e-06,2,0.127388
0,0.0878378,8.10811e-06,1,0.126825
0,0.0878378,8.10811e-06,2,0.128683
0,0.0878378,8.24324e-06,1,0.127406
0,0.0878378,8.24324e-06,2,0.126359
0,0.0878378,8.37838e-06,1,0.127513
0,0.0878378,8.37838e-06,2,0.127942
0,0.0878378,8.51351e-06,1,0.128689
0,0.0878378,8.51351e-06,2,0.128596
0,0.0878378,8.64865e-06,1,0.128061
0,0.0878378,8.64865e-06,2,0.127414
0,0.0878378,8.78378e-06,1,0.129036
0,0.0878378,8.78378e-06,2,0.128079
0,0.0878378,8.91892e-06,1,0.127835
0,0.0878378,8.91892e-06,2,0.127325
0,0.0878378,9.05405e-06,1,0.127994
0,0.0878378,9.05405e-06,2,0.127672
0,0.0878378,9.18919e-06,1,0.12793
0,0.0878378,9.18919e-06,2,0.12746
0,0.0878378,9.32432e-06,1,0.128468
0,0.0878378,9.32432e-06,2,0.128799
0,0.0878378,9.45946e-06,1,0.128371
0,0.0878378,9.45946e-06,2,0.127809
0,0.0878378,9.59459e-06,1,0.129273
0,0.0878378,9.59459e-06,2,0.127846
0,0.0878378,9.72973e-06,1,0.128803
0,0.0878378,9.72973e-06,2,0.128579
0,0.0878378,9.86486e-06,1,0.127612
0,0.0878378,9.86486e-06,2,0.127659
0,0.0878378,1e-05,1,0.128543
0,0.0878378,1e-05,2,0.128648
0,0.0878378,1.01351e-05,1,0.129455
0,0.0878378,1.01351e-05,2,0.127592
0,0.0878378,1.02703e-05,1,0.127983
0,0.0878378,1.02703e-05,2,0.128547
0,0.0878378,1.04054e-05,1,0.128406
0,0.0878378,1.04054e-05,2,0.130005
0,0.0878378,1.05405e-05,1,0.128447
0,0.0878378,1.05405e-05,2,0.128055
0,0.0878378,1.06757e-05,1,0.128828
0,0.0878378,1.06757e-05,2,0.128822
0,0.0878378,1.08108e-05,1,0.129179
0,0.0878378,1.08108e-05,2,0.128268
0,0.0878378,1.09459e-05,1,0.128828
0,0.0878378,1.09459e-05,2,0.129509
0,0.0878378,1.10811e-05,1,0.127937
0,0.0878378,1.10811e-05,2,0.129009
0,0.0878378,1.12162e-05,1,0.129378
0,0.0878378,1.12162e-05,2,0.128693
0,0.0878378,1.13514e-05,1,0.129312
0,0.0878378,1.13514e-05,2,0.130194
0,0.0878378,1.14865e-05,1,0.130076
0,0.0878378,1.14865e-05,2,0.12901
0,0.0878378,1.16216e-05,1,0.13014
0,0.0878378,1.16216e-05,2,0.129221
0,0.0878378,1.17568e-05,1,0.128934
0,0.0878378,1.17568e-05,2,0.129633
0,0.0878378,1.18919e-05,1,0.129393
0,0.0878378,1.18919e-05,2,0.128903
0,0.0878378,1.2027e-05,1,0.12921
0,0.0878378,1.2027e-05,2,0.129277
0,0.0878378,1.21622e-05,1,0.129407
0,0.0878378,1.21622e-05,2,0.129472
0,0.0878378,1.22973e-05,1,0.128987
0,0.0878378,1.22973e-05,2,0.128423
0,0.0878378,1.24324e-05,1,0.129469
0,0.0878378,1.24324e-05,2,0.129223
0,0.0878378,1.25676e-05,1,0.129102
0,0.0878378,1.25676e-05,2,0.130006
0,0.0878378,1.27027e-05,1,0.130272
0,0.0878378,1.27027e-05,2,0.12991
0,0.0878378,1.28378e-05,1,0.130088
0,0.0878378,1.28378e-05,2,0.130495
0,0.0878378,1.2973e-05,1,0.130199
0,0.0878378,1.2973e-05,2,0.129002
0,0.0878378,1.31081e-05,1,0.129086
0,0.0878378,1.31081e-05,2,0.129873
0,0.0878378,1.32432e-05,1,0.130392
0,0.0878378,1.32432e-05,2,0.128547
0,0.0878378,1.33784e-05,1,0.130104
0,0.0878378,1.33784e-05,2,0.129134
0,0.0878378,1.35135e-05,1,0.130281
0,0.0878378,1.35135e-05,2,0.129316
0,0.0878378,1.36486e-05,1,0.129691
0,0.0878378,1.36486e-05,2,0.130461
0,0.0878378,1.37838e-05,1,0.129428
0,0.0878378,1.37838e-05,2,0.129664
0,0.0878378,1.39189e-05,1,0.129922
0,0.0878378,1.39189e-05,2,0.130041
0,0.0878378,1.40541e-05,1,0.13086
0,0.0878378,1.40541e-05,2,0.129973
0,0.0878378,1.41892e-05,1,0.130171
0,0.0878378,1.41892e-05,2,0.129973
0,0.0878378,1.43243e-05,1,0.130078
0,0.0878378,1.43243e-05,2,0.131118
0,0.0878378,1.44595e-05,1,0.130216
0,0.0878378,1.44595e-05,2,0.130918
0,0.0878378,1.45946e-05,1,0.129315
0,0.0878378,1.45946e-05,2,0.12993
0,0.0878378,1.47297e-05,1,0.13
0,0.0878378,1.47297e-05,2,0.129371
0,0.0878378,1.48649e-05,1,0.129784
0,0.0878378,1.48649e-05,2,0.130782
0,0.0878378,1.5e-05,1,0.130358
0,0.0878378,1.5e-05,2,0.130035
0,0.0905405,5e-06,1,0.127463
0,0.0905405,5e-06,2,0.126311
0,0.0905405,5.13514e-06,1,0.126049
0,0.0905405,5.13514e-06,2,0.126611
0,0.0905405,5.27027e-06,1,0.126263
0,0.0905405,5.27027e-06,2,0.126288
0,0.0905405,5.40541e-06,1,0.126454
0,0.0905405,5.40541e-06,2,0.126915
0,0.0905405,5.54054e-06,1,0.126272
0,0.0905405,5.54054e-06,2,0.124724
0,0.0905405,5.67568e-06,1,0.127301
0,0.0905405,5.67568e-06,2,0.125577
0,0.0905405,5.81081e-06,1,0.126018
0,0.0905405,5.81081e-06,2,0.127179
0,0.0905405,5.94595e-06,1,0.126188
0,0.0905405,5.94595e-06,2,0.126021
0,0.0905405,6.08108e-06,1,0.127333
0,0.0905405,6.08108e-06,2,0.12741
0,0.0905405,6.21622e-06,1,0.125131
0,0.0905405,6.21622e-06,2,0.126647
0,0.0905405,6.35135e-06,1,0.126817
0,0.0905405,6.35135e-06,2,0.126948
0,0.0905405,6.48649e-06,1,0.127163
0,0.0905405,6.48649e-06,2,0.126548
0,0.0905405,6.62162e-06,1,0.124461
0,0.0905405,6.62162e-06,2,0.126109
0,0.0905405,6.75676e-06,1,0.125907
0,0.0905405,6.75676e-06,2,0.12589
0,0.0905405,6.89189e-06,1,0.126548
0,0.0905405,6.89189e-06,2,0.126823
0,0.0905405,7.02703e-06,1,0.125132
0,0.0905405,7.02703e-06,2,0.127351
0,0.0905405,7.16216e-06,1,0.126342
0,0.0905405,7.16216e-06,2,0.125396
0,0.0905405,7.2973e-06,1,0.12724
0,0.0905405,7.2973e-06,2,0.126021
0,0.0905405,7.43243e-06,1,0.126929
0,0.0905405,7.43243e-06,2,0.127542
0,0.0905405,7.56757e-06,1,0.129278
0,0.0905405,7.56757e-06,2,0.126154
0,0.0905405,7.7027e-06,1,0.127828
0,0.0905405,7.7027e-06,2,0.12752
0,0.0905405,7.83784e-06,1,0.127647
0,0.0905405,7.83784e-06,2,0.128388
0,0.0905405,7.97297e-06,1,0.128013
0,0.0905405,7.97297e-06,2,0.127573
0,0.0905405,8.10811e-06,1,0.127873
0,0.0905405,8.10811e-06,2,0.128113
0,0.0905405,8.24324e-06,1,0.127536
0,0.0905405,8.24324e-06,2,0.128189
0,0.0905405,8.37838e-06,1,0.127898
0,0.0905405,8.37838e-06,2,0.127871
0,0.0905405,8.51351e-06,1,0.127485
0,0.0905405,8.51351e-06,2,0.127124
0,0.0905405,8.64865e-06,1,0.128417
0,0.0905405,8.64865e-06,2,0.127019
0,0.0905405,8.78378e-06,1,0.12711
0,0.0905405,8.78378e-06,2,0.126957
0,0.0905405,8.91892e-06,1,0.127768
0,0.0905405,8.91892e-06,2,0.12752
0,0.0905405,9.05405e-06,1,0.12945
0,0.0905405,9.05405e-06,2,0.127624
0,0.0905405,9.18919e-06,1,0.128484
0,0.0905405,9.18919e-06,2,0.126913
0,0.0905405,9.32432e-06,1,0.128536
0,0.0905405,9.32432e-06,2,0.127524
0,0.0905405,9.45946e-06,1,0.128743
0,0.0905405,9.45946e-06,2,0.128299
0,0.0905405,9.59459e-06,1,0.129688
0,0.0905405,9.59459e-06,2,0.129398
0,0.0905405,9.72973e-06,1,0.127452
0,0.0905405,9.72973e-06,2,0.127929
0,0.0905405,9.86486e-06,1,0.128368
0,0.0905405,9.86486e-06,2,0.127931
0,0.0905405,1e-05,1,0.127927
0,0.0905405,1e-05,2,0.127783
0,0.0905405,1.01351e-05,1,0.128512
0,0.0905405,1.01351e-05,2,0.12786
0,0.0905405,1.02703e-05,1,0.128713
0,0.0905405,1.02703e-05,2,0.128246
0,0.0905405,1.04054e-05,1,0.128247
0,0.0905405,1.04054e-05,2,0.128726
0,0.0905405,1.05405e-05,1,0.12875
0,0.0905405,1.05405e-05,2,0.127724
0,0.0905405,1.06757e-05,1,0.128476
0,0.0905405,1.06757e-05,2,0.128548
0,0.0905405,1.08108e-05,1,0.129195
0,0.0905405,1.08108e-05,2,0.129251
0,0.0905405,1.09459e-05,1,0.129238
0,0.0905405,1.09459e-05,2,0.129026
0,0.0905405,1.10811e-05,1,0.129151
0,0.0905405,1.10811e-05,2,0.129028
0,0.0905405,1.12162e-05,1,0.128554
0,0.0905405,1.12162e-05,2,0.128615
0,0.0905405,1.13514e-05,1,0.128472
0,0.0905405,1.13514e-05,2,0.129048
0,0.0905405,1.14865e-05,1,0.128195
0,0.0905405,1.14865e-05,2,0.12957
0,0.0905405,1.16216e-05,1,0.129442
0,0.0905405,1.16216e-05,2,0.128848
0,0.0905405,1.17568e-05,1,0.129478
0,0.0905405,1.17568e-05,2,0.128904
0,0.0905405,1.18919e-05,1,0.128607
0,0.0905405,1.18919e-05,2,0.128511
0,0.0905405,1.2027e-05,1,0.129007
0,0.0905405,1.2027e-05,2,0.129153
0,0.0905405,1.21622e-05,1,0.12864
0,0.0905405,1.21622e-05,2,0.129003
0,0.0905405,1.22973e-05,1,0.128458
0,0.0905405,1.22973e-05,2,0.128945
0,0.0905405,1.24324e-05,1,0.129186
0,0.0905405,1.24324e-05,2,0.129698
0,0.0905405,1.25676e-05,1,0.129723
0,0.0905405,1.25676e-05,2,0.129709
0,0.0905405,1.27027e-05,1,0.129457
0,0.0905405,1.27027e-05,2,0.130388
0,0.0905405,1.28378e-05,1,0.129539
0,0.0905405,1.28378e-05,2,0.12901
0,0.0905405,1.2973e-05,1,0.128676
0,0.0905405,1.2973e-05,2,0.129373
0,0.0905405,1.31081e-05,1,0.130141
0,0.0905405,1.31081e-05,2,0.129736
0,0.0905405,1.32432e-05,1,0.128697
0,0.0905405,1.32432e-05,2,0.129262
0,0.0905405,1.33784e-05,1,0.129535
0,0.0905405,1.33784e-05,2,0.129938
0,0.0905405,1.35135e-05,1,0.128965
0,0.0905405,1.35135e-05,2,0.130064
0,0.0905405,1.36486e-05,1,0.130138
0,0.0905405,1.36486e-05,2,0.129274
0,0.0905405,1.37838e-05,1,0.130032
0,0.0905405,1.37838e-05,2,0.129664
0,0.0905405,1.39189e-05,1,0.128951
0,0.0905405,1.39189e-05,2,0.130712
0,0.0905405,1.40541e-05,1,0.128812
0,0.0905405,1.40541e-05,2,0.130285
0,0.0905405,1.41892e-05,1,0.129236
0,0.0905405,1.41892e-05,2,0.129476
0,0.0905405,1.43243e-05,1,0.13007
0,0.0905405,1.43243e-05,2,0.129784
0,0.0905405,1.44595e-05,1,0.130861
0,0.0905405,1.44595e-05,2,0.130498
0,0.0905405,1.45946e-05,1,0.129516
0,0.0905405,1.45946e-05,2,0.129952
0,0.0905405,1.47297e-05,1,0.13008
0,0.0905405,1.47297e-05,2,0.130687
0,0.0905405,1.48649e-05,1,0.129774
0,0.0905405,1.48649e-05,2,0.130066
0,0.0905405,1.5e-05,1,0.129722
0,0.0905405,1.5e-05,2,0.130703
0,0.0932432,5e-06,1,0.125898
0,0.0932432,5e-06,2,0.126269
0,0.0932432,5.13514e-06,1,0.124005
0,0.0932432,5.13514e-06,2,0.125586
0,0.0932432,5.27027e-06,1,0.124714
0,0.0932432,5.27027e-06,2,0.126355
0,0.0932432,5.40541e-06,1,0.126575
0,0.0932432,5.40541e-06,2,0.127269
0,0.0932432,5.54054e-06,1,0.127089
0,0.0932432,5.54054e-06,2,0.125221
0,0.0932432,5.67568e-06,1,0.126291
0,0.0932432,5.67568e-06,2,0.126669
0,0.0932432,5.81081e-06,1,0.125989
0,0.0932432,5.81081e-06,2,0.125153
0,0.0932432,5.94595e-06,1,0.125938
0,0.0932432,5.94595e-06,2,0.126191
0,0.0932432,6.08108e-06,1,0.125612
0,0.0932432,6.08108e-06,2,0.124887
0,0.0932432,6.21622e-06,1,0.124191
0,0.0932432,6.21622e-06,2,0.124394
0,0.0932432,6.35135e-06,1,0.125421
0,0.0932432,6.35135e-06,2,0.125957
0,0.0932432,6.48649e-06,1,0.125579
0,0.0932432,6.48649e-06,2,0.125544
0,0.0932432,6.62162e-06,1,0.126262
0,0.0932432,6.62162e-06,2,0.125083
0,0.0932432,6.75676e-06,1,0.126457
0,0.0932432,6.75676e-06,2,0.126172
0,0.0932432,6.89189e-06,1,0.126162
0,0.0932432,6.89189e-06,2,0.12685
0,0.0932432,7.02703e-06,1,0.126972
0,0.0932432,7.02703e-06,2,0.124752
0,0.0932432,7.16216e-06,1,0.126132
0,0.0932432,7.16216e-06,2,0.124225
0,0.0932432,7.2973e-06,1,0.127369
0,0.0932432,7.2973e-06,2,0.127525
0,0.0932432,7.43243e-06,1,0.126385
0,0.0932432,7.43243e-06,2,0.127374
0,0.0932432,7.56757e-06,1,0.126694
0,0.0932432,7.56757e-06,2,0.126699
0,0.0932432,7.7027e-06,1,0.127215
0,0.0932432,7.7027e-06,2,0.127059
0,0.0932432,7.83784e-06,1,0.12684
0,0.0932432,7.83784e-06,2,0.12564
0,0.0932432,7.97297e-06,1,0.126947
0,0.0932432,7.97297e-06,2,0.1271
0,0.0932432,8.10811e-06,1,0.127436
0,0.0932432,8.10811e-06,2,0.127766
0,0.0932432,8.24324e-06,1,0.127344
0,0.0932432,8.24324e-06,2,0.126572
0,0.0932432,8.37838e-06,1,0.127468
0,0.0932432,8.37838e-06,2,0.127288
0,0.0932432,8.51351e-06,1,0.127504
0,0.0932432,8.51351e-06,2,0.127954
0,0.0932432,8.64865e-06,1,0.127365
0,0.0932432,8.64865e-06,2,0.12784
0,0.0932432,8.78378e-06,1,0.127179
0,0.0932432,8.78378e-06,2,0.126135
0,0.0932432,8.91892e-06,1,0.127393
0,0.0932432,8.91892e-06,2,0.126386
0,0.0932432,9.05405e-06,1,0.126779
0,0.0932432,9.05405e-06,2,0.126956
0,0.0932432,9.18919e-06,1,0.128517
0,0.0932432,9.18919e-06,2,0.127135
0,0.0932432,9.32432e-06,1,0.12757
0,0.0932432,9.32432e-06,2,0.128001
0,0.0932432,9.45946e-06,1,0.127545
0,0.0932432,9.45946e-06,2,0.128422
0,0.0932432,9.59459e-06,1,0.127331
0,0.0932432,9.59459e-06,2,0.128462
0,0.0932432,9.72973e-06,1,0.128615
0,0.0932432,9.72973e-06,2,0.127634
0,0.0932432,9.86486e-06,1,0.128337
0,0.0932432,9.86486e-06,2,0.128974
0,0.0932432,1e-05,1,0.127932
0,0.0932432,1e-05,2,0.128172
0,0.0932432,1.01351e-05,1,0.128023
0,0.0932432,1.01351e-05,2,0.128733
0,0.0932432,1.02703e-05,1,0.128082
0,0.0932432,1.02703e-05,2,0.127677
0,0.0932432,1.04054e-05,1,0.128589
0,0.0932432,1.04054e-05,2,0.127508
0,0.0932432,1.05405e-05,1,0.128091
0,0.0932432,1.05405e-05,2,0.128508
0,0.0932432,1.06757e-05,1,0.127961
0,0.0932432,1.06757e-05,2,0.128889
0,0.0932432,1.08108e-05,1,0.129332
0,0.0932432,1.08108e-05,2,0.128202
0,0.0932432,1.09459e-05,1,0.127862
0,0.0932432,1.09459e-05,2,0.129152
0,0.0932432,1.10811e-05,1,0.128006
0,0.0932432,1.10811e-05,2,0.129178
0,0.0932432,1.12162e-05,1,0.129178
0,0.0932432,1.12162e-05,2,0.127312
0,0.0932432,1.13514e-05,1,0.129317
0,0.0932432,1.13514e-05,2,0.128337
0,0.0932432,1.14865e-05,1,0.129289
0,0.0932432,1.14865e-05,2,0.130374
0,0.0932432,1.16216e-05,1,0.128348
0,0.0932432,1.16216e-05,2,0.127828
0,0.0932432,1.17568e-05,1,0.128205
0,0.0932432,1.17568e-05,2,0.128416
0,0.0932432,1.18919e-05,1,0.128
0,0.0932432,1.18919e-05,2,0.127868
0,0.0932432,1.2027e-05,1,0.128251
0,0.0932432,1.2027e-05,2,0.127886
0,0.0932432,1.21622e-05,1,0.128684
0,0.0932432,1.21622e-05,2,0.128413
0,0.0932432,1.22973e-05,1,0.12827
0,0.0932432,1.22973e-05,2,0.130412
0,0.0932432,1.24324e-05,1,0.128666
0,0.0932432,1.24324e-05,2,0.129704
0,0.0932432,1.25676e-05,1,0.129056
0,0.0932432,1.25676e-05,2,0.128678
0,0.0932432,1.27027e-05,1,0.128955
0,0.0932432,1.27027e-05,2,0.129803
0,0.0932432,1.28378e-05,1,0.127986
0,0.0932432,1.28378e-05,2,0.129486
0,0.0932432,1.2973e-05,1,0.129397
0,0.0932432,1.2973e-05,2,0.12867
0,0.0932432,1.31081e-05,1,0.129042
0,0.0932432,1.31081e-05,2,0.12916
0,0.0932432,1.32432e-05,1,0.12926
0,0.0932432,1.32432e-05,2,0.130237
0,0.0932432,1.33784e-05,1,0.1294
0,0.0932432,1.33784e-05,2,0.129128
0,0.0932432,1.35135e-05,1,0.130178
0,0.0932432,1.35135e-05,2,0.129626
0,0.0932432,1.36486e-05,1,0.130152
0,0.0932432,1.36486e-05,2,0.129694
0,0.0932432,1.37838e-05,1,0.128906
0,0.0932432,1.37838e-05,2,0.128658
0,0.0932432,1.39189e-05,1,0.129309
0,0.0932432,1.39189e-05,2,0.130338
0,0.0932432,1.40541e-05,1,0.129484
0,0.0932432,1.40541e-05,2,0.129788
0,0.0932432,1.41892e-05,1,0.129368
0,0.0932432,1.41892e-05,2,0.13048
0,0.0932432,1.43243e-05,1,0.129003
0,0.0932432,1.43243e-05,2,0.129173
0,0.0932432,1.44595e-05,1,0.129948
0,0.0932432,1.44595e-05,2,0.129129
0,0.0932432,1.45946e-05,1,0.129549
0,0.0932432,1.45946e-05,2,0.129809
0,0.0932432,1.47297e-05,1,0.130142
0,0.0932432,1.47297e-05,2,0.130587
0,0.0932432,1.48649e-05,1,0.128521
0,0.0932432,1.48649e-05,2,0.130265
0,0.0932432,1.5e-05,1,0.13014
0,0.0932432,1.5e-05,2,0.129767
0,0.0959459,5e-06,1,0.127328
0,0.0959459,5e-06,2,0.126741
0,0.0959459,5.13514e-06,1,0.125538
0,0.0959459,5.13514e-06,2,0.124376
0,0.0959459,5.27027e-06,1,0.124435
0,0.0959459,5.27027e-06,2,0.12634
0,0.0959459,5.40541e-06,1,0.12548
0,0.0959459,5.40541e-06,2,0.126838
0,0.0959459,5.54054e-06,1,0.12483
0,0.0959459,5.54054e-06,2,0.125794
0,0.0959459,5.67568e-06,1,0.125855
