omega,alpha,beta,action,Count
0,0.0878378,1.27027e-05,3,0.0104878
0,0.0878378,1.27027e-05,4,0.0863687
0,0.0878378,1.28378e-05,1,0.0678788
0,0.0878378,1.28378e-05,2,0.851965
0,0.0878378,1.28378e-05,3,0.0110874
0,0.0878378,1.28378e-05,4,0.0690692
0,0.0878378,1.2973e-05,1,0.0855646
0,0.0878378,1.2973e-05,2,0.828746
0,0.0878378,1.2973e-05,3,0.0001388
0,0.0878378,1.2973e-05,4,0.0855504
0,0.0878378,1.31081e-05,1,0.0853706
0,0.0878378,1.31081e-05,2,0.821716
0,0.0878378,1.31081e-05,3,0.0062927
0,0.0878378,1.31081e-05,4,0.0866208
0,0.0878378,1.32432e-05,1,0.106252
0,0.0878378,1.32432e-05,2,0.7769
0,0.0878378,1.32432e-05,3,0.01065
0,0.0878378,1.32432e-05,4,0.106198
0,0.0878378,1.33784e-05,1,0.0858141
0,0.0878378,1.33784e-05,2,0.821547
0,0.0878378,1.33784e-05,3,0.0065156
0,0.0878378,1.33784e-05,4,0.0861228
0,0.0878378,1.35135e-05,1,0.120625
0,0.0878378,1.35135e-05,2,0.727223
0,0.0878378,1.35135e-05,3,0.0296983
0,0.0878378,1.35135e-05,4,0.122454
0,0.0878378,1.36486e-05,1,0.0729848
0,0.0878378,1.36486e-05,2,0.852325
0,0.0878378,1.36486e-05,3,0.0017131
0,0.0878378,1.36486e-05,4,0.0729773
0,0.0878378,1.37838e-05,1,0.0846636
0,0.0878378,1.37838e-05,2,0.809945
0,0.0878378,1.37838e-05,3,0.0207365
0,0.0878378,1.37838e-05,4,0.0846552
0,0.0878378,1.39189e-05,1,0.0713493
0,0.0878378,1.39189e-05,2,0.851958
0,0.0878378,1.39189e-05,3,0.005341
0,0.0878378,1.39189e-05,4,0.071352
0,0.0878378,1.40541e-05,1,0.100576
0,0.0878378,1.40541e-05,2,0.788076
0,0.0878378,1.40541e-05,3,0.0107942
0,0.0878378,1.40541e-05,4,0.100554
0,0.0878378,1.41892e-05,1,0.0644184
0,0.0878378,1.41892e-05,2,0.860891
0,0.0878378,1.41892e-05,3,0.0103531
0,0.0878378,1.41892e-05,4,0.0643372
0,0.0878378,1.43243e-05,1,0.0814739
0,0.0878378,1.43243e-05,2,0.822096
0,0.0878378,1.43243e-05,3,0.0148911
0,0.0878378,1.43243e-05,4,0.0815386
0,0.0878378,1.44595e-05,1,0.0895216
0,0.0878378,1.44595e-05,2,0.804481
0,0.0878378,1.44595e-05,3,0.0164542
0,0.0878378,1.44595e-05,4,0.0895431
0,0.0878378,1.45946e-05,1,0.101316
0,0.0878378,1.45946e-05,2,0.786145
0,0.0878378,1.45946e-05,3,0.0112407
0,0.0878378,1.45946e-05,4,0.101299
0,0.0878378,1.47297e-05,1,0.107802
0,0.0878378,1.47297e-05,2,0.767057
0,0.0878378,1.47297e-05,3,0.0173059
0,0.0878378,1.47297e-05,4,0.107835
0,0.0878378,1.48649e-05,1,0.0955889
0,0.0878378,1.48649e-05,2,0.791056
0,0.0878378,1.48649e-05,3,0.0177844
0,0.0878378,1.48649e-05,4,0.0955709
0,0.0878378,1.5e-05,1,0.0972818
0,0.0878378,1.5e-05,2,0.796592
0,0.0878378,1.5e-05,3,0.0073863
0,0.0878378,1.5e-05,4,0.0987402
0,0.0905405,5e-06,1,0.128663
0,0.0905405,5e-06,2,0.732319
0,0.0905405,5e-06,3,0.0174225
0,0.0905405,5e-06,4,0.121595
0,0.0905405,5.13514e-06,1,0.140707
0,0.0905405,5.13514e-06,2,0.703221
0,0.0905405,5.13514e-06,3,0.0170392
0,0.0905405,5.13514e-06,4,0.139034
0,0.0905405,5.27027e-06,1,0.146397
0,0.0905405,5.27027e-06,2,0.68651
0,0.0905405,5.27027e-06,3,0.0229465
0,0.0905405,5.27027e-06,4,0.144147
0,0.0905405,5.40541e-06,1,0.12843
0,0.0905405,5.40541e-06,2,0.724023
0,0.0905405,5.40541e-06,3,0.0207873
0,0.0905405,5.40541e-06,4,0.12676
0,0.0905405,5.54054e-06,1,0.162094
0,0.0905405,5.54054e-06,2,0.657946
0,0.0905405,5.54054e-06,3,0.0212942
0,0.0905405,5.54054e-06,4,0.158666
0,0.0905405,5.67568e-06,1,0.127017
0,0.0905405,5.67568e-06,2,0.71828
0,0.0905405,5.67568e-06,3,0.0264349
0,0.0905405,5.67568e-06,4,0.128268
0,0.0905405,5.81081e-06,1,0.112909
0,0.0905405,5.81081e-06,2,0.755463
0,0.0905405,5.81081e-06,3,0.0136238
0,0.0905405,5.81081e-06,4,0.118004
0,0.0905405,5.94595e-06,1,0.14246
0,0.0905405,5.94595e-06,2,0.700102
0,0.0905405,5.94595e-06,3,0.0152654
0,0.0905405,5.94595e-06,4,0.142172
0,0.0905405,6.08108e-06,1,0.110437
0,0.0905405,6.08108e-06,2,0.769606
0,0.0905405,6.08108e-06,3,0.0128482
0,0.0905405,6.08108e-06,4,0.107109
0,0.0905405,6.21622e-06,1,0.153701
0,0.0905405,6.21622e-06,2,0.663415
0,0.0905405,6.21622e-06,3,0.0291814
0,0.0905405,6.21622e-06,4,0.153702
0,0.0905405,6.35135e-06,1,0.0976061
0,0.0905405,6.35135e-06,2,0.769978
0,0.0905405,6.35135e-06,3,0.0339785
0,0.0905405,6.35135e-06,4,0.0984376
0,0.0905405,6.48649e-06,1,0.13994
0,0.0905405,6.48649e-06,2,0.708934
0,0.0905405,6.48649e-06,3,0.0142957
0,0.0905405,6.48649e-06,4,0.13683
0,0.0905405,6.62162e-06,1,0.161595
0,0.0905405,6.62162e-06,2,0.649865
0,0.0905405,6.62162e-06,3,0.0207115
0,0.0905405,6.62162e-06,4,0.167829
0,0.0905405,6.75676e-06,1,0.149657
0,0.0905405,6.75676e-06,2,0.689967
0,0.0905405,6.75676e-06,3,0.0090519
0,0.0905405,6.75676e-06,4,0.151324
0,0.0905405,6.89189e-06,1,0.127878
0,0.0905405,6.89189e-06,2,0.725128
0,0.0905405,6.89189e-06,3,0.016196
0,0.0905405,6.89189e-06,4,0.130798
0,0.0905405,7.02703e-06,1,0.135639
0,0.0905405,7.02703e-06,2,0.697442
0,0.0905405,7.02703e-06,3,0.0262806
0,0.0905405,7.02703e-06,4,0.140639
0,0.0905405,7.16216e-06,1,0.149016
0,0.0905405,7.16216e-06,2,0.679079
0,0.0905405,7.16216e-06,3,0.0248862
0,0.0905405,7.16216e-06,4,0.147019
0,0.0905405,7.2973e-06,1,0.136264
0,0.0905405,7.2973e-06,2,0.712653
0,0.0905405,7.2973e-06,3,0.01732
0,0.0905405,7.2973e-06,4,0.133764
0,0.0905405,7.43243e-06,1,0.106469
0,0.0905405,7.43243e-06,2,0.756906
0,0.0905405,7.43243e-06,3,0.0315842
0,0.0905405,7.43243e-06,4,0.105041
0,0.0905405,7.56757e-06,1,0.134109
0,0.0905405,7.56757e-06,2,0.72692
0,0.0905405,7.56757e-06,3,0.0068636
0,0.0905405,7.56757e-06,4,0.132107
0,0.0905405,7.7027e-06,1,0.0974657
0,0.0905405,7.7027e-06,2,0.793524
0,0.0905405,7.7027e-06,3,0.0115448
0,0.0905405,7.7027e-06,4,0.0974659
0,0.0905405,7.83784e-06,1,0.0928379
0,0.0905405,7.83784e-06,2,0.788845
0,0.0905405,7.83784e-06,3,0.0240628
0,0.0905405,7.83784e-06,4,0.0942548
0,0.0905405,7.97297e-06,1,0.0894054
0,0.0905405,7.97297e-06,2,0.806334
0,0.0905405,7.97297e-06,3,0.0162766
0,0.0905405,7.97297e-06,4,0.0879838
0,0.0905405,8.10811e-06,1,0.115194
0,0.0905405,8.10811e-06,2,0.752443
0,0.0905405,8.10811e-06,3,0.0168312
0,0.0905405,8.10811e-06,4,0.115532
0,0.0905405,8.24324e-06,1,0.103611
0,0.0905405,8.24324e-06,2,0.783159
0,0.0905405,8.24324e-06,3,0.0096376
0,0.0905405,8.24324e-06,4,0.103592
0,0.0905405,8.37838e-06,1,0.0997508
0,0.0905405,8.37838e-06,2,0.777515
0,0.0905405,8.37838e-06,3,0.0237502
0,0.0905405,8.37838e-06,4,0.0989839
0,0.0905405,8.51351e-06,1,0.128137
0,0.0905405,8.51351e-06,2,0.716626
0,0.0905405,8.51351e-06,3,0.0281375
0,0.0905405,8.51351e-06,4,0.1271
0,0.0905405,8.64865e-06,1,0.101607
0,0.0905405,8.64865e-06,2,0.785506
0,0.0905405,8.64865e-06,3,0.0135717
0,0.0905405,8.64865e-06,4,0.0993156
0,0.0905405,8.78378e-06,1,0.125601
0,0.0905405,8.78378e-06,2,0.71861
0,0.0905405,8.78378e-06,3,0.0260179
0,0.0905405,8.78378e-06,4,0.129771
0,0.0905405,8.91892e-06,1,0.106759
0,0.0905405,8.91892e-06,2,0.77146
0,0.0905405,8.91892e-06,3,0.0125246
0,0.0905405,8.91892e-06,4,0.109257
0,0.0905405,9.05405e-06,1,0.104062
0,0.0905405,9.05405e-06,2,0.786017
0,0.0905405,9.05405e-06,3,0.0058147
0,0.0905405,9.05405e-06,4,0.104107
0,0.0905405,9.18919e-06,1,0.0957803
0,0.0905405,9.18919e-06,2,0.79552
0,0.0905405,9.18919e-06,3,0.0129216
0,0.0905405,9.18919e-06,4,0.0957778
0,0.0905405,9.32432e-06,1,0.0927161
0,0.0905405,9.32432e-06,2,0.793918
0,0.0905405,9.32432e-06,3,0.0206501
0,0.0905405,9.32432e-06,4,0.0927157
0,0.0905405,9.45946e-06,1,0.099297
0,0.0905405,9.45946e-06,2,0.780419
0,0.0905405,9.45946e-06,3,0.022094
0,0.0905405,9.45946e-06,4,0.0981902
0,0.0905405,9.59459e-06,1,0.0638166
0,0.0905405,9.59459e-06,2,0.862322
0,0.0905405,9.59459e-06,3,0.0100503
0,0.0905405,9.59459e-06,4,0.0638111
0,0.0905405,9.72973e-06,1,0.137085
0,0.0905405,9.72973e-06,2,0.708306
0,0.0905405,9.72973e-06,3,0.0175239
0,0.0905405,9.72973e-06,4,0.137085
0,0.0905405,9.86486e-06,1,0.108073
0,0.0905405,9.86486e-06,2,0.775257
0,0.0905405,9.86486e-06,3,0.0085692
0,0.0905405,9.86486e-06,4,0.108101
0,0.0905405,1e-05,1,0.0930881
0,0.0905405,1e-05,2,0.791648
0,0.0905405,1e-05,3,0.019756
0,0.0905405,1e-05,4,0.0955077
0,0.0905405,1.01351e-05,1,0.123233
0,0.0905405,1.01351e-05,2,0.734504
0,0.0905405,1.01351e-05,3,0.0206944
0,0.0905405,1.01351e-05,4,0.121568
0,0.0905405,1.02703e-05,1,0.0810325
0,0.0905405,1.02703e-05,2,0.805769
0,0.0905405,1.02703e-05,3,0.0321641
0,0.0905405,1.02703e-05,4,0.0810347
0,0.0905405,1.04054e-05,1,0.0771072
0,0.0905405,1.04054e-05,2,0.824955
0,0.0905405,1.04054e-05,3,0.0208318
0,0.0905405,1.04054e-05,4,0.0771061
0,0.0905405,1.05405e-05,1,0.102204
0,0.0905405,1.05405e-05,2,0.783293
0,0.0905405,1.05405e-05,3,0.0176533
0,0.0905405,1.05405e-05,4,0.0968496
0,0.0905405,1.06757e-05,1,0.104759
0,0.0905405,1.06757e-05,2,0.789012
0,0.0905405,1.06757e-05,3,0.006466
0,0.0905405,1.06757e-05,4,0.099763
0,0.0905405,1.08108e-05,1,0.0899042
0,0.0905405,1.08108e-05,2,0.80822
0,0.0905405,1.08108e-05,3,0.0144666
0,0.0905405,1.08108e-05,4,0.0874091
0,0.0905405,1.09459e-05,1,0.0782657
0,0.0905405,1.09459e-05,2,0.821076
0,0.0905405,1.09459e-05,3,0.0224008
0,0.0905405,1.09459e-05,4,0.0782574
0,0.0905405,1.10811e-05,1,0.0960066
0,0.0905405,1.10811e-05,2,0.799447
0,0.0905405,1.10811e-05,3,0.0100838
0,0.0905405,1.10811e-05,4,0.0944629
0,0.0905405,1.12162e-05,1,0.1098
0,0.0905405,1.12162e-05,2,0.765759
0,0.0905405,1.12162e-05,3,0.0121368
0,0.0905405,1.12162e-05,4,0.112304
0,0.0905405,1.13514e-05,1,0.0914276
0,0.0905405,1.13514e-05,2,0.803417
0,0.0905405,1.13514e-05,3,0.0137499
0,0.0905405,1.13514e-05,4,0.0914056
0,0.0905405,1.14865e-05,1,0.0806429
0,0.0905405,1.14865e-05,2,0.823246
0,0.0905405,1.14865e-05,3,0.0121453
0,0.0905405,1.14865e-05,4,0.0839655
0,0.0905405,1.16216e-05,1,0.0797004
0,0.0905405,1.16216e-05,2,0.819588
0,0.0905405,1.16216e-05,3,0.0210078
0,0.0905405,1.16216e-05,4,0.0797041
0,0.0905405,1.17568e-05,1,0.0835577
0,0.0905405,1.17568e-05,2,0.81379
0,0.0905405,1.17568e-05,3,0.0202056
0,0.0905405,1.17568e-05,4,0.0824464
0,0.0905405,1.18919e-05,1,0.101679
0,0.0905405,1.18919e-05,2,0.771129
0,0.0905405,1.18919e-05,3,0.0228348
0,0.0905405,1.18919e-05,4,0.104358
0,0.0905405,1.2027e-05,1,0.0852556
0,0.0905405,1.2027e-05,2,0.80795
0,0.0905405,1.2027e-05,3,0.0202938
0,0.0905405,1.2027e-05,4,0.0865009
0,0.0905405,1.21622e-05,1,0.0733903
0,0.0905405,1.21622e-05,2,0.851432
0,0.0905405,1.21622e-05,3,0.0018227
0,0.0905405,1.21622e-05,4,0.0733553
0,0.0905405,1.22973e-05,1,0.122213
0,0.0905405,1.22973e-05,2,0.742814
0,0.0905405,1.22973e-05,3,0.0126889
0,0.0905405,1.22973e-05,4,0.122284
0,0.0905405,1.24324e-05,1,0.0784178
0,0.0905405,1.24324e-05,2,0.823817
0,0.0905405,1.24324e-05,3,0.0193446
0,0.0905405,1.24324e-05,4,0.0784209
0,0.0905405,1.25676e-05,1,0.0661918
0,0.0905405,1.25676e-05,2,0.856566
0,0.0905405,1.25676e-05,3,0.0121582
0,0.0905405,1.25676e-05,4,0.0650845
0,0.0905405,1.27027e-05,1,0.0785407
0,0.0905405,1.27027e-05,2,0.8299
0,0.0905405,1.27027e-05,3,0.0130275
0,0.0905405,1.27027e-05,4,0.0785321
0,0.0905405,1.28378e-05,1,0.10266
0,0.0905405,1.28378e-05,2,0.784445
0,0.0905405,1.28378e-05,3,0.0103059
0,0.0905405,1.28378e-05,4,0.10259
0,0.0905405,1.2973e-05,1,0.106962
0,0.0905405,1.2973e-05,2,0.778503
0,0.0905405,1.2973e-05,3,0.010066
0,0.0905405,1.2973e-05,4,0.104469
0,0.0905405,1.31081e-05,1,0.0787629
0,0.0905405,1.31081e-05,2,0.835073
0,0.0905405,1.31081e-05,3,0.009453
0,0.0905405,1.31081e-05,4,0.0767107
0,0.0905405,1.32432e-05,1,0.0974938
0,0.0905405,1.32432e-05,2,0.780936
0,0.0905405,1.32432e-05,3,0.0240878
0,0.0905405,1.32432e-05,4,0.0974824
0,0.0905405,1.33784e-05,1,0.103421
0,0.0905405,1.33784e-05,2,0.776108
0,0.0905405,1.33784e-05,3,0.0170504
0,0.0905405,1.33784e-05,4,0.103421
0,0.0905405,1.35135e-05,1,0.0878183
0,0.0905405,1.35135e-05,2,0.807037
0,0.0905405,1.35135e-05,3,0.0173602
0,0.0905405,1.35135e-05,4,0.0877848
0,0.0905405,1.36486e-05,1,0.102282
0,0.0905405,1.36486e-05,2,0.785123
0,0.0905405,1.36486e-05,3,0.0117701
0,0.0905405,1.36486e-05,4,0.100825
0,0.0905405,1.37838e-05,1,0.0870222
0,0.0905405,1.37838e-05,2,0.802951
0,0.0905405,1.37838e-05,3,0.0246725
0,0.0905405,1.37838e-05,4,0.0853548
0,0.0905405,1.39189e-05,1,0.0998598
0,0.0905405,1.39189e-05,2,0.787415
0,0.0905405,1.39189e-05,3,0.0116275
0,0.0905405,1.39189e-05,4,0.101098
0,0.0905405,1.40541e-05,1,0.0755469
0,0.0905405,1.40541e-05,2,0.831784
0,0.0905405,1.40541e-05,3,0.0172028
0,0.0905405,1.40541e-05,4,0.0754662
0,0.0905405,1.41892e-05,1,0.110067
0,0.0905405,1.41892e-05,2,0.760328
0,0.0905405,1.41892e-05,3,0.0195251
0,0.0905405,1.41892e-05,4,0.11008
0,0.0905405,1.43243e-05,1,0.0836701
0,0.0905405,1.43243e-05,2,0.817369
0,0.0905405,1.43243e-05,3,0.0152619
0,0.0905405,1.43243e-05,4,0.0836986
0,0.0905405,1.44595e-05,1,0.0652198
0,0.0905405,1.44595e-05,2,0.852945
0,0.0905405,1.44595e-05,3,0.0166023
0,0.0905405,1.44595e-05,4,0.0652332
0,0.0905405,1.45946e-05,1,0.108895
0,0.0905405,1.45946e-05,2,0.774201
0,0.0905405,1.45946e-05,3,0.0079956
0,0.0905405,1.45946e-05,4,0.108909
0,0.0905405,1.47297e-05,1,0.0952518
0,0.0905405,1.47297e-05,2,0.79741
0,0.0905405,1.47297e-05,3,0.0120681
0,0.0905405,1.47297e-05,4,0.0952705
0,0.0905405,1.48649e-05,1,0.0709119
0,0.0905405,1.48649e-05,2,0.837069
0,0.0905405,1.48649e-05,3,0.0211039
0,0.0905405,1.48649e-05,4,0.070915
0,0.0905405,1.5e-05,1,0.0658441
0,0.0905405,1.5e-05,2,0.851299
0,0.0905405,1.5e-05,3,0.0168294
0,0.0905405,1.5e-05,4,0.0660274
0,0.0932432,5e-06,1,0.131274
0,0.0932432,5e-06,2,0.717094
0,0.0932432,5e-06,3,0.0181247
0,0.0932432,5e-06,4,0.133508
0,0.0932432,5.13514e-06,1,0.149184
0,0.0932432,5.13514e-06,2,0.676438
0,0.0932432,5.13514e-06,3,0.0224433
0,0.0932432,5.13514e-06,4,0.151935
0,0.0932432,5.27027e-06,1,0.150762
0,0.0932432,5.27027e-06,2,0.6647
0,0.0932432,5.27027e-06,3,0.0344538
0,0.0932432,5.27027e-06,4,0.150084
0,0.0932432,5.40541e-06,1,0.117489
0,0.0932432,5.40541e-06,2,0.74814
0,0.0932432,5.40541e-06,3,0.0182241
0,0.0932432,5.40541e-06,4,0.116147
0,0.0932432,5.54054e-06,1,0.1253
0,0.0932432,5.54054e-06,2,0.718682
0,0.0932432,5.54054e-06,3,0.0328871
0,0.0932432,5.54054e-06,4,0.12313
0,0.0932432,5.67568e-06,1,0.10929
0,0.0932432,5.67568e-06,2,0.752616
0,0.0932432,5.67568e-06,3,0.0253734
0,0.0932432,5.67568e-06,4,0.112721
0,0.0932432,5.81081e-06,1,0.161611
0,0.0932432,5.81081e-06,2,0.65306
0,0.0932432,5.81081e-06,3,0.0203844
0,0.0932432,5.81081e-06,4,0.164944
0,0.0932432,5.94595e-06,1,0.13648
0,0.0932432,5.94595e-06,2,0.693176
0,0.0932432,5.94595e-06,3,0.034744
0,0.0932432,5.94595e-06,4,0.1356
0,0.0932432,6.08108e-06,1,0.1586
0,0.0932432,6.08108e-06,2,0.668172
0,0.0932432,6.08108e-06,3,0.0193915
0,0.0932432,6.08108e-06,4,0.153837
0,0.0932432,6.21622e-06,1,0.170661
0,0.0932432,6.21622e-06,2,0.622395
0,0.0932432,6.21622e-06,3,0.0371197
0,0.0932432,6.21622e-06,4,0.169824
0,0.0932432,6.35135e-06,1,0.118957
0,0.0932432,6.35135e-06,2,0.734799
0,0.0932432,6.35135e-06,3,0.0278987
0,0.0932432,6.35135e-06,4,0.118345
0,0.0932432,6.48649e-06,1,0.16217
0,0.0932432,6.48649e-06,2,0.6643
0,0.0932432,6.48649e-06,3,0.0203872
0,0.0932432,6.48649e-06,4,0.153142
0,0.0932432,6.62162e-06,1,0.13427
0,0.0932432,6.62162e-06,2,0.701849
0,0.0932432,6.62162e-06,3,0.0256451
0,0.0932432,6.62162e-06,4,0.138235
0,0.0932432,6.75676e-06,1,0.122176
0,0.0932432,6.75676e-06,2,0.738173
0,0.0932432,6.75676e-06,3,0.0171589
0,0.0932432,6.75676e-06,4,0.122492
0,0.0932432,6.89189e-06,1,0.102127
0,0.0932432,6.89189e-06,2,0.771267
0,0.0932432,6.89189e-06,3,0.0218159
0,0.0932432,6.89189e-06,4,0.104791
0,0.0932432,7.02703e-06,1,0.136695
0,0.0932432,7.02703e-06,2,0.700003
0,0.0932432,7.02703e-06,3,0.0283868
0,0.0932432,7.02703e-06,4,0.134916
0,0.0932432,7.16216e-06,1,0.170582
0,0.0932432,7.16216e-06,2,0.644142
0,0.0932432,7.16216e-06,3,0.0230297
0,0.0932432,7.16216e-06,4,0.162246
0,0.0932432,7.2973e-06,1,0.0997404
0,0.0932432,7.2973e-06,2,0.79415
0,0.0932432,7.2973e-06,3,0.0095182
0,0.0932432,7.2973e-06,4,0.0965913
0,0.0932432,7.43243e-06,1,0.127196
0,0.0932432,7.43243e-06,2,0.716013
0,0.0932432,7.43243e-06,3,0.0234644
0,0.0932432,7.43243e-06,4,0.133326
0,0.0932432,7.56757e-06,1,0.124972
0,0.0932432,7.56757e-06,2,0.731284
0,0.0932432,7.56757e-06,3,0.0187741
0,0.0932432,7.56757e-06,4,0.12497
0,0.0932432,7.7027e-06,1,0.13
0,0.0932432,7.7027e-06,2,0.726959
0,0.0932432,7.7027e-06,3,0.010969
0,0.0932432,7.7027e-06,4,0.132071
0,0.0932432,7.83784e-06,1,0.13608
0,0.0932432,7.83784e-06,2,0.703636
0,0.0932432,7.83784e-06,3,0.024203
0,0.0932432,7.83784e-06,4,0.136081
0,0.0932432,7.97297e-06,1,0.10289
0,0.0932432,7.97297e-06,2,0.774609
0,0.0932432,7.97297e-06,3,0.0171131
0,0.0932432,7.97297e-06,4,0.105388
0,0.0932432,8.10811e-06,1,0.107098
0,0.0932432,8.10811e-06,2,0.755975
0,0.0932432,8.10811e-06,3,0.0298307
0,0.0932432,8.10811e-06,4,0.107096
0,0.0932432,8.24324e-06,1,0.114796
0,0.0932432,8.24324e-06,2,0.751194
0,0.0932432,8.24324e-06,3,0.0203264
0,0.0932432,8.24324e-06,4,0.113684
0,0.0932432,8.37838e-06,1,0.102162
0,0.0932432,8.37838e-06,2,0.775239
0,0.0932432,8.37838e-06,3,0.0218668
0,0.0932432,8.37838e-06,4,0.100732
0,0.0932432,8.51351e-06,1,0.118396
0,0.0932432,8.51351e-06,2,0.745234
0,0.0932432,8.51351e-06,3,0.0179628
0,0.0932432,8.51351e-06,4,0.118407
0,0.0932432,8.64865e-06,1,0.102469
0,0.0932432,8.64865e-06,2,0.763362
0,0.0932432,8.64865e-06,3,0.0290305
0,0.0932432,8.64865e-06,4,0.105139
0,0.0932432,8.78378e-06,1,0.127899
0,0.0932432,8.78378e-06,2,0.720069
0,0.0932432,8.78378e-06,3,0.0266183
0,0.0932432,8.78378e-06,4,0.125413
0,0.0932432,8.91892e-06,1,0.0978796
0,0.0932432,8.91892e-06,2,0.77292
0,0.0932432,8.91892e-06,3,0.0312317
0,0.0932432,8.91892e-06,4,0.0979685
0,0.0932432,9.05405e-06,1,0.152241
0,0.0932432,9.05405e-06,2,0.68477
0,0.0932432,9.05405e-06,3,0.0132457
0,0.0932432,9.05405e-06,4,0.149744
0,0.0932432,9.18919e-06,1,0.0876167
0,0.0932432,9.18919e-06,2,0.781211
0,0.0932432,9.18919e-06,3,0.0435828
0,0.0932432,9.18919e-06,4,0.087589
0,0.0932432,9.32432e-06,1,0.0879883
0,0.0932432,9.32432e-06,2,0.793779
0,0.0932432,9.32432e-06,3,0.0296722
0,0.0932432,9.32432e-06,4,0.0885603
0,0.0932432,9.45946e-06,1,0.115809
0,0.0932432,9.45946e-06,2,0.746263
0,0.0932432,9.45946e-06,3,0.023781
0,0.0932432,9.45946e-06,4,0.114146
0,0.0932432,9.59459e-06,1,0.107592
0,0.0932432,9.59459e-06,2,0.768455
0,0.0932432,9.59459e-06,3,0.0163542
0,0.0932432,9.59459e-06,4,0.107599
0,0.0932432,9.72973e-06,1,0.0974224
0,0.0932432,9.72973e-06,2,0.792436
0,0.0932432,9.72973e-06,3,0.012802
0,0.0932432,9.72973e-06,4,0.09734
0,0.0932432,9.86486e-06,1,0.106804
0,0.0932432,9.86486e-06,2,0.781419
0,0.0932432,9.86486e-06,3,0.0064003
0,0.0932432,9.86486e-06,4,0.105376
0,0.0932432,1e-05,1,0.0845448
0,0.0932432,1e-05,2,0.816863
0,0.0932432,1e-05,3,0.0140425
0,0.0932432,1e-05,4,0.0845492
0,0.0932432,1.01351e-05,1,0.106553
0,0.0932432,1.01351e-05,2,0.780017
0,0.0932432,1.01351e-05,3,0.0081261
0,0.0932432,1.01351e-05,4,0.105304
0,0.0932432,1.02703e-05,1,0.105901
0,0.0932432,1.02703e-05,2,0.773869
0,0.0932432,1.02703e-05,3,0.0143204
0,0.0932432,1.02703e-05,4,0.105909
0,0.0932432,1.04054e-05,1,0.0885535
0,0.0932432,1.04054e-05,2,0.799128
0,0.0932432,1.04054e-05,3,0.0237663
0,0.0932432,1.04054e-05,4,0.0885521
0,0.0932432,1.05405e-05,1,0.119446
0,0.0932432,1.05405e-05,2,0.748504
0,0.0932432,1.05405e-05,3,0.0117063
0,0.0932432,1.05405e-05,4,0.120344
0,0.0932432,1.06757e-05,1,0.0956203
0,0.0932432,1.06757e-05,2,0.789678
0,0.0932432,1.06757e-05,3,0.0174133
0,0.0932432,1.06757e-05,4,0.0972883
0,0.0932432,1.08108e-05,1,0.0773787
0,0.0932432,1.08108e-05,2,0.81584
0,0.0932432,1.08108e-05,3,0.0308264
0,0.0932432,1.08108e-05,4,0.0759546
0,0.0932432,1.09459e-05,1,0.0702092
0,0.0932432,1.09459e-05,2,0.848291
0,0.0932432,1.09459e-05,3,0.0112836
0,0.0932432,1.09459e-05,4,0.0702157
0,0.0932432,1.10811e-05,1,0.106823
0,0.0932432,1.10811e-05,2,0.779321
0,0.0932432,1.10811e-05,3,0.0070403
0,0.0932432,1.10811e-05,4,0.106816
0,0.0932432,1.12162e-05,1,0.107894
0,0.0932432,1.12162e-05,2,0.779582
0,0.0932432,1.12162e-05,3,0.0046353
0,0.0932432,1.12162e-05,4,0.107889
0,0.0932432,1.13514e-05,1,0.123199
0,0.0932432,1.13514e-05,2,0.741751
0,0.0932432,1.13514e-05,3,0.0140163
0,0.0932432,1.13514e-05,4,0.121034
0,0.0932432,1.14865e-05,1,0.0514928
0,0.0932432,1.14865e-05,2,0.889939
0,0.0932432,1.14865e-05,3,0.0070878
0,0.0932432,1.14865e-05,4,0.0514803
0,0.0932432,1.16216e-05,1,0.128815
0,0.0932432,1.16216e-05,2,0.735644
0,0.0932432,1.16216e-05,3,0.0099733
0,0.0932432,1.16216e-05,4,0.125567
0,0.0932432,1.17568e-05,1,0.0751978
0,0.0932432,1.17568e-05,2,0.829416
0,0.0932432,1.17568e-05,3,0.0180041
0,0.0932432,1.17568e-05,4,0.0773821
0,0.0932432,1.18919e-05,1,0.12482
0,0.0932432,1.18919e-05,2,0.742341
0,0.0932432,1.18919e-05,3,0.0055198
0,0.0932432,1.18919e-05,4,0.12732
0,0.0932432,1.2027e-05,1,0.104057
0,0.0932432,1.2027e-05,2,0.75608
0,0.0932432,1.2027e-05,3,0.0349166
0,0.0932432,1.2027e-05,4,0.104946
0,0.0932432,1.21622e-05,1,0.106007
0,0.0932432,1.21622e-05,2,0.768836
0,0.0932432,1.21622e-05,3,0.0191458
0,0.0932432,1.21622e-05,4,0.106011
0,0.0932432,1.22973e-05,1,0.078216
0,0.0932432,1.22973e-05,2,0.823975
0,0.0932432,1.22973e-05,3,0.0195935
0,0.0932432,1.22973e-05,4,0.0782151
0,0.0932432,1.24324e-05,1,0.0999508
0,0.0932432,1.24324e-05,2,0.79143
0,0.0932432,1.24324e-05,3,0.0067017
0,0.0932432,1.24324e-05,4,0.101918
0,0.0932432,1.25676e-05,1,0.122698
0,0.0932432,1.25676e-05,2,0.750398
0,0.0932432,1.25676e-05,3,0.0042133
0,0.0932432,1.25676e-05,4,0.122691
0,0.0932432,1.27027e-05,1,0.0792818
